Source,Country,Code,Year,Sex,Age,Deaths,Population
hmd,USA,USA,2018,m,13,393.03,2224813.5
hmd,USA,USA,2018,m,14,569.04,2221002.5
hmd,USA,USA,2018,m,15,789.0599999999998,2214981
hmd,USA,USA,2018,m,16,1021.0800000000002,2214770.5
hmd,USA,USA,2018,m,17,1433.11,2238401
hmd,USA,USA,2018,m,18,1971.1500000000003,2238484
hmd,USA,USA,2018,m,19,2167.1600000000003,2215137.5
hmd,USA,USA,2018,m,20,2382.18,2203604
hmd,USA,USA,2018,m,21,2776.21,2205471
hmd,USA,USA,2018,m,22,2950.22,2228373.5
hmd,USA,USA,2018,m,23,3140.24,2265053
hmd,USA,USA,2018,m,24,3380.2499999999995,2304597
hmd,USA,USA,2018,m,25,3546.2700000000004,2348808.5
hmd,USA,USA,2018,m,26,3771.28,2390546
hmd,USA,USA,2018,m,27,4116.3099999999995,2410250.5
hmd,USA,USA,2018,m,28,4145.31,2393178.5
hmd,USA,USA,2018,m,29,4050.3,2345714.5
hmd,USA,USA,2018,m,30,4196.310000000001,2302893
hmd,USA,USA,2018,m,31,4097.299999999999,2290670.5
hmd,USA,USA,2018,m,32,4228.32,2297251
hmd,USA,USA,2018,m,33,4340.32,2278759
hmd,USA,USA,2018,m,34,4373.33,2247341
hmd,USA,USA,2018,m,35,4701.35,2232236
hmd,USA,USA,2018,m,36,4692.3499999999995,2237827.5
hmd,USA,USA,2018,m,37,4880.369999999999,2253719
hmd,USA,USA,2018,m,38,5125.38,2230616.5
hmd,USA,USA,2018,m,39,5125.38,2161238
hmd,USA,USA,2018,m,40,5040.38,2088305
hmd,USA,USA,2018,m,41,5201.39,2036649
hmd,USA,USA,2018,m,42,5194.38,2021601.5
hmd,USA,USA,2018,m,43,5490.41,2032790.5
hmd,USA,USA,2018,m,44,5931.450000000001,2025669.5
hmd,USA,USA,2018,m,45,6475.49,2023227
hmd,USA,USA,2018,m,46,7311.54,2109240.5
hmd,USA,USA,2018,m,47,8168.609999999999,2226948
hmd,USA,USA,2018,m,48,8725.650000000001,2232518.5
hmd,USA,USA,2018,m,49,9288.7,2157627
hmd,USA,USA,2018,m,50,9709.72,2085985.5
hmd,USA,USA,2018,m,51,10598.79,2063837
hmd,USA,USA,2018,m,52,11940.89,2120729
hmd,USA,USA,2018,m,53,13553.01,2194318
hmd,USA,USA,2018,m,54,15266.15,2224089.5
hmd,USA,USA,2018,m,55,16736.250000000004,2186336.5
hmd,USA,USA,2018,m,56,18164.359999999997,2186313
hmd,USA,USA,2018,m,57,19890.49,2227828.5
hmd,USA,USA,2018,m,58,21130.58,2210071
hmd,USA,USA,2018,m,59,22340.67,2162032.5
hmd,USA,USA,2018,m,60,23538.76,2093258.5
hmd,USA,USA,2018,m,61,25094.879999999997,2041286.5
hmd,USA,USA,2018,m,62,26096.949999999997,2016787
hmd,USA,USA,2018,m,63,27441.049999999996,1966078
hmd,USA,USA,2018,m,64,27854.09,1877977
hmd,USA,USA,2018,m,65,28379.120000000003,1736773.5
hmd,USA,USA,2018,m,66,29145.179999999997,1807223.5
hmd,USA,USA,2018,m,67,29462.210000000003,1658616
hmd,USA,USA,2018,m,68,29878.229999999992,1367009.5
hmd,USA,USA,2018,m,69,31690.37,1406078.5
hmd,USA,USA,2018,m,70,33307.490000000005,1415475.5
hmd,USA,USA,2018,m,71,36247.7,1405017
hmd,USA,USA,2018,m,72,30315.259999999995,1235477.5
hmd,USA,USA,2018,m,73,31170.33,1021946
hmd,USA,USA,2018,m,74,33335.490000000005,1020285
hmd,USA,USA,2018,m,75,36304.71999999999,973722.5
hmd,USA,USA,2018,m,76,34256.56,846939.5
hmd,USA,USA,2018,m,77,33838.53,784828
hmd,USA,USA,2018,m,78,33260.479999999996,738870
hmd,USA,USA,2018,m,79,34329.56,674710.5
hmd,USA,USA,2018,m,80,35021.62000000001,609758.5
hmd,USA,USA,2018,m,81,34624.59,572866
hmd,USA,USA,2018,m,82,35374.65,521130.5
hmd,USA,USA,2018,m,83,35488.65,445075.5
hmd,USA,USA,2018,m,84,34717.59,435946.5
hmd,USA,USA,2018,m,85,35114.63,400470
hmd,USA,USA,2018,m,86,35141.62,355062
hmd,USA,USA,2018,m,87,34672.590000000004,324460.5
hmd,USA,USA,2018,m,88,34260.56,292725
hmd,USA,USA,2018,m,89,31822.38,241370
hmd,USA,USA,2018,m,90,30003.240000000005,182426
hmd,USA,USA,2018,m,91,27234.03,147946.5
hmd,USA,USA,2018,m,92,23643.76,109022
hmd,USA,USA,2018,m,93,20768.550000000003,79233.5
hmd,USA,USA,2018,m,94,17157.28,70931.5
hmd,USA,USA,2018,m,95,13739.03,54480
hmd,USA,USA,2018,m,96,10953.82,35515
hmd,USA,USA,2018,m,97,8086.600000000003,25263
hmd,USA,USA,2018,m,98,5565.42,16966.5
hmd,USA,USA,2018,m,99,3481.26,10071
hmd,USA,USA,2018,m,100,5696.42,15246.5
hmd,USA,USA,2018,t,0,21469.14,3884966.5
hmd,USA,USA,2018,t,1,1450.08,3959661
hmd,USA,USA,2018,t,2,1045.06,4029406.5
hmd,USA,USA,2018,t,3,745.04,4071205.5
hmd,USA,USA,2018,t,4,590.02,4076223.5
hmd,USA,USA,2018,t,5,524.02,4077247
hmd,USA,USA,2018,t,6,460.02,4097323.5
hmd,USA,USA,2018,t,7,419.02,4133208
hmd,USA,USA,2018,t,8,457.0199999999999,4204046
hmd,USA,USA,2018,t,9,470.0199999999999,4312744
hmd,USA,USA,2018,t,10,471.02,4417888.5
hmd,USA,USA,2018,t,11,494.02,4450170.5
hmd,USA,USA,2018,t,12,589.02,4399702.5
hmd,USA,USA,2018,t,13,676.03,4351333.5
hmd,USA,USA,2018,t,14,890.04,4345948
hmd,USA,USA,2018,t,15,1186.07,4334672.5
hmd,USA,USA,2018,t,16,1493.1,4334156.5
hmd,USA,USA,2018,t,17,2027.1300000000003,4381045
hmd,USA,USA,2018,t,18,2701.17,4381475
hmd,USA,USA,2018,t,19,2974.1800000000003,4338213
hmd,USA,USA,2018,t,20,3272.2,4319546
hmd,USA,USA,2018,t,21,3722.23,4325486.5
hmd,USA,USA,2018,t,22,3961.24,4369390.5
hmd,USA,USA,2018,t,23,4249.26,4441266.5
hmd,USA,USA,2018,t,24,4570.28,4521030
hmd,USA,USA,2018,t,25,4844.31,4612982.5
hmd,USA,USA,2018,t,26,5230.32,4708033.5
hmd,USA,USA,2018,t,27,5697.3499999999995,4756274.5
hmd,USA,USA,2018,t,28,5833.35,4725197.5
hmd,USA,USA,2018,t,29,5856.34,4632447.5
hmd,USA,USA,2018,t,30,6098.350000000001,4545719
hmd,USA,USA,2018,t,31,5966.3499999999995,4517716
hmd,USA,USA,2018,t,32,6293.379999999999,4528981
hmd,USA,USA,2018,t,33,6479.379999999999,4497334
hmd,USA,USA,2018,t,34,6546.389999999999,4443284.5
hmd,USA,USA,2018,t,35,7095.41,4419086
hmd,USA,USA,2018,t,36,7200.409999999999,4435484
hmd,USA,USA,2018,t,37,7464.429999999999,4471776.5
hmd,USA,USA,2018,t,38,7837.44,4431537
hmd,USA,USA,2018,t,39,8022.46,4302747.5
hmd,USA,USA,2018,t,40,7907.450000000001,4167042
hmd,USA,USA,2018,t,41,8189.47,4070835.5
hmd,USA,USA,2018,t,42,8291.46,4041202.5
hmd,USA,USA,2018,t,43,8902.49,4062015.5
hmd,USA,USA,2018,t,44,9475.54,4048851
hmd,USA,USA,2018,t,45,10510.59,4048125
hmd,USA,USA,2018,t,46,11925.66,4222975.5
hmd,USA,USA,2018,t,47,13243.74,4454316.5
hmd,USA,USA,2018,t,48,14188.79,4460607
hmd,USA,USA,2018,t,49,15007.84,4309450
hmd,USA,USA,2018,t,50,15833.37,4174745.999999999
hmd,USA,USA,2018,t,51,17538.46,4152783.5
hmd,USA,USA,2018,t,52,19507.08,4289191.5
hmd,USA,USA,2018,t,53,22111.22,4453604.5
hmd,USA,USA,2018,t,54,24983.4,4517662.5
hmd,USA,USA,2018,t,55,27316.520000000004,4441544
hmd,USA,USA,2018,t,56,29858.66,4449083.5
hmd,USA,USA,2018,t,57,32544.810000000005,4534683.5
hmd,USA,USA,2018,t,58,34612.92,4501258
hmd,USA,USA,2018,t,59,36633.03,4411704.5
hmd,USA,USA,2018,t,60,38700.14,4282953
hmd,USA,USA,2018,t,61,41308.29,4189154
hmd,USA,USA,2018,t,62,42828.38,4156781
hmd,USA,USA,2018,t,63,45103.49999999999,4069250.5
hmd,USA,USA,2018,t,64,45950.55,3902341.5
hmd,USA,USA,2018,t,65,47264.6,3632558.5
hmd,USA,USA,2018,t,66,48638.67,3774366.5
hmd,USA,USA,2018,t,67,49860.72,3504603
hmd,USA,USA,2018,t,68,51121.77,2908784.5
hmd,USA,USA,2018,t,69,54363.95,2987406.5
hmd,USA,USA,2018,t,70,58161.12,3073702
hmd,USA,USA,2018,t,71,63826.4,3028664
hmd,USA,USA,2018,t,72,53953.86,2647095
hmd,USA,USA,2018,t,73,56017.95999999999,2236540.5
hmd,USA,USA,2018,t,74,60591.18,2221851
hmd,USA,USA,2018,t,75,66539.48,2121126.5
hmd,USA,USA,2018,t,76,63370.3,1879287.5
hmd,USA,USA,2018,t,77,63016.27,1745434.5
hmd,USA,USA,2018,t,78,63193.24,1644025.5
hmd,USA,USA,2018,t,79,65647.35,1517113.5
hmd,USA,USA,2018,t,80,67992.46,1388248.5
hmd,USA,USA,2018,t,81,68593.45,1301419
hmd,USA,USA,2018,t,82,71290.56,1205238
hmd,USA,USA,2018,t,83,73167.6,1084439
hmd,USA,USA,2018,t,84,72432.54,1048475.5
hmd,USA,USA,2018,t,85,75019.64,967940
hmd,USA,USA,2018,t,86,76650.68,875058.5
hmd,USA,USA,2018,t,87,77990.69,787827
hmd,USA,USA,2018,t,88,79100.7,711948.5
hmd,USA,USA,2018,t,89,76372.51,598007
hmd,USA,USA,2018,t,90,74800.37,474173
hmd,USA,USA,2018,t,91,70826.13,409303
hmd,USA,USA,2018,t,92,64208.780000000006,321196
hmd,USA,USA,2018,t,93,58811.51,244947.5
hmd,USA,USA,2018,t,94,51432.14,224883
hmd,USA,USA,2018,t,95,43581.78,178056.5
hmd,USA,USA,2018,t,96,36334.47,121773.5
hmd,USA,USA,2018,t,97,28910.130000000005,92153
hmd,USA,USA,2018,t,98,21305.82,66308
hmd,USA,USA,2018,t,99,14719.55,42407
hmd,USA,USA,2018,t,100,30251.03,75558
hmd,USA,USA,2019,f,0,9248.3,1868355.5
hmd,USA,USA,2019,f,1,651.0200000000001,1901676.5
hmd,USA,USA,2019,f,2,399.02,1943977.5
hmd,USA,USA,2019,f,3,320.01000000000005,1982090
hmd,USA,USA,2019,f,4,265,2004235
hmd,USA,USA,2019,f,5,245,2003251.5
hmd,USA,USA,2019,f,6,224,2001709
hmd,USA,USA,2019,f,7,196,2009333
hmd,USA,USA,2019,f,8,184,2024248.5
hmd,USA,USA,2019,f,9,194,2062641
hmd,USA,USA,2019,f,10,188.99999999999997,2120098
hmd,USA,USA,2019,f,11,212.00000000000003,2172742.5
hmd,USA,USA,2019,f,12,250,2188512.5
hmd,USA,USA,2019,f,13,293,2163130
hmd,USA,USA,2019,f,14,324.01,2139051.5
hmd,USA,USA,2019,f,15,383.0200000000001,2137609
hmd,USA,USA,2019,f,16,445.0199999999998,2132462
hmd,USA,USA,2019,f,17,533.02,2131561
hmd,USA,USA,2019,f,18,760.02,2153742
hmd,USA,USA,2019,f,19,776.02,2152309
hmd,USA,USA,2019,f,20,861.02,2131816.5
hmd,USA,USA,2019,f,21,949.03,2124567
hmd,USA,USA,2019,f,22,975.03,2128688.5
hmd,USA,USA,2019,f,23,1166.04,2150241.5
hmd,USA,USA,2019,f,24,1175.04,2185665.5
hmd,USA,USA,2019,f,25,1272.0399999999995,2226692.5
hmd,USA,USA,2019,f,26,1390.0400000000002,2275377.5
hmd,USA,USA,2019,f,27,1518.0400000000002,2328601.5
hmd,USA,USA,2019,f,28,1628.0600000000002,2356710
hmd,USA,USA,2019,f,29,1721.0599999999995,2343631
hmd,USA,USA,2019,f,30,1881.06,2300237.5
hmd,USA,USA,2019,f,31,1942.06,2257403.5
hmd,USA,USA,2019,f,32,1993.0599999999995,2241392.5
hmd,USA,USA,2019,f,33,2274.08,2244587
hmd,USA,USA,2019,f,34,2203.0700000000006,2230168.5
hmd,USA,USA,2019,f,35,2332.08,2207269.5
hmd,USA,USA,2019,f,36,2471.08,2197756
hmd,USA,USA,2019,f,37,2628.08,2207388
hmd,USA,USA,2019,f,38,2896.1000000000004,2225535.5
hmd,USA,USA,2019,f,39,3075.1,2206672.5
hmd,USA,USA,2019,f,40,3012.1,2147829
hmd,USA,USA,2019,f,41,3070.1,2085494.5
hmd,USA,USA,2019,f,42,3135.0999999999995,2039909
hmd,USA,USA,2019,f,43,3370.11,2023217.5
hmd,USA,USA,2019,f,44,3567.12,2031092
hmd,USA,USA,2019,f,45,3859.119999999999,2024457
hmd,USA,USA,2019,f,46,4263.130000000001,2025616.5
hmd,USA,USA,2019,f,47,4783.1500000000005,2114091
hmd,USA,USA,2019,f,48,5542.179999999999,2227344.5
hmd,USA,USA,2019,f,49,5934.19,2226250
hmd,USA,USA,2019,f,50,6214.199999999999,2149319.5
hmd,USA,USA,2019,f,51,6546.210000000001,2086595
hmd,USA,USA,2019,f,52,7179.23,2086704.5
hmd,USA,USA,2019,f,53,8041.250000000001,2164814
hmd,USA,USA,2019,f,54,9186.290000000005,2253317.5
hmd,USA,USA,2019,f,55,10260.329999999998,2286906
hmd,USA,USA,2019,f,56,11174.35,2248749
hmd,USA,USA,2019,f,57,12315.39,2255987.5
hmd,USA,USA,2019,f,58,13438.43,2296866
hmd,USA,USA,2019,f,59,14206.45,2278168.5
hmd,USA,USA,2019,f,60,15397.49,2237027.5
hmd,USA,USA,2019,f,61,16341.519999999997,2177333
hmd,USA,USA,2019,f,62,17320.55,2133676
hmd,USA,USA,2019,f,63,17838.57,2123794.5
hmd,USA,USA,2019,f,64,18723.6,2085589.5
hmd,USA,USA,2019,f,65,19042.61,2006455
hmd,USA,USA,2019,f,66,19802.629999999997,1879270
hmd,USA,USA,2019,f,67,20476.65,1949131.5
hmd,USA,USA,2019,f,68,21519.68,1824888
hmd,USA,USA,2019,f,69,22637.72,1520458.5
hmd,USA,USA,2019,f,70,24417.78,1558657.5
hmd,USA,USA,2019,f,71,26602.85,1631654.5
hmd,USA,USA,2019,f,72,29434.93,1598195.5
hmd,USA,USA,2019,f,73,25283.800000000003,1385657.5
hmd,USA,USA,2019,f,74,26104.83,1184818
hmd,USA,USA,2019,f,75,28566.91,1170421.5
hmd,USA,USA,2019,f,76,31600.01,1115946.5
hmd,USA,USA,2019,f,77,30499.97,1001711
hmd,USA,USA,2019,f,78,30612.98,927646
hmd,USA,USA,2019,f,79,31718.01,870236.5
hmd,USA,USA,2019,f,80,33087.060000000005,807018
hmd,USA,USA,2019,f,81,34652.1,742591
hmd,USA,USA,2019,f,82,35705.14,690610.5
hmd,USA,USA,2019,f,83,37705.2,644444
hmd,USA,USA,2019,f,84,38784.22999999999,601235.5
hmd,USA,USA,2019,f,85,38619.24,575904
hmd,USA,USA,2019,f,86,40700.3,529905.5
hmd,USA,USA,2019,f,87,42218.34,479180.5
hmd,USA,USA,2019,f,88,43075.369999999995,419091.5
hmd,USA,USA,2019,f,89,44434.42,369844.5
hmd,USA,USA,2019,f,90,43298.38,305262
hmd,USA,USA,2019,f,91,42564.36,241220.5
hmd,USA,USA,2019,f,92,40616.28999999999,210721.5
hmd,USA,USA,2019,f,93,37325.19,166438.5
hmd,USA,USA,2019,f,94,34401.09999999999,125899
hmd,USA,USA,2019,f,95,29730.949999999997,116058.5
hmd,USA,USA,2019,f,96,25132.8,92048
hmd,USA,USA,2019,f,97,20719.66,62123
hmd,USA,USA,2019,f,98,16218.509999999998,46883.5
hmd,USA,USA,2019,f,99,11767.37,33935
hmd,USA,USA,2019,f,100,24774.8,61992.5
hmd,USA,USA,2019,m,0,11675.82,1953096.5
hmd,USA,USA,2019,m,1,824.0600000000001,1989513
hmd,USA,USA,2019,m,2,515.04,2036387
hmd,USA,USA,2019,m,3,390.02,2074245
hmd,USA,USA,2019,m,4,311.02,2094980
hmd,USA,USA,2019,m,5,291.02,2097239.5
hmd,USA,USA,2019,m,6,266.02,2095769
hmd,USA,USA,2019,m,7,243.02,2106426
hmd,USA,USA,2019,m,8,251.02000000000004,2128813.5
hmd,USA,USA,2019,m,9,239.02,2167644.5
hmd,USA,USA,2019,m,10,291.02,2225623
hmd,USA,USA,2019,m,11,323.02,2281258.5
hmd,USA,USA,2019,m,12,352.02,2296760.5
hmd,USA,USA,2019,m,13,394.0199999999999,2266667
hmd,USA,USA,2019,m,14,536.04,2238324
hmd,USA,USA,2019,m,15,754.06,2234635.5
hmd,USA,USA,2019,m,16,1042.0699999999997,2228733.5
hmd,USA,USA,2019,m,17,1351.1,2227664
hmd,USA,USA,2019,m,18,1972.14,2249462
hmd,USA,USA,2019,m,19,2242.16,2246944.5
hmd,USA,USA,2019,m,20,2452.18,2222457
hmd,USA,USA,2019,m,21,2872.1999999999994,2210484.5
hmd,USA,USA,2019,m,22,2908.2000000000003,2212024
hmd,USA,USA,2019,m,23,2980.21,2234939
hmd,USA,USA,2019,m,24,3174.22,2270925
hmd,USA,USA,2019,m,25,3482.2399999999993,2310163
hmd,USA,USA,2019,m,26,3696.250000000001,2354370
hmd,USA,USA,2019,m,27,3865.27,2395656
hmd,USA,USA,2019,m,28,4130.290000000001,2415665.5
hmd,USA,USA,2019,m,29,4272.299999999999,2400060.5
hmd,USA,USA,2019,m,30,4303.299999999999,2354661.5
hmd,USA,USA,2019,m,31,4279.29,2313578.5
hmd,USA,USA,2019,m,32,4270.3,2302140.5
hmd,USA,USA,2019,m,33,4407.31,2308366
hmd,USA,USA,2019,m,34,4649.320000000001,2289616
hmd,USA,USA,2019,m,35,4671.33,2258965.5
hmd,USA,USA,2019,m,36,4854.34,2244361
hmd,USA,USA,2019,m,37,5067.35,2249336
hmd,USA,USA,2019,m,38,5277.370000000002,2262639
hmd,USA,USA,2019,m,39,5370.38,2237029.5
hmd,USA,USA,2019,m,40,5631.39,2168073
hmd,USA,USA,2019,m,41,5382.38,2095710.5
hmd,USA,USA,2019,m,42,5656.39,2042967.5
hmd,USA,USA,2019,m,43,5563.38,2025460.5
hmd,USA,USA,2019,m,44,5968.42,2034802
hmd,USA,USA,2019,m,45,6306.44,2027752
hmd,USA,USA,2019,m,46,6938.4800000000005,2025482
hmd,USA,USA,2019,m,47,7795.540000000002,2111724
hmd,USA,USA,2019,m,48,8841.62,2229225.5
hmd,USA,USA,2019,m,49,9471.66,2232316
hmd,USA,USA,2019,m,50,9945.7,2156131
hmd,USA,USA,2019,m,51,10656.74,2084644
hmd,USA,USA,2019,m,52,11597.81,2061872
hmd,USA,USA,2019,m,53,12559.88,2116333
hmd,USA,USA,2019,m,54,14735.030000000002,2186704
hmd,USA,USA,2019,m,55,16541.15,2215766.5
hmd,USA,USA,2019,m,56,17794.24,2178308
hmd,USA,USA,2019,m,57,19346.36,2177696.5
hmd,USA,USA,2019,m,58,20905.46,2215355
hmd,USA,USA,2019,m,59,22476.57,2193697.5
hmd,USA,USA,2019,m,60,23302.63,2145750
hmd,USA,USA,2019,m,61,25183.76,2077163.5
hmd,USA,USA,2019,m,62,26657.860000000004,2023039.5
hmd,USA,USA,2019,m,63,27527.92,1995266.5
hmd,USA,USA,2019,m,64,28207.97,1942423.5
hmd,USA,USA,2019,m,65,29120.039999999997,1854010.5
hmd,USA,USA,2019,m,66,29758.08,1714248.5
hmd,USA,USA,2019,m,67,30248.11,1781761.5
hmd,USA,USA,2019,m,68,30694.14,1630556.5
hmd,USA,USA,2019,m,69,31131.169999999995,1340091.5
hmd,USA,USA,2019,m,70,32928.8,1377329.5
hmd,USA,USA,2019,m,71,34785.93,1384271
hmd,USA,USA,2019,m,72,37707.63,1375331.5
hmd,USA,USA,2019,m,73,31567.2,1204618
hmd,USA,USA,2019,m,74,32326.26,988062.5
hmd,USA,USA,2019,m,75,34578.409999999996,984887.5
hmd,USA,USA,2019,m,76,37423.62,937960
hmd,USA,USA,2019,m,77,35404.47,813363.5
hmd,USA,USA,2019,m,78,34511.41,749365
hmd,USA,USA,2019,m,79,34587.42,701271.5
hmd,USA,USA,2019,m,80,35272.46000000001,636872.5
hmd,USA,USA,2019,m,81,35973.52,572477
hmd,USA,USA,2019,m,82,35424.47,533888.5
hmd,USA,USA,2019,m,83,35823.51000000001,481619
hmd,USA,USA,2019,m,84,36121.52999999999,408110.5
hmd,USA,USA,2019,m,85,34601.41,397014
hmd,USA,USA,2019,m,86,34590.42,360629
hmd,USA,USA,2019,m,87,34715.43000000001,314538.5
hmd,USA,USA,2019,m,88,33817.35999999999,282116.5
hmd,USA,USA,2019,m,89,32171.25,248953.5
hmd,USA,USA,2019,m,90,29493.060000000005,200048
hmd,USA,USA,2019,m,91,27306.91,146708
hmd,USA,USA,2019,m,92,24255.699999999997,116341
hmd,USA,USA,2019,m,93,20789.45,83820.5
hmd,USA,USA,2019,m,94,17435.219999999998,59608
hmd,USA,USA,2019,m,95,14155.979999999996,53323.5
hmd,USA,USA,2019,m,96,10903.759999999998,40987.5
hmd,USA,USA,2019,m,97,8259.58,26235.5
hmd,USA,USA,2019,m,98,5975.410000000001,18212
hmd,USA,USA,2019,m,99,3766.26,11948
hmd,USA,USA,2019,m,100,5955.41,16962.5
hmd,USA,USA,2019,t,0,20924.12,3821452
hmd,USA,USA,2019,t,1,1475.0800000000002,3891189.5
hmd,USA,USA,2019,t,2,914.06,3980364.5
hmd,USA,USA,2019,t,3,710.0300000000001,4056335
hmd,USA,USA,2019,t,4,576.02,4099215
hmd,USA,USA,2019,t,5,536.02,4100491
hmd,USA,USA,2019,t,6,490.02,4097478
hmd,USA,USA,2019,t,7,439.02,4115759
hmd,USA,USA,2019,t,8,435.02,4153062
hmd,USA,USA,2019,t,9,433.02,4230285.5
hmd,USA,USA,2019,t,10,480.0199999999999,4345721
hmd,USA,USA,2019,t,11,535.02,4454001
hmd,USA,USA,2019,t,12,602.02,4485273
hmd,USA,USA,2019,t,13,687.02,4429797
hmd,USA,USA,2019,t,14,860.05,4377375.5
hmd,USA,USA,2019,t,15,1137.08,4372244.5
hmd,USA,USA,2019,t,16,1487.0899999999997,4361195.5
hmd,USA,USA,2019,t,17,1884.12,4359225
hmd,USA,USA,2019,t,18,2732.16,4403204
hmd,USA,USA,2019,t,19,3018.18,4399253.5
hmd,USA,USA,2019,t,20,3313.2,4354273.5
hmd,USA,USA,2019,t,21,3821.23,4335051.5
hmd,USA,USA,2019,t,22,3883.230000000001,4340712.5
hmd,USA,USA,2019,t,23,4146.25,4385180.5
hmd,USA,USA,2019,t,24,4349.26,4456590.5
hmd,USA,USA,2019,t,25,4754.28,4536855.5
hmd,USA,USA,2019,t,26,5086.29,4629747.5
hmd,USA,USA,2019,t,27,5383.31,4724257.5
hmd,USA,USA,2019,t,28,5758.350000000001,4772375.5
hmd,USA,USA,2019,t,29,5993.36,4743691.5
hmd,USA,USA,2019,t,30,6184.36,4654899
hmd,USA,USA,2019,t,31,6221.35,4570982
hmd,USA,USA,2019,t,32,6263.36,4543533
hmd,USA,USA,2019,t,33,6681.389999999999,4552953
hmd,USA,USA,2019,t,34,6852.39,4519784.5
hmd,USA,USA,2019,t,35,7003.41,4466235
hmd,USA,USA,2019,t,36,7325.42,4442117
hmd,USA,USA,2019,t,37,7695.43,4456724
hmd,USA,USA,2019,t,38,8173.470000000001,4488174.5
hmd,USA,USA,2019,t,39,8445.48,4443702
hmd,USA,USA,2019,t,40,8643.49,4315902
hmd,USA,USA,2019,t,41,8452.48,4181205
hmd,USA,USA,2019,t,42,8791.49,4082876.5
hmd,USA,USA,2019,t,43,8933.49,4048678
hmd,USA,USA,2019,t,44,9535.54,4065894
hmd,USA,USA,2019,t,45,10165.56,4052209
hmd,USA,USA,2019,t,46,11201.610000000002,4051098.5
hmd,USA,USA,2019,t,47,12578.69,4225815
hmd,USA,USA,2019,t,48,14383.8,4456570
hmd,USA,USA,2019,t,49,15405.85,4458566
hmd,USA,USA,2019,t,50,16159.9,4305450.5
hmd,USA,USA,2019,t,51,17202.95,4171238.999999999
hmd,USA,USA,2019,t,52,18777.04,4148576.499999999
hmd,USA,USA,2019,t,53,20601.13,4281147
hmd,USA,USA,2019,t,54,23921.320000000003,4440021.5
hmd,USA,USA,2019,t,55,26801.48,4502672.5
hmd,USA,USA,2019,t,56,28968.59,4427057
hmd,USA,USA,2019,t,57,31661.75,4433684
hmd,USA,USA,2019,t,58,34343.89,4512221
hmd,USA,USA,2019,t,59,36683.02,4471866
hmd,USA,USA,2019,t,60,38700.12,4382777.5
hmd,USA,USA,2019,t,61,41525.28,4254496.5
hmd,USA,USA,2019,t,62,43978.41,4156715.5
hmd,USA,USA,2019,t,63,45366.49,4119061
hmd,USA,USA,2019,t,64,46931.57,4028013
hmd,USA,USA,2019,t,65,48162.65,3860465.5
hmd,USA,USA,2019,t,66,49560.71,3593518.5
hmd,USA,USA,2019,t,67,50724.76,3730893
hmd,USA,USA,2019,t,68,52213.82,3455444.5
hmd,USA,USA,2019,t,69,53768.89,2860550
hmd,USA,USA,2019,t,70,57346.58,2935987
hmd,USA,USA,2019,t,71,61388.78,3015925.5
hmd,USA,USA,2019,t,72,67142.56,2973527
hmd,USA,USA,2019,t,73,56851,2590275.5
hmd,USA,USA,2019,t,74,58431.08999999999,2172880.5
hmd,USA,USA,2019,t,75,63145.32,2155309
hmd,USA,USA,2019,t,76,69023.63,2053906.5
hmd,USA,USA,2019,t,77,65904.44,1815074.5
hmd,USA,USA,2019,t,78,65124.39,1677011
hmd,USA,USA,2019,t,79,66305.43,1571508
hmd,USA,USA,2019,t,80,68359.52,1443890.5
hmd,USA,USA,2019,t,81,70625.62,1315068
hmd,USA,USA,2019,t,82,71129.61,1224499
hmd,USA,USA,2019,t,83,73528.71,1126063
hmd,USA,USA,2019,t,84,74905.76,1009346
hmd,USA,USA,2019,t,85,73220.65,972918
hmd,USA,USA,2019,t,86,75290.72,890534.5
hmd,USA,USA,2019,t,87,76933.77,793719
hmd,USA,USA,2019,t,88,76892.73,701208
hmd,USA,USA,2019,t,89,76605.67,618798
hmd,USA,USA,2019,t,90,72791.44,505310
hmd,USA,USA,2019,t,91,69871.27,387928.5
hmd,USA,USA,2019,t,92,64871.99,327062.5
hmd,USA,USA,2019,t,93,58114.64,250259
hmd,USA,USA,2019,t,94,51836.31999999999,185507
hmd,USA,USA,2019,t,95,43886.93,169382
hmd,USA,USA,2019,t,96,36036.56,133035.5
hmd,USA,USA,2019,t,97,28979.24,88358.5
hmd,USA,USA,2019,t,98,22193.92,65095.5
hmd,USA,USA,2019,t,99,15533.63,45883
hmd,USA,USA,2019,t,100,30730.21,78955
hmd,USA,USA,2020,f,0,8725.2,1823213.5
hmd,USA,USA,2020,f,1,580.02,1870810
hmd,USA,USA,2020,f,2,376,1907674.5
hmd,USA,USA,2020,f,3,309,1951460
hmd,USA,USA,2020,f,4,238.00000000000003,1990515
hmd,USA,USA,2020,f,5,210.00000000000003,2011946
hmd,USA,USA,2020,f,6,198,2009327
hmd,USA,USA,2020,f,7,201.00000000000003,2007074.5
hmd,USA,USA,2020,f,8,193,2014132.5
hmd,USA,USA,2020,f,9,163,2029719
hmd,USA,USA,2020,f,10,181.00000000000003,2070192.5
hmd,USA,USA,2020,f,11,203.00000000000003,2128760
hmd,USA,USA,2020,f,12,264,2181958
hmd,USA,USA,2020,f,13,303,2197264
hmd,USA,USA,2020,f,14,346,2170905
hmd,USA,USA,2020,f,15,431.99999999999994,2147032
hmd,USA,USA,2020,f,16,525.02,2146932
