Country,Code,Year,Sex,Age,Deaths,Source,age_spn
Armenia,ARM,2015,f,5,22,eurs_weekly,5
Armenia,ARM,2015,f,10,9.999999999999998,eurs_weekly,5
Armenia,ARM,2015,f,15,15,eurs_weekly,5
Armenia,ARM,2015,f,20,33,eurs_weekly,5
Armenia,ARM,2015,f,25,34,eurs_weekly,5
Armenia,ARM,2015,f,30,53,eurs_weekly,5
Armenia,ARM,2015,f,35,92,eurs_weekly,5
Armenia,ARM,2015,f,40,126.99999999999999,eurs_weekly,5
Armenia,ARM,2015,f,45,227,eurs_weekly,5
Armenia,ARM,2015,f,50,396,eurs_weekly,5
Armenia,ARM,2015,f,55,613,eurs_weekly,5
Armenia,ARM,2015,f,60,758,eurs_weekly,5
Armenia,ARM,2015,f,65,954.0000000000001,eurs_weekly,5
Armenia,ARM,2015,f,70,981,eurs_weekly,5
Armenia,ARM,2015,f,75,2716,eurs_weekly,5
Armenia,ARM,2015,f,80,2689,eurs_weekly,5
Armenia,ARM,2015,f,85,2641,eurs_weekly,5
Armenia,ARM,2015,f,90,1113,eurs_weekly,-1
Armenia,ARM,2015,m,0,246.99999999999997,eurs_weekly,5
Armenia,ARM,2015,m,5,36,eurs_weekly,5
Armenia,ARM,2015,m,10,19.999999999999996,eurs_weekly,5
Armenia,ARM,2015,m,15,61.00000000000001,eurs_weekly,5
Armenia,ARM,2015,m,20,117,eurs_weekly,5
Armenia,ARM,2015,m,25,131,eurs_weekly,5
Armenia,ARM,2015,m,30,153,eurs_weekly,5
Armenia,ARM,2015,m,35,165,eurs_weekly,5
Armenia,ARM,2015,m,40,285,eurs_weekly,5
Armenia,ARM,2015,m,45,457,eurs_weekly,5
Armenia,ARM,2015,m,50,889,eurs_weekly,5
Armenia,ARM,2015,m,55,1349,eurs_weekly,5
Armenia,ARM,2015,m,60,1469,eurs_weekly,5
Armenia,ARM,2015,m,65,1397,eurs_weekly,5
Armenia,ARM,2015,m,70,1202,eurs_weekly,5
Armenia,ARM,2015,m,75,2582,eurs_weekly,5
Armenia,ARM,2015,m,80,1996,eurs_weekly,5
Armenia,ARM,2015,m,85,1473,eurs_weekly,5
Armenia,ARM,2015,m,90,378,eurs_weekly,-1
Armenia,ARM,2015,t,0,440.99999999999994,eurs_weekly,5
Armenia,ARM,2015,t,5,58,eurs_weekly,5
Armenia,ARM,2015,t,10,29.999999999999996,eurs_weekly,5
Armenia,ARM,2015,t,15,76,eurs_weekly,5
Armenia,ARM,2015,t,20,150,eurs_weekly,5
Armenia,ARM,2015,t,25,165,eurs_weekly,5
Armenia,ARM,2015,t,30,206,eurs_weekly,5
Armenia,ARM,2015,t,35,257,eurs_weekly,5
Armenia,ARM,2015,t,40,412,eurs_weekly,5
Armenia,ARM,2015,t,45,684,eurs_weekly,5
Armenia,ARM,2015,t,50,1285,eurs_weekly,5
Armenia,ARM,2015,t,55,1962,eurs_weekly,5
Armenia,ARM,2015,t,60,2227,eurs_weekly,5
Armenia,ARM,2015,t,65,2351,eurs_weekly,5
Armenia,ARM,2015,t,70,2183,eurs_weekly,5
Armenia,ARM,2015,t,75,5298,eurs_weekly,5
Armenia,ARM,2015,t,80,4685,eurs_weekly,5
Armenia,ARM,2015,t,85,4114,eurs_weekly,5
Armenia,ARM,2015,t,90,1491,eurs_weekly,-1
Armenia,ARM,2016,f,0,164,eurs_weekly,5
Armenia,ARM,2016,f,5,18,eurs_weekly,5
Armenia,ARM,2016,f,10,16,eurs_weekly,5
Armenia,ARM,2016,f,15,13,eurs_weekly,5
Armenia,ARM,2016,f,20,33,eurs_weekly,5
Armenia,ARM,2016,f,25,41.99999999999999,eurs_weekly,5
Armenia,ARM,2016,f,30,57.999999999999986,eurs_weekly,5
Armenia,ARM,2016,f,35,73,eurs_weekly,5
Armenia,ARM,2016,f,40,115,eurs_weekly,5
Armenia,ARM,2016,f,45,183,eurs_weekly,5
Armenia,ARM,2016,f,50,343.99999999999994,eurs_weekly,5
Armenia,ARM,2016,f,55,614,eurs_weekly,5
Armenia,ARM,2016,f,60,831,eurs_weekly,5
Armenia,ARM,2016,f,65,961,eurs_weekly,5
Armenia,ARM,2016,f,70,891.9999999999999,eurs_weekly,5
Armenia,ARM,2016,f,75,2601,eurs_weekly,5
Armenia,ARM,2016,f,80,2763.0000000000005,eurs_weekly,5
Armenia,ARM,2016,f,85,2606,eurs_weekly,5
Armenia,ARM,2016,f,90,1268,eurs_weekly,-1
Armenia,ARM,2016,m,0,248.99999999999997,eurs_weekly,5
Armenia,ARM,2016,m,5,28,eurs_weekly,5
Armenia,ARM,2016,m,10,20,eurs_weekly,5
Armenia,ARM,2016,m,15,116.99999999999999,eurs_weekly,5
Armenia,ARM,2016,m,20,125,eurs_weekly,5
Armenia,ARM,2016,m,25,116.00000000000003,eurs_weekly,5
Armenia,ARM,2016,m,30,136,eurs_weekly,5
Armenia,ARM,2016,m,35,166,eurs_weekly,5
Armenia,ARM,2016,m,40,267,eurs_weekly,5
Armenia,ARM,2016,m,45,400,eurs_weekly,5
Armenia,ARM,2016,m,50,852,eurs_weekly,5
Armenia,ARM,2016,m,55,1350.9999999999998,eurs_weekly,5
Armenia,ARM,2016,m,60,1589,eurs_weekly,5
Armenia,ARM,2016,m,65,1522.9999999999998,eurs_weekly,5
Armenia,ARM,2016,m,70,1017.0000000000001,eurs_weekly,5
Armenia,ARM,2016,m,75,2420,eurs_weekly,5
Armenia,ARM,2016,m,80,2088,eurs_weekly,5
Armenia,ARM,2016,m,85,1544,eurs_weekly,5
Armenia,ARM,2016,m,90,430.00000000000006,eurs_weekly,-1
Armenia,ARM,2016,t,0,413,eurs_weekly,5
Armenia,ARM,2016,t,5,46,eurs_weekly,5
Armenia,ARM,2016,t,10,36,eurs_weekly,5
Armenia,ARM,2016,t,15,130,eurs_weekly,5
Armenia,ARM,2016,t,20,158,eurs_weekly,5
Armenia,ARM,2016,t,25,158,eurs_weekly,5
Armenia,ARM,2016,t,30,194,eurs_weekly,5
Armenia,ARM,2016,t,35,239,eurs_weekly,5
Armenia,ARM,2016,t,40,382,eurs_weekly,5
Armenia,ARM,2016,t,45,583,eurs_weekly,5
Armenia,ARM,2016,t,50,1196,eurs_weekly,5
Armenia,ARM,2016,t,55,1964.9999999999998,eurs_weekly,5
Armenia,ARM,2016,t,60,2420,eurs_weekly,5
Armenia,ARM,2016,t,65,2484,eurs_weekly,5
Armenia,ARM,2016,t,70,1909,eurs_weekly,5
Armenia,ARM,2016,t,75,5021,eurs_weekly,5
Armenia,ARM,2016,t,80,4851,eurs_weekly,5
Armenia,ARM,2016,t,85,4150,eurs_weekly,5
Armenia,ARM,2016,t,90,1698,eurs_weekly,-1
Armenia,ARM,2017,f,0,152,eurs_weekly,5
Armenia,ARM,2017,f,5,20,eurs_weekly,5
Armenia,ARM,2017,f,10,10,eurs_weekly,5
Armenia,ARM,2017,f,15,21,eurs_weekly,5
Armenia,ARM,2017,f,20,33,eurs_weekly,5
Armenia,ARM,2017,f,25,40,eurs_weekly,5
Armenia,ARM,2017,f,30,56.00000000000001,eurs_weekly,5
Armenia,ARM,2017,f,35,59.999999999999986,eurs_weekly,5
Armenia,ARM,2017,f,40,88,eurs_weekly,5
Armenia,ARM,2017,f,45,143,eurs_weekly,5
Armenia,ARM,2017,f,50,299,eurs_weekly,5
Armenia,ARM,2017,f,55,597,eurs_weekly,5
Armenia,ARM,2017,f,60,824,eurs_weekly,5
Armenia,ARM,2017,f,65,1009.0000000000001,eurs_weekly,5
Armenia,ARM,2017,f,70,872.0000000000001,eurs_weekly,5
Armenia,ARM,2017,f,75,2383,eurs_weekly,5
Armenia,ARM,2017,f,80,2846.9999999999995,eurs_weekly,5
Armenia,ARM,2017,f,85,2630,eurs_weekly,5
Armenia,ARM,2017,f,90,1353.9999999999998,eurs_weekly,-1
Armenia,ARM,2017,m,0,206,eurs_weekly,5
Armenia,ARM,2017,m,5,21,eurs_weekly,5
Armenia,ARM,2017,m,10,15,eurs_weekly,5
Armenia,ARM,2017,m,15,62.00000000000001,eurs_weekly,5
