Year,Sex,Age,Deaths,age_spn,Code,Country,Source
2010,t,0,751,1,TWN,Taiwan,direct
2010,t,1,72,1,TWN,Taiwan,direct
2010,t,2,56,1,TWN,Taiwan,direct
2010,t,3,49,1,TWN,Taiwan,direct
2010,t,4,30,1,TWN,Taiwan,direct
2010,t,5,23,1,TWN,Taiwan,direct
2010,t,6,28,1,TWN,Taiwan,direct
2010,t,7,42,1,TWN,Taiwan,direct
2010,t,8,41,1,TWN,Taiwan,direct
2010,t,9,36,1,TWN,Taiwan,direct
2010,t,10,37,1,TWN,Taiwan,direct
2010,t,11,32,1,TWN,Taiwan,direct
2010,t,12,45,1,TWN,Taiwan,direct
2010,t,13,54,1,TWN,Taiwan,direct
2010,t,14,58,1,TWN,Taiwan,direct
2010,t,15,79,1,TWN,Taiwan,direct
2010,t,16,84,1,TWN,Taiwan,direct
2010,t,17,93,1,TWN,Taiwan,direct
2010,t,18,184,1,TWN,Taiwan,direct
2010,t,19,170,1,TWN,Taiwan,direct
2010,t,20,138,1,TWN,Taiwan,direct
2010,t,21,135,1,TWN,Taiwan,direct
2010,t,22,163,1,TWN,Taiwan,direct
2010,t,23,162,1,TWN,Taiwan,direct
2010,t,24,161,1,TWN,Taiwan,direct
2010,t,25,202,1,TWN,Taiwan,direct
2010,t,26,218,1,TWN,Taiwan,direct
2010,t,27,263,1,TWN,Taiwan,direct
2010,t,28,298,1,TWN,Taiwan,direct
2010,t,29,328,1,TWN,Taiwan,direct
2010,t,30,336,1,TWN,Taiwan,direct
2010,t,31,365,1,TWN,Taiwan,direct
2010,t,32,427,1,TWN,Taiwan,direct
2010,t,33,433,1,TWN,Taiwan,direct
2010,t,34,385,1,TWN,Taiwan,direct
2010,t,35,422,1,TWN,Taiwan,direct
2010,t,36,469,1,TWN,Taiwan,direct
2010,t,37,482,1,TWN,Taiwan,direct
2010,t,38,598,1,TWN,Taiwan,direct
2010,t,39,660,1,TWN,Taiwan,direct
2010,t,40,716,1,TWN,Taiwan,direct
2010,t,41,794,1,TWN,Taiwan,direct
2010,t,42,874,1,TWN,Taiwan,direct
2010,t,43,927,1,TWN,Taiwan,direct
2010,t,44,1017,1,TWN,Taiwan,direct
2010,t,45,1101,1,TWN,Taiwan,direct
2010,t,46,1253,1,TWN,Taiwan,direct
2010,t,47,1197,1,TWN,Taiwan,direct
2010,t,48,1331,1,TWN,Taiwan,direct
2010,t,49,1424,1,TWN,Taiwan,direct
2010,t,50,1494,1,TWN,Taiwan,direct
2010,t,51,1568,1,TWN,Taiwan,direct
2010,t,52,1576,1,TWN,Taiwan,direct
2010,t,53,1657,1,TWN,Taiwan,direct
2010,t,54,1716,1,TWN,Taiwan,direct
2010,t,55,1787,1,TWN,Taiwan,direct
2010,t,56,1874,1,TWN,Taiwan,direct
2010,t,57,2026,1,TWN,Taiwan,direct
2010,t,58,2130,1,TWN,Taiwan,direct
2010,t,59,2137,1,TWN,Taiwan,direct
2010,t,60,1943,1,TWN,Taiwan,direct
2010,t,61,2066,1,TWN,Taiwan,direct
2010,t,62,1776,1,TWN,Taiwan,direct
2010,t,63,1706,1,TWN,Taiwan,direct
2010,t,64,1468,1,TWN,Taiwan,direct
2010,t,65,1673,1,TWN,Taiwan,direct
2010,t,66,2063,1,TWN,Taiwan,direct
2010,t,67,2169,1,TWN,Taiwan,direct
2010,t,68,2237,1,TWN,Taiwan,direct
2010,t,69,2669,1,TWN,Taiwan,direct
2010,t,70,2818,1,TWN,Taiwan,direct
2010,t,71,2763,1,TWN,Taiwan,direct
2010,t,72,3042,1,TWN,Taiwan,direct
2010,t,73,3063,1,TWN,Taiwan,direct
2010,t,74,3162,1,TWN,Taiwan,direct
2010,t,75,3550,1,TWN,Taiwan,direct
2010,t,76,3679,1,TWN,Taiwan,direct
2010,t,77,3804,1,TWN,Taiwan,direct
2010,t,78,4276,1,TWN,Taiwan,direct
2010,t,79,4550,1,TWN,Taiwan,direct
2010,t,80,4804,1,TWN,Taiwan,direct
2010,t,81,4786,1,TWN,Taiwan,direct
2010,t,82,4964,1,TWN,Taiwan,direct
2010,t,83,4695,1,TWN,Taiwan,direct
2010,t,84,4686,1,TWN,Taiwan,direct
2010,t,85,4262,1,TWN,Taiwan,direct
2010,t,86,3933,1,TWN,Taiwan,direct
2010,t,87,3619,1,TWN,Taiwan,direct
2010,t,88,3463,1,TWN,Taiwan,direct
2010,t,89,2930,1,TWN,Taiwan,direct
2010,t,90,2447,1,TWN,Taiwan,direct
2010,t,91,2032,1,TWN,Taiwan,direct
2010,t,92,1745,1,TWN,Taiwan,direct
2010,t,93,1393,1,TWN,Taiwan,direct
2010,t,94,1108,1,TWN,Taiwan,direct
2010,t,95,916,1,TWN,Taiwan,direct
2010,t,96,672,1,TWN,Taiwan,direct
2010,t,97,559,1,TWN,Taiwan,direct
2010,t,98,394,1,TWN,Taiwan,direct
2010,t,99,247,1,TWN,Taiwan,direct
2010,t,100,464,-1,TWN,Taiwan,direct
2010,m,0,435,1,TWN,Taiwan,direct
2010,m,1,38,1,TWN,Taiwan,direct
2010,m,2,28,1,TWN,Taiwan,direct
2010,m,3,29,1,TWN,Taiwan,direct
2010,m,4,14,1,TWN,Taiwan,direct
2010,m,5,11,1,TWN,Taiwan,direct
2010,m,6,18,1,TWN,Taiwan,direct
2010,m,7,24,1,TWN,Taiwan,direct
2010,m,8,25,1,TWN,Taiwan,direct
2010,m,9,26,1,TWN,Taiwan,direct
2010,m,10,22,1,TWN,Taiwan,direct
2010,m,11,19,1,TWN,Taiwan,direct
2010,m,12,26,1,TWN,Taiwan,direct
2010,m,13,29,1,TWN,Taiwan,direct
2010,m,14,39,1,TWN,Taiwan,direct
2010,m,15,50,1,TWN,Taiwan,direct
2010,m,16,54,1,TWN,Taiwan,direct
2010,m,17,68,1,TWN,Taiwan,direct
2010,m,18,143,1,TWN,Taiwan,direct
2010,m,19,121,1,TWN,Taiwan,direct
2010,m,20,101,1,TWN,Taiwan,direct
2010,m,21,100,1,TWN,Taiwan,direct
2010,m,22,123,1,TWN,Taiwan,direct
2010,m,23,113,1,TWN,Taiwan,direct
2010,m,24,111,1,TWN,Taiwan,direct
2010,m,25,142,1,TWN,Taiwan,direct
2010,m,26,150,1,TWN,Taiwan,direct
2010,m,27,182,1,TWN,Taiwan,direct
2010,m,28,196,1,TWN,Taiwan,direct
2010,m,29,245,1,TWN,Taiwan,direct
2010,m,30,238,1,TWN,Taiwan,direct
2010,m,31,259,1,TWN,Taiwan,direct
2010,m,32,288,1,TWN,Taiwan,direct
2010,m,33,321,1,TWN,Taiwan,direct
2010,m,34,275,1,TWN,Taiwan,direct
2010,m,35,319,1,TWN,Taiwan,direct
2010,m,36,357,1,TWN,Taiwan,direct
2010,m,37,353,1,TWN,Taiwan,direct
2010,m,38,437,1,TWN,Taiwan,direct
2010,m,39,490,1,TWN,Taiwan,direct
2010,m,40,525,1,TWN,Taiwan,direct
2010,m,41,588,1,TWN,Taiwan,direct
2010,m,42,671,1,TWN,Taiwan,direct
2010,m,43,681,1,TWN,Taiwan,direct
2010,m,44,740,1,TWN,Taiwan,direct
2010,m,45,775,1,TWN,Taiwan,direct
2010,m,46,921,1,TWN,Taiwan,direct
2010,m,47,901,1,TWN,Taiwan,direct
2010,m,48,974,1,TWN,Taiwan,direct
2010,m,49,1024,1,TWN,Taiwan,direct
2010,m,50,1085,1,TWN,Taiwan,direct
2010,m,51,1123,1,TWN,Taiwan,direct
2010,m,52,1143,1,TWN,Taiwan,direct
2010,m,53,1155,1,TWN,Taiwan,direct
2010,m,54,1212,1,TWN,Taiwan,direct
2010,m,55,1253,1,TWN,Taiwan,direct
2010,m,56,1322,1,TWN,Taiwan,direct
2010,m,57,1380,1,TWN,Taiwan,direct
2010,m,58,1493,1,TWN,Taiwan,direct
2010,m,59,1448,1,TWN,Taiwan,direct
2010,m,60,1317,1,TWN,Taiwan,direct
2010,m,61,1372,1,TWN,Taiwan,direct
2010,m,62,1178,1,TWN,Taiwan,direct
2010,m,63,1135,1,TWN,Taiwan,direct
2010,m,64,976,1,TWN,Taiwan,direct
2010,m,65,1107,1,TWN,Taiwan,direct
2010,m,66,1380,1,TWN,Taiwan,direct
2010,m,67,1391,1,TWN,Taiwan,direct
2010,m,68,1406,1,TWN,Taiwan,direct
2010,m,69,1692,1,TWN,Taiwan,direct
2010,m,70,1677,1,TWN,Taiwan,direct
2010,m,71,1632,1,TWN,Taiwan,direct
2010,m,72,1818,1,TWN,Taiwan,direct
2010,m,73,1821,1,TWN,Taiwan,direct
2010,m,74,1864,1,TWN,Taiwan,direct
2010,m,75,2025,1,TWN,Taiwan,direct
2010,m,76,2139,1,TWN,Taiwan,direct
2010,m,77,2248,1,TWN,Taiwan,direct
2010,m,78,2555,1,TWN,Taiwan,direct
2010,m,79,2806,1,TWN,Taiwan,direct
2010,m,80,2895,1,TWN,Taiwan,direct
2010,m,81,2941,1,TWN,Taiwan,direct
2010,m,82,2985,1,TWN,Taiwan,direct
2010,m,83,2732,1,TWN,Taiwan,direct
2010,m,84,2716,1,TWN,Taiwan,direct
2010,m,85,2413,1,TWN,Taiwan,direct
2010,m,86,2167,1,TWN,Taiwan,direct
2010,m,87,1915,1,TWN,Taiwan,direct
2010,m,88,1800,1,TWN,Taiwan,direct
2010,m,89,1411,1,TWN,Taiwan,direct
2010,m,90,1171,1,TWN,Taiwan,direct
2010,m,91,930,1,TWN,Taiwan,direct
2010,m,92,793,1,TWN,Taiwan,direct
2010,m,93,609,1,TWN,Taiwan,direct
2010,m,94,471,1,TWN,Taiwan,direct
2010,m,95,364,1,TWN,Taiwan,direct
2010,m,96,268,1,TWN,Taiwan,direct
2010,m,97,215,1,TWN,Taiwan,direct
2010,m,98,155,1,TWN,Taiwan,direct
2010,m,99,85,1,TWN,Taiwan,direct
2010,m,100,146,-1,TWN,Taiwan,direct
2010,f,0,316,1,TWN,Taiwan,direct
2010,f,1,34,1,TWN,Taiwan,direct
2010,f,2,28,1,TWN,Taiwan,direct
2010,f,3,20,1,TWN,Taiwan,direct
2010,f,4,16,1,TWN,Taiwan,direct
2010,f,5,12,1,TWN,Taiwan,direct
2010,f,6,10,1,TWN,Taiwan,direct
2010,f,7,18,1,TWN,Taiwan,direct
2010,f,8,16,1,TWN,Taiwan,direct
2010,f,9,10,1,TWN,Taiwan,direct
2010,f,10,15,1,TWN,Taiwan,direct
2010,f,11,13,1,TWN,Taiwan,direct
2010,f,12,19,1,TWN,Taiwan,direct
2010,f,13,25,1,TWN,Taiwan,direct
2010,f,14,19,1,TWN,Taiwan,direct
2010,f,15,29,1,TWN,Taiwan,direct
2010,f,16,30,1,TWN,Taiwan,direct
2010,f,17,25,1,TWN,Taiwan,direct
2010,f,18,41,1,TWN,Taiwan,direct
2010,f,19,49,1,TWN,Taiwan,direct
2010,f,20,37,1,TWN,Taiwan,direct
2010,f,21,35,1,TWN,Taiwan,direct
2010,f,22,40,1,TWN,Taiwan,direct
2010,f,23,49,1,TWN,Taiwan,direct
2010,f,24,50,1,TWN,Taiwan,direct
2010,f,25,60,1,TWN,Taiwan,direct
2010,f,26,68,1,TWN,Taiwan,direct
2010,f,27,81,1,TWN,Taiwan,direct
2010,f,28,102,1,TWN,Taiwan,direct
2010,f,29,83,1,TWN,Taiwan,direct
2010,f,30,98,1,TWN,Taiwan,direct
2010,f,31,106,1,TWN,Taiwan,direct
2010,f,32,139,1,TWN,Taiwan,direct
2010,f,33,112,1,TWN,Taiwan,direct
2010,f,34,110,1,TWN,Taiwan,direct
2010,f,35,103,1,TWN,Taiwan,direct
2010,f,36,112,1,TWN,Taiwan,direct
2010,f,37,129,1,TWN,Taiwan,direct
2010,f,38,161,1,TWN,Taiwan,direct
2010,f,39,170,1,TWN,Taiwan,direct
2010,f,40,191,1,TWN,Taiwan,direct
2010,f,41,206,1,TWN,Taiwan,direct
2010,f,42,203,1,TWN,Taiwan,direct
2010,f,43,246,1,TWN,Taiwan,direct
2010,f,44,277,1,TWN,Taiwan,direct
2010,f,45,326,1,TWN,Taiwan,direct
2010,f,46,332,1,TWN,Taiwan,direct
2010,f,47,296,1,TWN,Taiwan,direct
2010,f,48,357,1,TWN,Taiwan,direct
2010,f,49,400,1,TWN,Taiwan,direct
2010,f,50,409,1,TWN,Taiwan,direct
2010,f,51,445,1,TWN,Taiwan,direct
2010,f,52,433,1,TWN,Taiwan,direct
2010,f,53,502,1,TWN,Taiwan,direct
2010,f,54,504,1,TWN,Taiwan,direct
2010,f,55,534,1,TWN,Taiwan,direct
2010,f,56,552,1,TWN,Taiwan,direct
2010,f,57,646,1,TWN,Taiwan,direct
2010,f,58,637,1,TWN,Taiwan,direct
2010,f,59,689,1,TWN,Taiwan,direct
2010,f,60,626,1,TWN,Taiwan,direct
2010,f,61,694,1,TWN,Taiwan,direct
2010,f,62,598,1,TWN,Taiwan,direct
2010,f,63,571,1,TWN,Taiwan,direct
2010,f,64,492,1,TWN,Taiwan,direct
2010,f,65,566,1,TWN,Taiwan,direct
2010,f,66,683,1,TWN,Taiwan,direct
2010,f,67,778,1,TWN,Taiwan,direct
2010,f,68,831,1,TWN,Taiwan,direct
2010,f,69,977,1,TWN,Taiwan,direct
2010,f,70,1141,1,TWN,Taiwan,direct
2010,f,71,1131,1,TWN,Taiwan,direct
2010,f,72,1224,1,TWN,Taiwan,direct
2010,f,73,1242,1,TWN,Taiwan,direct
2010,f,74,1298,1,TWN,Taiwan,direct
2010,f,75,1525,1,TWN,Taiwan,direct
2010,f,76,1540,1,TWN,Taiwan,direct
2010,f,77,1556,1,TWN,Taiwan,direct
2010,f,78,1721,1,TWN,Taiwan,direct
2010,f,79,1744,1,TWN,Taiwan,direct
2010,f,80,1909,1,TWN,Taiwan,direct
2010,f,81,1845,1,TWN,Taiwan,direct
2010,f,82,1979,1,TWN,Taiwan,direct
2010,f,83,1963,1,TWN,Taiwan,direct
2010,f,84,1970,1,TWN,Taiwan,direct
2010,f,85,1849,1,TWN,Taiwan,direct
2010,f,86,1766,1,TWN,Taiwan,direct
2010,f,87,1704,1,TWN,Taiwan,direct
2010,f,88,1663,1,TWN,Taiwan,direct
2010,f,89,1519,1,TWN,Taiwan,direct
2010,f,90,1276,1,TWN,Taiwan,direct
2010,f,91,1102,1,TWN,Taiwan,direct
2010,f,92,952,1,TWN,Taiwan,direct
2010,f,93,784,1,TWN,Taiwan,direct
2010,f,94,637,1,TWN,Taiwan,direct
2010,f,95,552,1,TWN,Taiwan,direct
2010,f,96,404,1,TWN,Taiwan,direct
2010,f,97,344,1,TWN,Taiwan,direct
2010,f,98,239,1,TWN,Taiwan,direct
2010,f,99,162,1,TWN,Taiwan,direct
2010,f,100,318,-1,TWN,Taiwan,direct
2011,t,0,871,1,TWN,Taiwan,direct
2011,t,1,84,1,TWN,Taiwan,direct
2011,t,2,62,1,TWN,Taiwan,direct
2011,t,3,46,1,TWN,Taiwan,direct
2011,t,4,43,1,TWN,Taiwan,direct
2011,t,5,26,1,TWN,Taiwan,direct
2011,t,6,30,1,TWN,Taiwan,direct
2011,t,7,35,1,TWN,Taiwan,direct
2011,t,8,27,1,TWN,Taiwan,direct
2011,t,9,29,1,TWN,Taiwan,direct
2011,t,10,36,1,TWN,Taiwan,direct
2011,t,11,38,1,TWN,Taiwan,direct
2011,t,12,33,1,TWN,Taiwan,direct
2011,t,13,53,1,TWN,Taiwan,direct
2011,t,14,56,1,TWN,Taiwan,direct
2011,t,15,73,1,TWN,Taiwan,direct
2011,t,16,102,1,TWN,Taiwan,direct
2011,t,17,94,1,TWN,Taiwan,direct
2011,t,18,165,1,TWN,Taiwan,direct
2011,t,19,166,1,TWN,Taiwan,direct
2011,t,20,160,1,TWN,Taiwan,direct
2011,t,21,169,1,TWN,Taiwan,direct
2011,t,22,169,1,TWN,Taiwan,direct
2011,t,23,179,1,TWN,Taiwan,direct
2011,t,24,164,1,TWN,Taiwan,direct
2011,t,25,160,1,TWN,Taiwan,direct
2011,t,26,187,1,TWN,Taiwan,direct
2011,t,27,245,1,TWN,Taiwan,direct
2011,t,28,293,1,TWN,Taiwan,direct
2011,t,29,283,1,TWN,Taiwan,direct
2011,t,30,337,1,TWN,Taiwan,direct
2011,t,31,400,1,TWN,Taiwan,direct
2011,t,32,393,1,TWN,Taiwan,direct
2011,t,33,403,1,TWN,Taiwan,direct
2011,t,34,467,1,TWN,Taiwan,direct
2011,t,35,499,1,TWN,Taiwan,direct
2011,t,36,494,1,TWN,Taiwan,direct
2011,t,37,532,1,TWN,Taiwan,direct
2011,t,38,630,1,TWN,Taiwan,direct
2011,t,39,684,1,TWN,Taiwan,direct
2011,t,40,723,1,TWN,Taiwan,direct
2011,t,41,835,1,TWN,Taiwan,direct
2011,t,42,871,1,TWN,Taiwan,direct
2011,t,43,958,1,TWN,Taiwan,direct
2011,t,44,995,1,TWN,Taiwan,direct
2011,t,45,1091,1,TWN,Taiwan,direct
2011,t,46,1207,1,TWN,Taiwan,direct
2011,t,47,1253,1,TWN,Taiwan,direct
2011,t,48,1438,1,TWN,Taiwan,direct
2011,t,49,1411,1,TWN,Taiwan,direct
2011,t,50,1474,1,TWN,Taiwan,direct
2011,t,51,1604,1,TWN,Taiwan,direct
2011,t,52,1723,1,TWN,Taiwan,direct
2011,t,53,1712,1,TWN,Taiwan,direct
2011,t,54,1805,1,TWN,Taiwan,direct
2011,t,55,1926,1,TWN,Taiwan,direct
2011,t,56,1999,1,TWN,Taiwan,direct
2011,t,57,1977,1,TWN,Taiwan,direct
2011,t,58,2005,1,TWN,Taiwan,direct
2011,t,59,2245,1,TWN,Taiwan,direct
2011,t,60,2272,1,TWN,Taiwan,direct
2011,t,61,2108,1,TWN,Taiwan,direct
2011,t,62,2080,1,TWN,Taiwan,direct
2011,t,63,1964,1,TWN,Taiwan,direct
2011,t,64,1832,1,TWN,Taiwan,direct
2011,t,65,1607,1,TWN,Taiwan,direct
2011,t,66,1840,1,TWN,Taiwan,direct
2011,t,67,2190,1,TWN,Taiwan,direct
2011,t,68,2356,1,TWN,Taiwan,direct
2011,t,69,2589,1,TWN,Taiwan,direct
2011,t,70,2793,1,TWN,Taiwan,direct
2011,t,71,2858,1,TWN,Taiwan,direct
2011,t,72,3132,1,TWN,Taiwan,direct
2011,t,73,3249,1,TWN,Taiwan,direct
2011,t,74,3372,1,TWN,Taiwan,direct
2011,t,75,3649,1,TWN,Taiwan,direct
2011,t,76,3817,1,TWN,Taiwan,direct
2011,t,77,4069,1,TWN,Taiwan,direct
2011,t,78,4148,1,TWN,Taiwan,direct
2011,t,79,4588,1,TWN,Taiwan,direct
2011,t,80,4790,1,TWN,Taiwan,direct
2011,t,81,5045,1,TWN,Taiwan,direct
2011,t,82,5087,1,TWN,Taiwan,direct
2011,t,83,5011,1,TWN,Taiwan,direct
2011,t,84,4956,1,TWN,Taiwan,direct
2011,t,85,4784,1,TWN,Taiwan,direct
2011,t,86,4258,1,TWN,Taiwan,direct
2011,t,87,3931,1,TWN,Taiwan,direct
2011,t,88,3604,1,TWN,Taiwan,direct
2011,t,89,3350,1,TWN,Taiwan,direct
2011,t,90,2924,1,TWN,Taiwan,direct
2011,t,91,2382,1,TWN,Taiwan,direct
2011,t,92,1910,1,TWN,Taiwan,direct
2011,t,93,1611,1,TWN,Taiwan,direct
2011,t,94,1278,1,TWN,Taiwan,direct
2011,t,95,917,1,TWN,Taiwan,direct
2011,t,96,802,1,TWN,Taiwan,direct
2011,t,97,592,1,TWN,Taiwan,direct
2011,t,98,442,1,TWN,Taiwan,direct
2011,t,99,299,1,TWN,Taiwan,direct
2011,t,100,551,-1,TWN,Taiwan,direct
2011,m,0,475,1,TWN,Taiwan,direct
2011,m,1,47,1,TWN,Taiwan,direct
2011,m,2,28,1,TWN,Taiwan,direct
2011,m,3,32,1,TWN,Taiwan,direct
2011,m,4,22,1,TWN,Taiwan,direct
2011,m,5,18,1,TWN,Taiwan,direct
2011,m,6,17,1,TWN,Taiwan,direct
2011,m,7,19,1,TWN,Taiwan,direct
2011,m,8,17,1,TWN,Taiwan,direct
2011,m,9,15,1,TWN,Taiwan,direct
2011,m,10,25,1,TWN,Taiwan,direct
2011,m,11,24,1,TWN,Taiwan,direct
2011,m,12,16,1,TWN,Taiwan,direct
2011,m,13,37,1,TWN,Taiwan,direct
2011,m,14,31,1,TWN,Taiwan,direct
2011,m,15,45,1,TWN,Taiwan,direct
2011,m,16,66,1,TWN,Taiwan,direct
2011,m,17,61,1,TWN,Taiwan,direct
2011,m,18,120,1,TWN,Taiwan,direct
2011,m,19,123,1,TWN,Taiwan,direct
2011,m,20,117,1,TWN,Taiwan,direct
2011,m,21,118,1,TWN,Taiwan,direct
2011,m,22,128,1,TWN,Taiwan,direct
2011,m,23,129,1,TWN,Taiwan,direct
2011,m,24,115,1,TWN,Taiwan,direct
2011,m,25,121,1,TWN,Taiwan,direct
2011,m,26,140,1,TWN,Taiwan,direct
2011,m,27,178,1,TWN,Taiwan,direct
2011,m,28,199,1,TWN,Taiwan,direct
2011,m,29,199,1,TWN,Taiwan,direct
2011,m,30,238,1,TWN,Taiwan,direct
2011,m,31,289,1,TWN,Taiwan,direct
2011,m,32,265,1,TWN,Taiwan,direct
2011,m,33,303,1,TWN,Taiwan,direct
2011,m,34,332,1,TWN,Taiwan,direct
2011,m,35,378,1,TWN,Taiwan,direct
2011,m,36,359,1,TWN,Taiwan,direct
2011,m,37,394,1,TWN,Taiwan,direct
2011,m,38,464,1,TWN,Taiwan,direct
2011,m,39,521,1,TWN,Taiwan,direct
2011,m,40,553,1,TWN,Taiwan,direct
2011,m,41,636,1,TWN,Taiwan,direct
2011,m,42,661,1,TWN,Taiwan,direct
2011,m,43,735,1,TWN,Taiwan,direct
2011,m,44,753,1,TWN,Taiwan,direct
2011,m,45,829,1,TWN,Taiwan,direct
2011,m,46,891,1,TWN,Taiwan,direct
2011,m,47,948,1,TWN,Taiwan,direct
2011,m,48,1062,1,TWN,Taiwan,direct
2011,m,49,1048,1,TWN,Taiwan,direct
2011,m,50,1071,1,TWN,Taiwan,direct
2011,m,51,1121,1,TWN,Taiwan,direct
2011,m,52,1238,1,TWN,Taiwan,direct
2011,m,53,1201,1,TWN,Taiwan,direct
2011,m,54,1263,1,TWN,Taiwan,direct
2011,m,55,1385,1,TWN,Taiwan,direct
2011,m,56,1417,1,TWN,Taiwan,direct
2011,m,57,1386,1,TWN,Taiwan,direct
2011,m,58,1400,1,TWN,Taiwan,direct
2011,m,59,1540,1,TWN,Taiwan,direct
2011,m,60,1570,1,TWN,Taiwan,direct
2011,m,61,1427,1,TWN,Taiwan,direct
2011,m,62,1361,1,TWN,Taiwan,direct
2011,m,63,1332,1,TWN,Taiwan,direct
2011,m,64,1216,1,TWN,Taiwan,direct
2011,m,65,1081,1,TWN,Taiwan,direct
2011,m,66,1203,1,TWN,Taiwan,direct
2011,m,67,1405,1,TWN,Taiwan,direct
2011,m,68,1511,1,TWN,Taiwan,direct
2011,m,69,1625,1,TWN,Taiwan,direct
2011,m,70,1726,1,TWN,Taiwan,direct
2011,m,71,1742,1,TWN,Taiwan,direct
2011,m,72,1864,1,TWN,Taiwan,direct
2011,m,73,1975,1,TWN,Taiwan,direct
2011,m,74,1963,1,TWN,Taiwan,direct
2011,m,75,2109,1,TWN,Taiwan,direct
2011,m,76,2214,1,TWN,Taiwan,direct
2011,m,77,2389,1,TWN,Taiwan,direct
2011,m,78,2420,1,TWN,Taiwan,direct
2011,m,79,2771,1,TWN,Taiwan,direct
2011,m,80,2828,1,TWN,Taiwan,direct
2011,m,81,3066,1,TWN,Taiwan,direct
2011,m,82,3039,1,TWN,Taiwan,direct
2011,m,83,2967,1,TWN,Taiwan,direct
2011,m,84,2903,1,TWN,Taiwan,direct
2011,m,85,2790,1,TWN,Taiwan,direct
2011,m,86,2349,1,TWN,Taiwan,direct
2011,m,87,2073,1,TWN,Taiwan,direct
2011,m,88,1859,1,TWN,Taiwan,direct
2011,m,89,1695,1,TWN,Taiwan,direct
2011,m,90,1451,1,TWN,Taiwan,direct
2011,m,91,1147,1,TWN,Taiwan,direct
2011,m,92,884,1,TWN,Taiwan,direct
2011,m,93,703,1,TWN,Taiwan,direct
2011,m,94,534,1,TWN,Taiwan,direct
2011,m,95,373,1,TWN,Taiwan,direct
2011,m,96,323,1,TWN,Taiwan,direct
2011,m,97,233,1,TWN,Taiwan,direct
2011,m,98,180,1,TWN,Taiwan,direct
2011,m,99,118,1,TWN,Taiwan,direct
2011,m,100,205,-1,TWN,Taiwan,direct
2011,f,0,396,1,TWN,Taiwan,direct
2011,f,1,37,1,TWN,Taiwan,direct
2011,f,2,34,1,TWN,Taiwan,direct
2011,f,3,14,1,TWN,Taiwan,direct
2011,f,4,21,1,TWN,Taiwan,direct
2011,f,5,8,1,TWN,Taiwan,direct
2011,f,6,13,1,TWN,Taiwan,direct
2011,f,7,16,1,TWN,Taiwan,direct
2011,f,8,10,1,TWN,Taiwan,direct
2011,f,9,14,1,TWN,Taiwan,direct
2011,f,10,11,1,TWN,Taiwan,direct
2011,f,11,14,1,TWN,Taiwan,direct
2011,f,12,17,1,TWN,Taiwan,direct
2011,f,13,16,1,TWN,Taiwan,direct
2011,f,14,25,1,TWN,Taiwan,direct
2011,f,15,28,1,TWN,Taiwan,direct
2011,f,16,36,1,TWN,Taiwan,direct
2011,f,17,33,1,TWN,Taiwan,direct
2011,f,18,45,1,TWN,Taiwan,direct
2011,f,19,43,1,TWN,Taiwan,direct
2011,f,20,43,1,TWN,Taiwan,direct
2011,f,21,51,1,TWN,Taiwan,direct
2011,f,22,41,1,TWN,Taiwan,direct
2011,f,23,50,1,TWN,Taiwan,direct
2011,f,24,49,1,TWN,Taiwan,direct
2011,f,25,39,1,TWN,Taiwan,direct
2011,f,26,47,1,TWN,Taiwan,direct
2011,f,27,67,1,TWN,Taiwan,direct
2011,f,28,94,1,TWN,Taiwan,direct
2011,f,29,84,1,TWN,Taiwan,direct
2011,f,30,99,1,TWN,Taiwan,direct
2011,f,31,111,1,TWN,Taiwan,direct
2011,f,32,128,1,TWN,Taiwan,direct
2011,f,33,100,1,TWN,Taiwan,direct
2011,f,34,135,1,TWN,Taiwan,direct
2011,f,35,121,1,TWN,Taiwan,direct
2011,f,36,135,1,TWN,Taiwan,direct
2011,f,37,138,1,TWN,Taiwan,direct
2011,f,38,166,1,TWN,Taiwan,direct
2011,f,39,163,1,TWN,Taiwan,direct
2011,f,40,170,1,TWN,Taiwan,direct
2011,f,41,199,1,TWN,Taiwan,direct
2011,f,42,210,1,TWN,Taiwan,direct
2011,f,43,223,1,TWN,Taiwan,direct
2011,f,44,242,1,TWN,Taiwan,direct
2011,f,45,262,1,TWN,Taiwan,direct
2011,f,46,316,1,TWN,Taiwan,direct
2011,f,47,305,1,TWN,Taiwan,direct
2011,f,48,376,1,TWN,Taiwan,direct
2011,f,49,363,1,TWN,Taiwan,direct
2011,f,50,403,1,TWN,Taiwan,direct
2011,f,51,483,1,TWN,Taiwan,direct
2011,f,52,485,1,TWN,Taiwan,direct
2011,f,53,511,1,TWN,Taiwan,direct
2011,f,54,542,1,TWN,Taiwan,direct
2011,f,55,541,1,TWN,Taiwan,direct
2011,f,56,582,1,TWN,Taiwan,direct
2011,f,57,591,1,TWN,Taiwan,direct
2011,f,58,605,1,TWN,Taiwan,direct
2011,f,59,705,1,TWN,Taiwan,direct
2011,f,60,702,1,TWN,Taiwan,direct
2011,f,61,681,1,TWN,Taiwan,direct
2011,f,62,719,1,TWN,Taiwan,direct
2011,f,63,632,1,TWN,Taiwan,direct
2011,f,64,616,1,TWN,Taiwan,direct
2011,f,65,526,1,TWN,Taiwan,direct
2011,f,66,637,1,TWN,Taiwan,direct
2011,f,67,785,1,TWN,Taiwan,direct
