Country,Code,Year,Sex,Age,Deaths,age_up,Source
Estonia,EST,2016,m,35,111,39,who_mort_db
Estonia,EST,2016,m,40,147,44,who_mort_db
Estonia,EST,2016,m,45,214,49,who_mort_db
Estonia,EST,2016,m,50,343,54,who_mort_db
Estonia,EST,2016,m,55,547,59,who_mort_db
Estonia,EST,2016,m,60,751,64,who_mort_db
Estonia,EST,2016,m,65,907,69,who_mort_db
Estonia,EST,2016,m,70,830,74,who_mort_db
Estonia,EST,2016,m,75,1114,79,who_mort_db
Estonia,EST,2016,m,80,973,84,who_mort_db
Estonia,EST,2016,m,85,777,89,who_mort_db
Estonia,EST,2016,m,90,312,94,who_mort_db
Estonia,EST,2016,m,95,59,15,who_mort_db
Estonia,EST,2017,f,0,12,0,who_mort_db
Estonia,EST,2017,f,1,5,4,who_mort_db
Estonia,EST,2017,f,5,2,9,who_mort_db
Estonia,EST,2017,f,10,8,14,who_mort_db
Estonia,EST,2017,f,15,7,19,who_mort_db
Estonia,EST,2017,f,20,11,24,who_mort_db
Estonia,EST,2017,f,25,13,29,who_mort_db
Estonia,EST,2017,f,30,24,34,who_mort_db
Estonia,EST,2017,f,35,22,39,who_mort_db
Estonia,EST,2017,f,40,46,44,who_mort_db
Estonia,EST,2017,f,45,76,49,who_mort_db
Estonia,EST,2017,f,50,129,54,who_mort_db
Estonia,EST,2017,f,55,194,59,who_mort_db
Estonia,EST,2017,f,60,342,64,who_mort_db
Estonia,EST,2017,f,65,464,69,who_mort_db
Estonia,EST,2017,f,70,537,74,who_mort_db
Estonia,EST,2017,f,75,1070,79,who_mort_db
Estonia,EST,2017,f,80,1546,84,who_mort_db
Estonia,EST,2017,f,85,1981,89,who_mort_db
Estonia,EST,2017,f,90,1270,94,who_mort_db
Estonia,EST,2017,f,95,388,15,who_mort_db
Estonia,EST,2017,m,0,19,0,who_mort_db
Estonia,EST,2017,m,1,5,4,who_mort_db
Estonia,EST,2017,m,5,5,9,who_mort_db
Estonia,EST,2017,m,10,4,14,who_mort_db
Estonia,EST,2017,m,15,14,19,who_mort_db
Estonia,EST,2017,m,20,26,24,who_mort_db
Estonia,EST,2017,m,25,59,29,who_mort_db
Estonia,EST,2017,m,30,84,34,who_mort_db
Estonia,EST,2017,m,35,105,39,who_mort_db
Estonia,EST,2017,m,40,151,44,who_mort_db
Estonia,EST,2017,m,45,202,49,who_mort_db
Estonia,EST,2017,m,50,304,54,who_mort_db
Estonia,EST,2017,m,55,500,59,who_mort_db
Estonia,EST,2017,m,60,745,64,who_mort_db
Estonia,EST,2017,m,65,910,69,who_mort_db
Estonia,EST,2017,m,70,843,74,who_mort_db
Estonia,EST,2017,m,75,1090,79,who_mort_db
Estonia,EST,2017,m,80,986,84,who_mort_db
Estonia,EST,2017,m,85,821,89,who_mort_db
Estonia,EST,2017,m,90,356,94,who_mort_db
Estonia,EST,2017,m,95,65,15,who_mort_db
Estonia,EST,2018,f,0,9,0,who_mort_db
Estonia,EST,2018,f,1,3,4,who_mort_db
Estonia,EST,2018,f,5,1,9,who_mort_db
Estonia,EST,2018,f,10,5,14,who_mort_db
Estonia,EST,2018,f,15,7,19,who_mort_db
Estonia,EST,2018,f,20,4,24,who_mort_db
Estonia,EST,2018,f,25,14,29,who_mort_db
Estonia,EST,2018,f,30,24,34,who_mort_db
Estonia,EST,2018,f,35,37,39,who_mort_db
Estonia,EST,2018,f,40,47,44,who_mort_db
Estonia,EST,2018,f,45,67,49,who_mort_db
Estonia,EST,2018,f,50,123,54,who_mort_db
Estonia,EST,2018,f,55,191,59,who_mort_db
Estonia,EST,2018,f,60,297,64,who_mort_db
Estonia,EST,2018,f,65,529,69,who_mort_db
Estonia,EST,2018,f,70,612,74,who_mort_db
Estonia,EST,2018,f,75,1026,79,who_mort_db
Estonia,EST,2018,f,80,1529,84,who_mort_db
Estonia,EST,2018,f,85,1850,89,who_mort_db
Estonia,EST,2018,f,90,1426,94,who_mort_db
Estonia,EST,2018,f,95,453,15,who_mort_db
Estonia,EST,2018,m,0,15,0,who_mort_db
Estonia,EST,2018,m,1,10,4,who_mort_db
Estonia,EST,2018,m,5,3,9,who_mort_db
Estonia,EST,2018,m,10,5,14,who_mort_db
Estonia,EST,2018,m,15,19,19,who_mort_db
Estonia,EST,2018,m,20,14,24,who_mort_db
Estonia,EST,2018,m,25,42,29,who_mort_db
Estonia,EST,2018,m,30,66,34,who_mort_db
Estonia,EST,2018,m,35,91,39,who_mort_db
Estonia,EST,2018,m,40,135,44,who_mort_db
Estonia,EST,2018,m,45,219,49,who_mort_db
Estonia,EST,2018,m,50,313,54,who_mort_db
Estonia,EST,2018,m,55,574,59,who_mort_db
Estonia,EST,2018,m,60,735,64,who_mort_db
Estonia,EST,2018,m,65,897,69,who_mort_db
Estonia,EST,2018,m,70,882,74,who_mort_db
Estonia,EST,2018,m,75,1031,79,who_mort_db
Estonia,EST,2018,m,80,972,84,who_mort_db
Estonia,EST,2018,m,85,854,89,who_mort_db
Estonia,EST,2018,m,90,374,94,who_mort_db
Estonia,EST,2018,m,95,100,15,who_mort_db
Estonia,EST,2019,f,0,5,0,who_mort_db
Estonia,EST,2019,f,1,3,4,who_mort_db
Estonia,EST,2019,f,5,6,9,who_mort_db
Estonia,EST,2019,f,10,3,14,who_mort_db
Estonia,EST,2019,f,15,8,19,who_mort_db
Estonia,EST,2019,f,20,10,24,who_mort_db
Estonia,EST,2019,f,25,15,29,who_mort_db
Estonia,EST,2019,f,30,28,34,who_mort_db
Estonia,EST,2019,f,35,28,39,who_mort_db
Estonia,EST,2019,f,40,55,44,who_mort_db
Estonia,EST,2019,f,45,79,49,who_mort_db
Estonia,EST,2019,f,50,115,54,who_mort_db
Estonia,EST,2019,f,55,183,59,who_mort_db
Estonia,EST,2019,f,60,285,64,who_mort_db
Estonia,EST,2019,f,65,430,69,who_mort_db
Estonia,EST,2019,f,70,619,74,who_mort_db
Estonia,EST,2019,f,75,961,79,who_mort_db
Estonia,EST,2019,f,80,1540,84,who_mort_db
Estonia,EST,2019,f,85,1806,89,who_mort_db
Estonia,EST,2019,f,90,1365,94,who_mort_db
Estonia,EST,2019,f,95,513,15,who_mort_db
Estonia,EST,2019,m,0,16,0,who_mort_db
Estonia,EST,2019,m,1,6,4,who_mort_db
Estonia,EST,2019,m,5,6,9,who_mort_db
Estonia,EST,2019,m,10,4,14,who_mort_db
Estonia,EST,2019,m,15,13,19,who_mort_db
Estonia,EST,2019,m,20,20,24,who_mort_db
Estonia,EST,2019,m,25,41,29,who_mort_db
Estonia,EST,2019,m,30,55,34,who_mort_db
Estonia,EST,2019,m,35,70,39,who_mort_db
Estonia,EST,2019,m,40,121,44,who_mort_db
Estonia,EST,2019,m,45,202,49,who_mort_db
Estonia,EST,2019,m,50,299,54,who_mort_db
Estonia,EST,2019,m,55,497,59,who_mort_db
Estonia,EST,2019,m,60,681,64,who_mort_db
Estonia,EST,2019,m,65,935,69,who_mort_db
Estonia,EST,2019,m,70,913,74,who_mort_db
Estonia,EST,2019,m,75,973,79,who_mort_db
Estonia,EST,2019,m,80,1000,84,who_mort_db
Estonia,EST,2019,m,85,777,89,who_mort_db
Estonia,EST,2019,m,90,406,94,who_mort_db
Estonia,EST,2019,m,95,89,15,who_mort_db
Estonia,EST,2020,f,0,9,0,who_mort_db
Estonia,EST,2020,f,1,2,4,who_mort_db
Estonia,EST,2020,f,5,3,9,who_mort_db
Estonia,EST,2020,f,10,4,14,who_mort_db
Estonia,EST,2020,f,15,8,19,who_mort_db
Estonia,EST,2020,f,20,8,24,who_mort_db
Estonia,EST,2020,f,25,6,29,who_mort_db
Estonia,EST,2020,f,30,16,34,who_mort_db
Estonia,EST,2020,f,35,37,39,who_mort_db
Estonia,EST,2020,f,40,44,44,who_mort_db
Estonia,EST,2020,f,45,77,49,who_mort_db
Estonia,EST,2020,f,50,141,54,who_mort_db
Estonia,EST,2020,f,55,215,59,who_mort_db
Estonia,EST,2020,f,60,305,64,who_mort_db
Estonia,EST,2020,f,65,472,69,who_mort_db
Estonia,EST,2020,f,70,634,74,who_mort_db
Estonia,EST,2020,f,75,851,79,who_mort_db
Estonia,EST,2020,f,80,1592,84,who_mort_db
Estonia,EST,2020,f,85,1779,89,who_mort_db
Estonia,EST,2020,f,90,1483,94,who_mort_db
Estonia,EST,2020,f,95,578,15,who_mort_db
Estonia,EST,2020,m,0,10,0,who_mort_db
Estonia,EST,2020,m,1,6,4,who_mort_db
Estonia,EST,2020,m,5,4,9,who_mort_db
Estonia,EST,2020,m,10,4,14,who_mort_db
Estonia,EST,2020,m,15,11,19,who_mort_db
Estonia,EST,2020,m,20,20,24,who_mort_db
Estonia,EST,2020,m,25,29,29,who_mort_db
Estonia,EST,2020,m,30,72,34,who_mort_db
Estonia,EST,2020,m,35,98,39,who_mort_db
Estonia,EST,2020,m,40,140,44,who_mort_db
Estonia,EST,2020,m,45,207,49,who_mort_db
Estonia,EST,2020,m,50,330,54,who_mort_db
Estonia,EST,2020,m,55,506,59,who_mort_db
Estonia,EST,2020,m,60,757,64,who_mort_db
Estonia,EST,2020,m,65,939,69,who_mort_db
Estonia,EST,2020,m,70,950,74,who_mort_db
Estonia,EST,2020,m,75,924,79,who_mort_db
Estonia,EST,2020,m,80,1053,84,who_mort_db
Estonia,EST,2020,m,85,793,89,who_mort_db
Estonia,EST,2020,m,90,453,94,who_mort_db
Estonia,EST,2020,m,95,109,15,who_mort_db
England and Wales,GBR-ENW,2015,f,0,1138,0,who_mort_db
England and Wales,GBR-ENW,2015,f,1,203,4,who_mort_db
England and Wales,GBR-ENW,2015,f,5,127,9,who_mort_db
England and Wales,GBR-ENW,2015,f,10,129,14,who_mort_db
England and Wales,GBR-ENW,2015,f,15,298,19,who_mort_db
England and Wales,GBR-ENW,2015,f,20,380,24,who_mort_db
England and Wales,GBR-ENW,2015,f,25,554,29,who_mort_db
England and Wales,GBR-ENW,2015,f,30,814,34,who_mort_db
England and Wales,GBR-ENW,2015,f,35,1266,39,who_mort_db
England and Wales,GBR-ENW,2015,f,40,1998,44,who_mort_db
England and Wales,GBR-ENW,2015,f,45,3344,49,who_mort_db
England and Wales,GBR-ENW,2015,f,50,5094,54,who_mort_db
England and Wales,GBR-ENW,2015,f,55,6714,59,who_mort_db
England and Wales,GBR-ENW,2015,f,60,9675,64,who_mort_db
England and Wales,GBR-ENW,2015,f,65,15632,69,who_mort_db
England and Wales,GBR-ENW,2015,f,70,20120,74,who_mort_db
England and Wales,GBR-ENW,2015,f,75,28869,79,who_mort_db
England and Wales,GBR-ENW,2015,f,80,43175,84,who_mort_db
England and Wales,GBR-ENW,2015,f,85,54979,89,who_mort_db
England and Wales,GBR-ENW,2015,f,90,51403,94,who_mort_db
England and Wales,GBR-ENW,2015,f,95,26535,15,who_mort_db
England and Wales,GBR-ENW,2015,m,0,1583,0,who_mort_db
England and Wales,GBR-ENW,2015,m,1,257,4,who_mort_db
England and Wales,GBR-ENW,2015,m,5,147,9,who_mort_db
England and Wales,GBR-ENW,2015,m,10,166,14,who_mort_db
England and Wales,GBR-ENW,2015,m,15,534,19,who_mort_db
England and Wales,GBR-ENW,2015,m,20,970,24,who_mort_db
England and Wales,GBR-ENW,2015,m,25,1171,29,who_mort_db
England and Wales,GBR-ENW,2015,m,30,1557,34,who_mort_db
England and Wales,GBR-ENW,2015,m,35,2060,39,who_mort_db
England and Wales,GBR-ENW,2015,m,40,3244,44,who_mort_db
England and Wales,GBR-ENW,2015,m,45,5061,49,who_mort_db
England and Wales,GBR-ENW,2015,m,50,7364,54,who_mort_db
England and Wales,GBR-ENW,2015,m,55,9979,59,who_mort_db
England and Wales,GBR-ENW,2015,m,60,14418,64,who_mort_db
England and Wales,GBR-ENW,2015,m,65,22346,69,who_mort_db
England and Wales,GBR-ENW,2015,m,70,27265,74,who_mort_db
England and Wales,GBR-ENW,2015,m,75,35923,79,who_mort_db
England and Wales,GBR-ENW,2015,m,80,43933,84,who_mort_db
England and Wales,GBR-ENW,2015,m,85,42902,89,who_mort_db
England and Wales,GBR-ENW,2015,m,90,27863,94,who_mort_db
England and Wales,GBR-ENW,2015,m,95,8464,15,who_mort_db
England and Wales,GBR-ENW,2016,f,0,1205,0,who_mort_db
England and Wales,GBR-ENW,2016,f,1,215,4,who_mort_db
England and Wales,GBR-ENW,2016,f,5,103,9,who_mort_db
England and Wales,GBR-ENW,2016,f,10,123,14,who_mort_db
England and Wales,GBR-ENW,2016,f,15,262,19,who_mort_db
England and Wales,GBR-ENW,2016,f,20,404,24,who_mort_db
England and Wales,GBR-ENW,2016,f,25,569,29,who_mort_db
England and Wales,GBR-ENW,2016,f,30,906,34,who_mort_db
England and Wales,GBR-ENW,2016,f,35,1210,39,who_mort_db
England and Wales,GBR-ENW,2016,f,40,1977,44,who_mort_db
England and Wales,GBR-ENW,2016,f,45,3365,49,who_mort_db
England and Wales,GBR-ENW,2016,f,50,5220,54,who_mort_db
England and Wales,GBR-ENW,2016,f,55,7238,59,who_mort_db
England and Wales,GBR-ENW,2016,f,60,9804,64,who_mort_db
England and Wales,GBR-ENW,2016,f,65,15881,69,who_mort_db
England and Wales,GBR-ENW,2016,f,70,20803,74,who_mort_db
England and Wales,GBR-ENW,2016,f,75,28565,79,who_mort_db
England and Wales,GBR-ENW,2016,f,80,41186,84,who_mort_db
England and Wales,GBR-ENW,2016,f,85,53373,89,who_mort_db
England and Wales,GBR-ENW,2016,f,90,47733,94,who_mort_db
England and Wales,GBR-ENW,2016,f,95,27095,15,who_mort_db
England and Wales,GBR-ENW,2016,m,0,1506,0,who_mort_db
England and Wales,GBR-ENW,2016,m,1,228,4,who_mort_db
England and Wales,GBR-ENW,2016,m,5,137,9,who_mort_db
England and Wales,GBR-ENW,2016,m,10,162,14,who_mort_db
England and Wales,GBR-ENW,2016,m,15,497,19,who_mort_db
England and Wales,GBR-ENW,2016,m,20,990,24,who_mort_db
England and Wales,GBR-ENW,2016,m,25,1254,29,who_mort_db
England and Wales,GBR-ENW,2016,m,30,1635,34,who_mort_db
England and Wales,GBR-ENW,2016,m,35,2078,39,who_mort_db
England and Wales,GBR-ENW,2016,m,40,3283,44,who_mort_db
England and Wales,GBR-ENW,2016,m,45,5150,49,who_mort_db
England and Wales,GBR-ENW,2016,m,50,7465,54,who_mort_db
England and Wales,GBR-ENW,2016,m,55,10190,59,who_mort_db
England and Wales,GBR-ENW,2016,m,60,14345,64,who_mort_db
England and Wales,GBR-ENW,2016,m,65,22684,69,who_mort_db
England and Wales,GBR-ENW,2016,m,70,28188,74,who_mort_db
England and Wales,GBR-ENW,2016,m,75,35584,79,who_mort_db
England and Wales,GBR-ENW,2016,m,80,43320,84,who_mort_db
England and Wales,GBR-ENW,2016,m,85,42730,89,who_mort_db
England and Wales,GBR-ENW,2016,m,90,27199,94,who_mort_db
England and Wales,GBR-ENW,2016,m,95,9184,15,who_mort_db
England and Wales,GBR-ENW,2017,f,0,1179,0,who_mort_db
England and Wales,GBR-ENW,2017,f,1,171,4,who_mort_db
England and Wales,GBR-ENW,2017,f,5,113,9,who_mort_db
England and Wales,GBR-ENW,2017,f,10,116,14,who_mort_db
England and Wales,GBR-ENW,2017,f,15,250,19,who_mort_db
England and Wales,GBR-ENW,2017,f,20,339,24,who_mort_db
England and Wales,GBR-ENW,2017,f,25,516,29,who_mort_db
England and Wales,GBR-ENW,2017,f,30,831,34,who_mort_db
England and Wales,GBR-ENW,2017,f,35,1281,39,who_mort_db
England and Wales,GBR-ENW,2017,f,40,1922,44,who_mort_db
England and Wales,GBR-ENW,2017,f,45,3283,49,who_mort_db
England and Wales,GBR-ENW,2017,f,50,5194,54,who_mort_db
England and Wales,GBR-ENW,2017,f,55,6824,59,who_mort_db
England and Wales,GBR-ENW,2017,f,60,9656,64,who_mort_db
England and Wales,GBR-ENW,2017,f,65,14925,69,who_mort_db
England and Wales,GBR-ENW,2017,f,70,21688,74,who_mort_db
England and Wales,GBR-ENW,2017,f,75,28755,79,who_mort_db
England and Wales,GBR-ENW,2017,f,80,41466,84,who_mort_db
England and Wales,GBR-ENW,2017,f,85,53970,89,who_mort_db
England and Wales,GBR-ENW,2017,f,90,48265,94,who_mort_db
England and Wales,GBR-ENW,2017,f,95,29358,15,who_mort_db
England and Wales,GBR-ENW,2017,m,0,1504,0,who_mort_db
England and Wales,GBR-ENW,2017,m,1,217,4,who_mort_db
England and Wales,GBR-ENW,2017,m,5,159,9,who_mort_db
England and Wales,GBR-ENW,2017,m,10,152,14,who_mort_db
England and Wales,GBR-ENW,2017,m,15,509,19,who_mort_db
England and Wales,GBR-ENW,2017,m,20,854,24,who_mort_db
England and Wales,GBR-ENW,2017,m,25,1169,29,who_mort_db
England and Wales,GBR-ENW,2017,m,30,1495,34,who_mort_db
England and Wales,GBR-ENW,2017,m,35,2171,39,who_mort_db
England and Wales,GBR-ENW,2017,m,40,3074,44,who_mort_db
England and Wales,GBR-ENW,2017,m,45,5152,49,who_mort_db
England and Wales,GBR-ENW,2017,m,50,7496,54,who_mort_db
England and Wales,GBR-ENW,2017,m,55,10360,59,who_mort_db
England and Wales,GBR-ENW,2017,m,60,14261,64,who_mort_db
England and Wales,GBR-ENW,2017,m,65,21495,69,who_mort_db
England and Wales,GBR-ENW,2017,m,70,30003,74,who_mort_db
England and Wales,GBR-ENW,2017,m,75,35451,79,who_mort_db
England and Wales,GBR-ENW,2017,m,80,44086,84,who_mort_db
England and Wales,GBR-ENW,2017,m,85,43973,89,who_mort_db
England and Wales,GBR-ENW,2017,m,90,28299,94,who_mort_db
England and Wales,GBR-ENW,2017,m,95,10148,15,who_mort_db
England and Wales,GBR-ENW,2018,f,0,1126,0,who_mort_db
England and Wales,GBR-ENW,2018,f,1,161,4,who_mort_db
England and Wales,GBR-ENW,2018,f,5,130,9,who_mort_db
England and Wales,GBR-ENW,2018,f,10,116,14,who_mort_db
England and Wales,GBR-ENW,2018,f,15,269,19,who_mort_db
England and Wales,GBR-ENW,2018,f,20,376,24,who_mort_db
England and Wales,GBR-ENW,2018,f,25,576,29,who_mort_db
England and Wales,GBR-ENW,2018,f,30,862,34,who_mort_db
England and Wales,GBR-ENW,2018,f,35,1339,39,who_mort_db
England and Wales,GBR-ENW,2018,f,40,1819,44,who_mort_db
England and Wales,GBR-ENW,2018,f,45,3430,49,who_mort_db
England and Wales,GBR-ENW,2018,f,50,5070,54,who_mort_db
England and Wales,GBR-ENW,2018,f,55,7384,59,who_mort_db
England and Wales,GBR-ENW,2018,f,60,9895,64,who_mort_db
England and Wales,GBR-ENW,2018,f,65,14552,69,who_mort_db
England and Wales,GBR-ENW,2018,f,70,22805,74,who_mort_db
England and Wales,GBR-ENW,2018,f,75,29126,79,who_mort_db
England and Wales,GBR-ENW,2018,f,80,41905,84,who_mort_db
England and Wales,GBR-ENW,2018,f,85,54285,89,who_mort_db
England and Wales,GBR-ENW,2018,f,90,48511,94,who_mort_db
England and Wales,GBR-ENW,2018,f,95,29366,15,who_mort_db
England and Wales,GBR-ENW,2018,m,0,1432,0,who_mort_db
England and Wales,GBR-ENW,2018,m,1,213,4,who_mort_db
England and Wales,GBR-ENW,2018,m,5,136,9,who_mort_db
England and Wales,GBR-ENW,2018,m,10,191,14,who_mort_db
England and Wales,GBR-ENW,2018,m,15,554,19,who_mort_db
England and Wales,GBR-ENW,2018,m,20,973,24,who_mort_db
England and Wales,GBR-ENW,2018,m,25,1215,29,who_mort_db
England and Wales,GBR-ENW,2018,m,30,1628,34,who_mort_db
England and Wales,GBR-ENW,2018,m,35,2237,39,who_mort_db
England and Wales,GBR-ENW,2018,m,40,3142,44,who_mort_db
England and Wales,GBR-ENW,2018,m,45,5200,49,who_mort_db
England and Wales,GBR-ENW,2018,m,50,7803,54,who_mort_db
England and Wales,GBR-ENW,2018,m,55,10700,59,who_mort_db
England and Wales,GBR-ENW,2018,m,60,14264,64,who_mort_db
England and Wales,GBR-ENW,2018,m,65,21141,69,who_mort_db
England and Wales,GBR-ENW,2018,m,70,31205,74,who_mort_db
England and Wales,GBR-ENW,2018,m,75,35959,79,who_mort_db
England and Wales,GBR-ENW,2018,m,80,44677,84,who_mort_db
England and Wales,GBR-ENW,2018,m,85,45249,89,who_mort_db
England and Wales,GBR-ENW,2018,m,90,28746,94,who_mort_db
England and Wales,GBR-ENW,2018,m,95,10497,15,who_mort_db
England and Wales,GBR-ENW,2019,f,0,1110,0,who_mort_db
England and Wales,GBR-ENW,2019,f,1,187,4,who_mort_db
England and Wales,GBR-ENW,2019,f,5,120,9,who_mort_db
England and Wales,GBR-ENW,2019,f,10,116,14,who_mort_db
England and Wales,GBR-ENW,2019,f,15,257,19,who_mort_db
England and Wales,GBR-ENW,2019,f,20,385,24,who_mort_db
England and Wales,GBR-ENW,2019,f,25,558,29,who_mort_db
England and Wales,GBR-ENW,2019,f,30,872,34,who_mort_db
England and Wales,GBR-ENW,2019,f,35,1318,39,who_mort_db
England and Wales,GBR-ENW,2019,f,40,1851,44,who_mort_db
England and Wales,GBR-ENW,2019,f,45,3240,49,who_mort_db
England and Wales,GBR-ENW,2019,f,50,5107,54,who_mort_db
England and Wales,GBR-ENW,2019,f,55,7241,59,who_mort_db
England and Wales,GBR-ENW,2019,f,60,9836,64,who_mort_db
England and Wales,GBR-ENW,2019,f,65,13865,69,who_mort_db
England and Wales,GBR-ENW,2019,f,70,22681,74,who_mort_db
England and Wales,GBR-ENW,2019,f,75,28700,79,who_mort_db
England and Wales,GBR-ENW,2019,f,80,41261,84,who_mort_db
England and Wales,GBR-ENW,2019,f,85,51836,89,who_mort_db
England and Wales,GBR-ENW,2019,f,90,45778,94,who_mort_db
England and Wales,GBR-ENW,2019,f,95,28716,15,who_mort_db
England and Wales,GBR-ENW,2019,m,0,1423,0,who_mort_db
England and Wales,GBR-ENW,2019,m,1,184,4,who_mort_db
England and Wales,GBR-ENW,2019,m,5,127,9,who_mort_db
England and Wales,GBR-ENW,2019,m,10,186,14,who_mort_db
England and Wales,GBR-ENW,2019,m,15,448,19,who_mort_db
England and Wales,GBR-ENW,2019,m,20,963,24,who_mort_db
England and Wales,GBR-ENW,2019,m,25,1258,29,who_mort_db
England and Wales,GBR-ENW,2019,m,30,1618,34,who_mort_db
England and Wales,GBR-ENW,2019,m,35,2212,39,who_mort_db
England and Wales,GBR-ENW,2019,m,40,2860,44,who_mort_db
England and Wales,GBR-ENW,2019,m,45,4942,49,who_mort_db
England and Wales,GBR-ENW,2019,m,50,7723,54,who_mort_db
England and Wales,GBR-ENW,2019,m,55,10787,59,who_mort_db
England and Wales,GBR-ENW,2019,m,60,14267,64,who_mort_db
England and Wales,GBR-ENW,2019,m,65,20299,69,who_mort_db
England and Wales,GBR-ENW,2019,m,70,30854,74,who_mort_db
England and Wales,GBR-ENW,2019,m,75,35896,79,who_mort_db
England and Wales,GBR-ENW,2019,m,80,44667,84,who_mort_db
England and Wales,GBR-ENW,2019,m,85,44354,89,who_mort_db
England and Wales,GBR-ENW,2019,m,90,28799,94,who_mort_db
England and Wales,GBR-ENW,2019,m,95,10651,15,who_mort_db
England and Wales,GBR-ENW,2020,f,0,1044,0,who_mort_db
England and Wales,GBR-ENW,2020,f,1,138,4,who_mort_db
England and Wales,GBR-ENW,2020,f,5,75,9,who_mort_db
England and Wales,GBR-ENW,2020,f,10,125,14,who_mort_db
England and Wales,GBR-ENW,2020,f,15,231,19,who_mort_db
England and Wales,GBR-ENW,2020,f,20,333,24,who_mort_db
England and Wales,GBR-ENW,2020,f,25,528,29,who_mort_db
England and Wales,GBR-ENW,2020,f,30,915,34,who_mort_db
England and Wales,GBR-ENW,2020,f,35,1479,39,who_mort_db
England and Wales,GBR-ENW,2020,f,40,2077,44,who_mort_db
England and Wales,GBR-ENW,2020,f,45,3539,49,who_mort_db
England and Wales,GBR-ENW,2020,f,50,5600,54,who_mort_db
England and Wales,GBR-ENW,2020,f,55,8102,59,who_mort_db
England and Wales,GBR-ENW,2020,f,60,11157,64,who_mort_db
England and Wales,GBR-ENW,2020,f,65,15192,69,who_mort_db
England and Wales,GBR-ENW,2020,f,70,25277,74,who_mort_db
England and Wales,GBR-ENW,2020,f,75,33316,79,who_mort_db
England and Wales,GBR-ENW,2020,f,80,46867,84,who_mort_db
England and Wales,GBR-ENW,2020,f,85,58401,89,who_mort_db
England and Wales,GBR-ENW,2020,f,90,52893,94,who_mort_db
England and Wales,GBR-ENW,2020,f,95,32238,15,who_mort_db
England and Wales,GBR-ENW,2020,m,0,1326,0,who_mort_db
England and Wales,GBR-ENW,2020,m,1,183,4,who_mort_db
England and Wales,GBR-ENW,2020,m,5,142,9,who_mort_db
England and Wales,GBR-ENW,2020,m,10,154,14,who_mort_db
England and Wales,GBR-ENW,2020,m,15,433,19,who_mort_db
England and Wales,GBR-ENW,2020,m,20,843,24,who_mort_db
England and Wales,GBR-ENW,2020,m,25,1154,29,who_mort_db
England and Wales,GBR-ENW,2020,m,30,1635,34,who_mort_db
England and Wales,GBR-ENW,2020,m,35,2417,39,who_mort_db
England and Wales,GBR-ENW,2020,m,40,3365,44,who_mort_db
England and Wales,GBR-ENW,2020,m,45,5507,49,who_mort_db
England and Wales,GBR-ENW,2020,m,50,8775,54,who_mort_db
England and Wales,GBR-ENW,2020,m,55,12723,59,who_mort_db
England and Wales,GBR-ENW,2020,m,60,16817,64,who_mort_db
England and Wales,GBR-ENW,2020,m,65,22917,69,who_mort_db
England and Wales,GBR-ENW,2020,m,70,35499,74,who_mort_db
England and Wales,GBR-ENW,2020,m,75,42962,79,who_mort_db
England and Wales,GBR-ENW,2020,m,80,52368,84,who_mort_db
England and Wales,GBR-ENW,2020,m,85,52052,89,who_mort_db
England and Wales,GBR-ENW,2020,m,90,33871,94,who_mort_db
England and Wales,GBR-ENW,2020,m,95,12429,15,who_mort_db
Scotland,GBR-SCO,2015,f,0,76,0,who_mort_db
Scotland,GBR-SCO,2015,f,1,14,4,who_mort_db
Scotland,GBR-SCO,2015,f,5,3,9,who_mort_db
Scotland,GBR-SCO,2015,f,10,7,14,who_mort_db
Scotland,GBR-SCO,2015,f,15,24,19,who_mort_db
Scotland,GBR-SCO,2015,f,20,35,24,who_mort_db
Scotland,GBR-SCO,2015,f,25,75,29,who_mort_db
Scotland,GBR-SCO,2015,f,30,120,34,who_mort_db
Scotland,GBR-SCO,2015,f,35,176,39,who_mort_db
Scotland,GBR-SCO,2015,f,40,258,44,who_mort_db
Scotland,GBR-SCO,2015,f,45,462,49,who_mort_db
Scotland,GBR-SCO,2015,f,50,677,54,who_mort_db
Scotland,GBR-SCO,2015,f,55,904,59,who_mort_db
