Country,Code,Year,Age,Sex,Deaths,Source
Peru,PER,2020,75,f,9326,Msemburi(TAG)
Peru,PER,2020,80,f,10410,Msemburi(TAG)
Peru,PER,2020,85,f,21191,Msemburi(TAG)
Peru,PER,2020,TOT,f,85244,Msemburi(TAG)
Peru,PER,2020,0,m,2789,Msemburi(TAG)
Peru,PER,2020,10,m,438,Msemburi(TAG)
Peru,PER,2020,15,m,780,Msemburi(TAG)
Peru,PER,2020,20,m,1406,Msemburi(TAG)
Peru,PER,2020,25,m,1701,Msemburi(TAG)
Peru,PER,2020,30,m,2066,Msemburi(TAG)
Peru,PER,2020,35,m,2767,Msemburi(TAG)
Peru,PER,2020,40,m,3796,Msemburi(TAG)
Peru,PER,2020,45,m,5189,Msemburi(TAG)
Peru,PER,2020,5,m,361,Msemburi(TAG)
Peru,PER,2020,50,m,7151,Msemburi(TAG)
Peru,PER,2020,55,m,9424,Msemburi(TAG)
Peru,PER,2020,60,m,11884,Msemburi(TAG)
Peru,PER,2020,65,m,13701,Msemburi(TAG)
Peru,PER,2020,70,m,14320,Msemburi(TAG)
Peru,PER,2020,75,m,14413,Msemburi(TAG)
Peru,PER,2020,80,m,14015,Msemburi(TAG)
Peru,PER,2020,85,m,20796,Msemburi(TAG)
Peru,PER,2020,TOT,m,126997,Msemburi(TAG)
Peru,PER,2020,0,t,5088,Msemburi(TAG)
Peru,PER,2020,10,t,843,Msemburi(TAG)
Peru,PER,2020,15,t,1316,Msemburi(TAG)
Peru,PER,2020,20,t,2095,Msemburi(TAG)
Peru,PER,2020,25,t,2517,Msemburi(TAG)
Peru,PER,2020,30,t,3143,Msemburi(TAG)
Peru,PER,2020,35,t,4195,Msemburi(TAG)
Peru,PER,2020,40,t,5855,Msemburi(TAG)
Peru,PER,2020,45,t,7872,Msemburi(TAG)
Peru,PER,2020,5,t,703,Msemburi(TAG)
Peru,PER,2020,50,t,10812,Msemburi(TAG)
Peru,PER,2020,55,t,14380,Msemburi(TAG)
Peru,PER,2020,60,t,18499,Msemburi(TAG)
Peru,PER,2020,65,t,21632,Msemburi(TAG)
Peru,PER,2020,70,t,23140,Msemburi(TAG)
Peru,PER,2020,75,t,23739,Msemburi(TAG)
Peru,PER,2020,80,t,24425,Msemburi(TAG)
Peru,PER,2020,85,t,41987,Msemburi(TAG)
Peru,PER,2020,TOT,t,212241,Msemburi(TAG)
Poland,POL,2020,0,f,644,Msemburi(TAG)
Poland,POL,2020,10,f,93,Msemburi(TAG)
Poland,POL,2020,15,f,179,Msemburi(TAG)
Poland,POL,2020,20,f,282,Msemburi(TAG)
Poland,POL,2020,25,f,338,Msemburi(TAG)
Poland,POL,2020,30,f,572,Msemburi(TAG)
Poland,POL,2020,35,f,1125,Msemburi(TAG)
Poland,POL,2020,40,f,1613,Msemburi(TAG)
Poland,POL,2020,45,f,2367,Msemburi(TAG)
Poland,POL,2020,5,f,63,Msemburi(TAG)
Poland,POL,2020,50,f,3660,Msemburi(TAG)
Poland,POL,2020,55,f,6129,Msemburi(TAG)
Poland,POL,2020,60,f,12294,Msemburi(TAG)
Poland,POL,2020,65,f,18937,Msemburi(TAG)
Poland,POL,2020,70,f,24271,Msemburi(TAG)
Poland,POL,2020,75,f,22857,Msemburi(TAG)
Poland,POL,2020,80,f,36730,Msemburi(TAG)
Poland,POL,2020,85,f,99143,Msemburi(TAG)
Poland,POL,2020,TOT,f,231297,Msemburi(TAG)
Poland,POL,2020,0,m,845,Msemburi(TAG)
Poland,POL,2020,10,m,100,Msemburi(TAG)
Poland,POL,2020,15,m,387,Msemburi(TAG)
Poland,POL,2020,20,m,937,Msemburi(TAG)
Poland,POL,2020,25,m,1407,Msemburi(TAG)
Poland,POL,2020,30,m,2218,Msemburi(TAG)
Poland,POL,2020,35,m,3588,Msemburi(TAG)
Poland,POL,2020,40,m,4990,Msemburi(TAG)
Poland,POL,2020,45,m,6890,Msemburi(TAG)
Poland,POL,2020,5,m,90,Msemburi(TAG)
Poland,POL,2020,50,m,9637,Msemburi(TAG)
Poland,POL,2020,55,m,15111,Msemburi(TAG)
Poland,POL,2020,60,m,26852,Msemburi(TAG)
Poland,POL,2020,65,m,36643,Msemburi(TAG)
Poland,POL,2020,70,m,37057,Msemburi(TAG)
Poland,POL,2020,75,m,26744,Msemburi(TAG)
Poland,POL,2020,80,m,31929,Msemburi(TAG)
Poland,POL,2020,85,m,48845,Msemburi(TAG)
Poland,POL,2020,TOT,m,254270,Msemburi(TAG)
Poland,POL,2020,0,t,1489,Msemburi(TAG)
Poland,POL,2020,10,t,193,Msemburi(TAG)
Poland,POL,2020,15,t,566,Msemburi(TAG)
Poland,POL,2020,20,t,1219,Msemburi(TAG)
Poland,POL,2020,25,t,1745,Msemburi(TAG)
Poland,POL,2020,30,t,2790,Msemburi(TAG)
Poland,POL,2020,35,t,4713,Msemburi(TAG)
Poland,POL,2020,40,t,6603,Msemburi(TAG)
Poland,POL,2020,45,t,9257,Msemburi(TAG)
Poland,POL,2020,5,t,153,Msemburi(TAG)
Poland,POL,2020,50,t,13297,Msemburi(TAG)
Poland,POL,2020,55,t,21240,Msemburi(TAG)
Poland,POL,2020,60,t,39146,Msemburi(TAG)
Poland,POL,2020,65,t,55580,Msemburi(TAG)
Poland,POL,2020,70,t,61328,Msemburi(TAG)
Poland,POL,2020,75,t,49601,Msemburi(TAG)
Poland,POL,2020,80,t,68659,Msemburi(TAG)
Poland,POL,2020,85,t,147988,Msemburi(TAG)
Poland,POL,2020,TOT,t,485567,Msemburi(TAG)
Poland,POL,2021,0,f,333,Msemburi(TAG)
Poland,POL,2021,10,f,41,Msemburi(TAG)
Poland,POL,2021,15,f,107,Msemburi(TAG)
Poland,POL,2021,20,f,132,Msemburi(TAG)
Poland,POL,2021,25,f,171,Msemburi(TAG)
Poland,POL,2021,30,f,319,Msemburi(TAG)
Poland,POL,2021,35,f,573,Msemburi(TAG)
Poland,POL,2021,40,f,913,Msemburi(TAG)
Poland,POL,2021,45,f,1393,Msemburi(TAG)
Poland,POL,2021,5,f,39,Msemburi(TAG)
Poland,POL,2021,50,f,1936,Msemburi(TAG)
Poland,POL,2021,55,f,3176,Msemburi(TAG)
Poland,POL,2021,60,f,6681,Msemburi(TAG)
Poland,POL,2021,65,f,11077,Msemburi(TAG)
Poland,POL,2021,70,f,14580,Msemburi(TAG)
Poland,POL,2021,75,f,13651,Msemburi(TAG)
Poland,POL,2021,80,f,19370,Msemburi(TAG)
Poland,POL,2021,85,f,54181,Msemburi(TAG)
Poland,POL,2021,TOT,f,128673,Msemburi(TAG)
Poland,POL,2021,0,m,418,Msemburi(TAG)
Poland,POL,2021,10,m,53,Msemburi(TAG)
Poland,POL,2021,15,m,183,Msemburi(TAG)
Poland,POL,2021,20,m,402,Msemburi(TAG)
Poland,POL,2021,25,m,676,Msemburi(TAG)
Poland,POL,2021,30,m,1026,Msemburi(TAG)
Poland,POL,2021,35,m,1841,Msemburi(TAG)
Poland,POL,2021,40,m,2592,Msemburi(TAG)
Poland,POL,2021,45,m,3740,Msemburi(TAG)
Poland,POL,2021,5,m,42,Msemburi(TAG)
Poland,POL,2021,50,m,5006,Msemburi(TAG)
Poland,POL,2021,55,m,7814,Msemburi(TAG)
Poland,POL,2021,60,m,14008,Msemburi(TAG)
Poland,POL,2021,65,m,20849,Msemburi(TAG)
Poland,POL,2021,70,m,22191,Msemburi(TAG)
Poland,POL,2021,75,m,16457,Msemburi(TAG)
Poland,POL,2021,80,m,16581,Msemburi(TAG)
Poland,POL,2021,85,m,26912,Msemburi(TAG)
Poland,POL,2021,TOT,m,140791,Msemburi(TAG)
Poland,POL,2021,0,t,751,Msemburi(TAG)
Poland,POL,2021,10,t,94,Msemburi(TAG)
Poland,POL,2021,15,t,290,Msemburi(TAG)
Poland,POL,2021,20,t,534,Msemburi(TAG)
Poland,POL,2021,25,t,847,Msemburi(TAG)
Poland,POL,2021,30,t,1345,Msemburi(TAG)
Poland,POL,2021,35,t,2414,Msemburi(TAG)
Poland,POL,2021,40,t,3505,Msemburi(TAG)
Poland,POL,2021,45,t,5133,Msemburi(TAG)
Poland,POL,2021,5,t,81,Msemburi(TAG)
Poland,POL,2021,50,t,6942,Msemburi(TAG)
Poland,POL,2021,55,t,10990,Msemburi(TAG)
Poland,POL,2021,60,t,20689,Msemburi(TAG)
Poland,POL,2021,65,t,31926,Msemburi(TAG)
Poland,POL,2021,70,t,36771,Msemburi(TAG)
Poland,POL,2021,75,t,30108,Msemburi(TAG)
Poland,POL,2021,80,t,35951,Msemburi(TAG)
Poland,POL,2021,85,t,81093,Msemburi(TAG)
Poland,POL,2021,TOT,t,269464,Msemburi(TAG)
Portugal,PRT,2020,0,f,120,Msemburi(TAG)
Portugal,PRT,2020,10,f,21,Msemburi(TAG)
Portugal,PRT,2020,15,f,37,Msemburi(TAG)
Portugal,PRT,2020,20,f,54,Msemburi(TAG)
Portugal,PRT,2020,25,f,57,Msemburi(TAG)
Portugal,PRT,2020,30,f,96,Msemburi(TAG)
Portugal,PRT,2020,35,f,197,Msemburi(TAG)
Portugal,PRT,2020,40,f,364,Msemburi(TAG)
Portugal,PRT,2020,45,f,571,Msemburi(TAG)
Portugal,PRT,2020,5,f,21,Msemburi(TAG)
Portugal,PRT,2020,50,f,893.02,Msemburi(TAG)
Portugal,PRT,2020,55,f,1210.09,Msemburi(TAG)
Portugal,PRT,2020,60,f,1634.1,Msemburi(TAG)
Portugal,PRT,2020,65,f,2480.1,Msemburi(TAG)
Portugal,PRT,2020,70,f,3864.18,Msemburi(TAG)
Portugal,PRT,2020,75,f,6234.31,Msemburi(TAG)
Portugal,PRT,2020,80,f,10728.52,Msemburi(TAG)
Portugal,PRT,2020,85,f,33405.58,Msemburi(TAG)
Portugal,PRT,2020,TOT,f,61987.9,Msemburi(TAG)
Portugal,PRT,2020,0,m,137.03,Msemburi(TAG)
Portugal,PRT,2020,10,m,17,Msemburi(TAG)
Portugal,PRT,2020,15,m,85.01,Msemburi(TAG)
Portugal,PRT,2020,20,m,147.03,Msemburi(TAG)
Portugal,PRT,2020,25,m,189.07,Msemburi(TAG)
Portugal,PRT,2020,30,m,219.09,Msemburi(TAG)
Portugal,PRT,2020,35,m,324.11,Msemburi(TAG)
Portugal,PRT,2020,40,m,634.21,Msemburi(TAG)
Portugal,PRT,2020,45,m,1189.39,Msemburi(TAG)
Portugal,PRT,2020,5,m,14,Msemburi(TAG)
Portugal,PRT,2020,50,m,1860.61,Msemburi(TAG)
Portugal,PRT,2020,55,m,2822.91,Msemburi(TAG)
Portugal,PRT,2020,60,m,4035.32,Msemburi(TAG)
Portugal,PRT,2020,65,m,4975.62,Msemburi(TAG)
Portugal,PRT,2020,70,m,6404.1,Msemburi(TAG)
Portugal,PRT,2020,75,m,7912.57,Msemburi(TAG)
Portugal,PRT,2020,80,m,10673.46,Msemburi(TAG)
Portugal,PRT,2020,85,m,19729.42,Msemburi(TAG)
Portugal,PRT,2020,TOT,m,61369.95,Msemburi(TAG)
Portugal,PRT,2020,0,t,257.03,Msemburi(TAG)
Portugal,PRT,2020,10,t,38,Msemburi(TAG)
Portugal,PRT,2020,15,t,122.01,Msemburi(TAG)
Portugal,PRT,2020,20,t,201.03,Msemburi(TAG)
Portugal,PRT,2020,25,t,246.07,Msemburi(TAG)
Portugal,PRT,2020,30,t,315.09000000000003,Msemburi(TAG)
Portugal,PRT,2020,35,t,521.11,Msemburi(TAG)
Portugal,PRT,2020,40,t,998.21,Msemburi(TAG)
Portugal,PRT,2020,45,t,1760.39,Msemburi(TAG)
Portugal,PRT,2020,5,t,35,Msemburi(TAG)
Portugal,PRT,2020,50,t,2753.63,Msemburi(TAG)
Portugal,PRT,2020,55,t,4033,Msemburi(TAG)
Portugal,PRT,2020,60,t,5669.42,Msemburi(TAG)
Portugal,PRT,2020,65,t,7455.719999999999,Msemburi(TAG)
Portugal,PRT,2020,70,t,10268.28,Msemburi(TAG)
Portugal,PRT,2020,75,t,14146.880000000001,Msemburi(TAG)
Portugal,PRT,2020,80,t,21401.98,Msemburi(TAG)
Portugal,PRT,2020,85,t,53135,Msemburi(TAG)
Portugal,PRT,2020,TOT,t,123357.85,Msemburi(TAG)
Portugal,PRT,2021,0,f,54.1046774982749,Msemburi(TAG)
Portugal,PRT,2021,10,f,6.01163083314165,Msemburi(TAG)
Portugal,PRT,2021,15,f,16.0310155550444,Msemburi(TAG)
Portugal,PRT,2021,20,f,16.0310155550444,Msemburi(TAG)
Portugal,PRT,2021,25,f,34.0659080544694,Msemburi(TAG)
Portugal,PRT,2021,30,f,71.1376315255095,Msemburi(TAG)
Portugal,PRT,2021,35,f,105.203539579979,Msemburi(TAG)
Portugal,PRT,2021,40,f,170.329540272347,Msemburi(TAG)
Portugal,PRT,2021,45,f,331.641634294981,Msemburi(TAG)
Portugal,PRT,2021,5,f,11.021323194093,Msemburi(TAG)
Portugal,PRT,2021,50,f,435.84323540277,Msemburi(TAG)
Portugal,PRT,2021,55,f,626.211545118922,Msemburi(TAG)
Portugal,PRT,2021,60,f,941.822163858859,Msemburi(TAG)
Portugal,PRT,2021,65,f,1336.58592190183,Msemburi(TAG)
Portugal,PRT,2021,70,f,2115.09211479367,Msemburi(TAG)
Portugal,PRT,2021,75,f,3358.4977587818,Msemburi(TAG)
Portugal,PRT,2021,80,f,5588.81279787736,Msemburi(TAG)
Portugal,PRT,2021,85,f,17953.7354831775,Msemburi(TAG)
Portugal,PRT,2021,TOT,f,33172.178937275596,Msemburi(TAG)
Portugal,PRT,2021,0,m,58.112431387036,Msemburi(TAG)
Portugal,PRT,2021,10,m,15.0290770828541,Msemburi(TAG)
Portugal,PRT,2021,15,m,39.0756004154207,Msemburi(TAG)
Portugal,PRT,2021,20,m,66.1279391645582,Msemburi(TAG)
Portugal,PRT,2021,25,m,67.1298776367484,Msemburi(TAG)
Portugal,PRT,2021,30,m,97.1880318024567,Msemburi(TAG)
Portugal,PRT,2021,35,m,159.308217078254,Msemburi(TAG)
Portugal,PRT,2021,40,m,284.550526102038,Msemburi(TAG)
Portugal,PRT,2021,45,m,587.135944703501,Msemburi(TAG)
Portugal,PRT,2021,5,m,8.0155077775222,Msemburi(TAG)
Portugal,PRT,2021,50,m,999.934595245895,Msemburi(TAG)
Portugal,PRT,2021,55,m,1447.80109231495,Msemburi(TAG)
Portugal,PRT,2021,60,m,2143.146392015,Msemburi(TAG)
Portugal,PRT,2021,65,m,2846.50719949257,Msemburi(TAG)
Portugal,PRT,2021,70,m,3598.96299210747,Msemburi(TAG)
Portugal,PRT,2021,75,m,4514.73475568938,Msemburi(TAG)
Portugal,PRT,2021,80,m,5733.09193787276,Msemburi(TAG)
Portugal,PRT,2021,85,m,11328.9183050554,Msemburi(TAG)
Portugal,PRT,2021,TOT,m,33994.77042294382,Msemburi(TAG)
Portugal,PRT,2021,0,t,112.21710888531089,Msemburi(TAG)
Portugal,PRT,2021,10,t,21.04070791599575,Msemburi(TAG)
Portugal,PRT,2021,15,t,55.1066159704651,Msemburi(TAG)
Portugal,PRT,2021,20,t,82.1589547196026,Msemburi(TAG)
Portugal,PRT,2021,25,t,101.19578569121781,Msemburi(TAG)
Portugal,PRT,2021,30,t,168.3256633279662,Msemburi(TAG)
Portugal,PRT,2021,35,t,264.51175665823297,Msemburi(TAG)
Portugal,PRT,2021,40,t,454.880066374385,Msemburi(TAG)
Portugal,PRT,2021,45,t,918.7775789984819,Msemburi(TAG)
Portugal,PRT,2021,5,t,19.036830971615203,Msemburi(TAG)
Portugal,PRT,2021,50,t,1435.777830648665,Msemburi(TAG)
Portugal,PRT,2021,55,t,2074.012637433872,Msemburi(TAG)
Portugal,PRT,2021,60,t,3084.968555873859,Msemburi(TAG)
Portugal,PRT,2021,65,t,4183.0931213944,Msemburi(TAG)
Portugal,PRT,2021,70,t,5714.05510690114,Msemburi(TAG)
Portugal,PRT,2021,75,t,7873.2325144711795,Msemburi(TAG)
Portugal,PRT,2021,80,t,11321.90473575012,Msemburi(TAG)
Portugal,PRT,2021,85,t,29282.6537882329,Msemburi(TAG)
Portugal,PRT,2021,TOT,t,67166.94936021941,Msemburi(TAG)
Paraguay,PRY,2020,0,f,592,Msemburi(TAG)
Paraguay,PRY,2020,10,f,67,Msemburi(TAG)
Paraguay,PRY,2020,15,f,138,Msemburi(TAG)
Paraguay,PRY,2020,20,f,167,Msemburi(TAG)
Paraguay,PRY,2020,25,f,159,Msemburi(TAG)
Paraguay,PRY,2020,30,f,217,Msemburi(TAG)
Paraguay,PRY,2020,35,f,308,Msemburi(TAG)
Paraguay,PRY,2020,40,f,353,Msemburi(TAG)
Paraguay,PRY,2020,45,f,430,Msemburi(TAG)
Paraguay,PRY,2020,5,f,62,Msemburi(TAG)
Paraguay,PRY,2020,50,f,605,Msemburi(TAG)
Paraguay,PRY,2020,55,f,860,Msemburi(TAG)
Paraguay,PRY,2020,60,f,1102,Msemburi(TAG)
Paraguay,PRY,2020,65,f,1285,Msemburi(TAG)
Paraguay,PRY,2020,70,f,1417,Msemburi(TAG)
Paraguay,PRY,2020,75,f,1550,Msemburi(TAG)
Paraguay,PRY,2020,80,f,1787,Msemburi(TAG)
Paraguay,PRY,2020,85,f,3355,Msemburi(TAG)
Paraguay,PRY,2020,TOT,f,14454,Msemburi(TAG)
Paraguay,PRY,2020,0,m,721,Msemburi(TAG)
Paraguay,PRY,2020,10,m,71,Msemburi(TAG)
Paraguay,PRY,2020,15,m,285,Msemburi(TAG)
Paraguay,PRY,2020,20,m,479,Msemburi(TAG)
Paraguay,PRY,2020,25,m,465,Msemburi(TAG)
Paraguay,PRY,2020,30,m,487,Msemburi(TAG)
Paraguay,PRY,2020,35,m,533,Msemburi(TAG)
Paraguay,PRY,2020,40,m,619,Msemburi(TAG)
Paraguay,PRY,2020,45,m,739,Msemburi(TAG)
Paraguay,PRY,2020,5,m,65,Msemburi(TAG)
Paraguay,PRY,2020,50,m,1104,Msemburi(TAG)
Paraguay,PRY,2020,55,m,1455,Msemburi(TAG)
Paraguay,PRY,2020,60,m,1867,Msemburi(TAG)
Paraguay,PRY,2020,65,m,2101,Msemburi(TAG)
Paraguay,PRY,2020,70,m,2053,Msemburi(TAG)
Paraguay,PRY,2020,75,m,2149,Msemburi(TAG)
Paraguay,PRY,2020,80,m,1774,Msemburi(TAG)
Paraguay,PRY,2020,85,m,2578,Msemburi(TAG)
Paraguay,PRY,2020,TOT,m,19545,Msemburi(TAG)
Paraguay,PRY,2020,0,t,1313,Msemburi(TAG)
Paraguay,PRY,2020,10,t,138,Msemburi(TAG)
Paraguay,PRY,2020,15,t,423,Msemburi(TAG)
Paraguay,PRY,2020,20,t,646,Msemburi(TAG)
Paraguay,PRY,2020,25,t,624,Msemburi(TAG)
Paraguay,PRY,2020,30,t,704,Msemburi(TAG)
Paraguay,PRY,2020,35,t,841,Msemburi(TAG)
Paraguay,PRY,2020,40,t,972,Msemburi(TAG)
Paraguay,PRY,2020,45,t,1169,Msemburi(TAG)
Paraguay,PRY,2020,5,t,127,Msemburi(TAG)
Paraguay,PRY,2020,50,t,1709,Msemburi(TAG)
Paraguay,PRY,2020,55,t,2315,Msemburi(TAG)
Paraguay,PRY,2020,60,t,2969,Msemburi(TAG)
Paraguay,PRY,2020,65,t,3386,Msemburi(TAG)
Paraguay,PRY,2020,70,t,3470,Msemburi(TAG)
Paraguay,PRY,2020,75,t,3699,Msemburi(TAG)
Paraguay,PRY,2020,80,t,3561,Msemburi(TAG)
Paraguay,PRY,2020,85,t,5933,Msemburi(TAG)
Paraguay,PRY,2020,TOT,t,33999,Msemburi(TAG)
Romania,ROU,2020,0,f,622,Msemburi(TAG)
Romania,ROU,2020,10,f,69,Msemburi(TAG)
Romania,ROU,2020,15,f,113,Msemburi(TAG)
Romania,ROU,2020,20,f,110,Msemburi(TAG)
Romania,ROU,2020,25,f,213,Msemburi(TAG)
Romania,ROU,2020,30,f,415,Msemburi(TAG)
Romania,ROU,2020,35,f,576,Msemburi(TAG)
Romania,ROU,2020,40,f,1117,Msemburi(TAG)
Romania,ROU,2020,45,f,1840,Msemburi(TAG)
Romania,ROU,2020,5,f,59,Msemburi(TAG)
Romania,ROU,2020,50,f,3180,Msemburi(TAG)
Romania,ROU,2020,55,f,3800,Msemburi(TAG)
Romania,ROU,2020,60,f,7566,Msemburi(TAG)
Romania,ROU,2020,65,f,11519,Msemburi(TAG)
Romania,ROU,2020,70,f,14499,Msemburi(TAG)
Romania,ROU,2020,75,f,18412,Msemburi(TAG)
Romania,ROU,2020,80,f,29505,Msemburi(TAG)
Romania,ROU,2020,85,f,47140,Msemburi(TAG)
Romania,ROU,2020,TOT,f,140755,Msemburi(TAG)
Romania,ROU,2020,0,m,702,Msemburi(TAG)
Romania,ROU,2020,10,m,120,Msemburi(TAG)
Romania,ROU,2020,15,m,280,Msemburi(TAG)
Romania,ROU,2020,20,m,402,Msemburi(TAG)
Romania,ROU,2020,25,m,535,Msemburi(TAG)
Romania,ROU,2020,30,m,971,Msemburi(TAG)
Romania,ROU,2020,35,m,1368,Msemburi(TAG)
Romania,ROU,2020,40,m,2802,Msemburi(TAG)
Romania,ROU,2020,45,m,4905,Msemburi(TAG)
Romania,ROU,2020,5,m,83,Msemburi(TAG)
Romania,ROU,2020,50,m,8397,Msemburi(TAG)
Romania,ROU,2020,55,m,9534,Msemburi(TAG)
Romania,ROU,2020,60,m,17062,Msemburi(TAG)
Romania,ROU,2020,65,m,21633,Msemburi(TAG)
Romania,ROU,2020,70,m,21281,Msemburi(TAG)
Romania,ROU,2020,75,m,19779,Msemburi(TAG)
Romania,ROU,2020,80,m,23472,Msemburi(TAG)
Romania,ROU,2020,85,m,27346,Msemburi(TAG)
Romania,ROU,2020,TOT,m,160672,Msemburi(TAG)
Romania,ROU,2020,0,t,1324,Msemburi(TAG)
Romania,ROU,2020,10,t,189,Msemburi(TAG)
Romania,ROU,2020,15,t,393,Msemburi(TAG)
Romania,ROU,2020,20,t,512,Msemburi(TAG)
Romania,ROU,2020,25,t,748,Msemburi(TAG)
Romania,ROU,2020,30,t,1386,Msemburi(TAG)
Romania,ROU,2020,35,t,1944,Msemburi(TAG)
Romania,ROU,2020,40,t,3919,Msemburi(TAG)
Romania,ROU,2020,45,t,6745,Msemburi(TAG)
Romania,ROU,2020,5,t,142,Msemburi(TAG)
Romania,ROU,2020,50,t,11577,Msemburi(TAG)
Romania,ROU,2020,55,t,13334,Msemburi(TAG)
Romania,ROU,2020,60,t,24628,Msemburi(TAG)
Romania,ROU,2020,65,t,33152,Msemburi(TAG)
Romania,ROU,2020,70,t,35780,Msemburi(TAG)
Romania,ROU,2020,75,t,38191,Msemburi(TAG)
Romania,ROU,2020,80,t,52977,Msemburi(TAG)
Romania,ROU,2020,85,t,74486,Msemburi(TAG)
Romania,ROU,2020,TOT,t,301427,Msemburi(TAG)
Romania,ROU,2021,0,f,563,Msemburi(TAG)
Romania,ROU,2021,10,f,79,Msemburi(TAG)
Romania,ROU,2021,15,f,111,Msemburi(TAG)
Romania,ROU,2021,20,f,158,Msemburi(TAG)
Romania,ROU,2021,25,f,168,Msemburi(TAG)
Romania,ROU,2021,30,f,431,Msemburi(TAG)
Romania,ROU,2021,35,f,585,Msemburi(TAG)
Romania,ROU,2021,40,f,1278,Msemburi(TAG)
Romania,ROU,2021,45,f,2121,Msemburi(TAG)
Romania,ROU,2021,5,f,61,Msemburi(TAG)
Romania,ROU,2021,50,f,3813,Msemburi(TAG)
Romania,ROU,2021,55,f,4144,Msemburi(TAG)
Romania,ROU,2021,60,f,8620,Msemburi(TAG)
Romania,ROU,2021,65,f,13693,Msemburi(TAG)
Romania,ROU,2021,70,f,17985,Msemburi(TAG)
Romania,ROU,2021,75,f,20472,Msemburi(TAG)
Romania,ROU,2021,80,f,31599,Msemburi(TAG)
Romania,ROU,2021,85,f,50795,Msemburi(TAG)
Romania,ROU,2021,TOT,f,156676,Msemburi(TAG)
Romania,ROU,2021,0,m,637,Msemburi(TAG)
Romania,ROU,2021,10,m,119,Msemburi(TAG)
Romania,ROU,2021,15,m,298,Msemburi(TAG)
Romania,ROU,2021,20,m,440,Msemburi(TAG)
Romania,ROU,2021,25,m,473,Msemburi(TAG)
Romania,ROU,2021,30,m,971,Msemburi(TAG)
Romania,ROU,2021,35,m,1468,Msemburi(TAG)
Romania,ROU,2021,40,m,2944,Msemburi(TAG)
Romania,ROU,2021,45,m,5207,Msemburi(TAG)
Romania,ROU,2021,5,m,75,Msemburi(TAG)
Romania,ROU,2021,50,m,9593,Msemburi(TAG)
Romania,ROU,2021,55,m,9474,Msemburi(TAG)
Romania,ROU,2021,60,m,17216,Msemburi(TAG)
Romania,ROU,2021,65,m,23248,Msemburi(TAG)
Romania,ROU,2021,70,m,24329,Msemburi(TAG)
Romania,ROU,2021,75,m,21081,Msemburi(TAG)
Romania,ROU,2021,80,m,23830,Msemburi(TAG)
Romania,ROU,2021,85,m,28670,Msemburi(TAG)
Romania,ROU,2021,TOT,m,170073,Msemburi(TAG)
Romania,ROU,2021,0,t,1200,Msemburi(TAG)
Romania,ROU,2021,10,t,198,Msemburi(TAG)
Romania,ROU,2021,15,t,409,Msemburi(TAG)
Romania,ROU,2021,20,t,598,Msemburi(TAG)
Romania,ROU,2021,25,t,641,Msemburi(TAG)
Romania,ROU,2021,30,t,1402,Msemburi(TAG)
Romania,ROU,2021,35,t,2053,Msemburi(TAG)
Romania,ROU,2021,40,t,4222,Msemburi(TAG)
Romania,ROU,2021,45,t,7328,Msemburi(TAG)
Romania,ROU,2021,5,t,136,Msemburi(TAG)
Romania,ROU,2021,50,t,13406,Msemburi(TAG)
Romania,ROU,2021,55,t,13618,Msemburi(TAG)
Romania,ROU,2021,60,t,25836,Msemburi(TAG)
Romania,ROU,2021,65,t,36941,Msemburi(TAG)
Romania,ROU,2021,70,t,42314,Msemburi(TAG)
Romania,ROU,2021,75,t,41553,Msemburi(TAG)
Romania,ROU,2021,80,t,55429,Msemburi(TAG)
Romania,ROU,2021,85,t,79465,Msemburi(TAG)
Romania,ROU,2021,TOT,t,326749,Msemburi(TAG)
Russian Federation,RUS,2020,0,f,3710,Msemburi(TAG)
Russian Federation,RUS,2020,10,f,564,Msemburi(TAG)
Russian Federation,RUS,2020,15,f,1428,Msemburi(TAG)
Russian Federation,RUS,2020,20,f,1833,Msemburi(TAG)
Russian Federation,RUS,2020,25,f,3916,Msemburi(TAG)
Russian Federation,RUS,2020,30,f,9051,Msemburi(TAG)
Russian Federation,RUS,2020,35,f,13884,Msemburi(TAG)
Russian Federation,RUS,2020,40,f,17228,Msemburi(TAG)
Russian Federation,RUS,2020,45,f,20099,Msemburi(TAG)
Russian Federation,RUS,2020,5,f,534,Msemburi(TAG)
Russian Federation,RUS,2020,50,f,25426,Msemburi(TAG)
Russian Federation,RUS,2020,55,f,46421,Msemburi(TAG)
Russian Federation,RUS,2020,60,f,67104,Msemburi(TAG)
Russian Federation,RUS,2020,65,f,104334,Msemburi(TAG)
Russian Federation,RUS,2020,70,f,107007,Msemburi(TAG)
Russian Federation,RUS,2020,75,f,116697,Msemburi(TAG)
Russian Federation,RUS,2020,80,f,220738,Msemburi(TAG)
Russian Federation,RUS,2020,85,f,306710,Msemburi(TAG)
Russian Federation,RUS,2020,TOT,f,1066684,Msemburi(TAG)
Russian Federation,RUS,2020,0,m,4935,Msemburi(TAG)
Russian Federation,RUS,2020,10,m,878,Msemburi(TAG)
Russian Federation,RUS,2020,15,m,3008,Msemburi(TAG)
Russian Federation,RUS,2020,20,m,5450,Msemburi(TAG)
Russian Federation,RUS,2020,25,m,11038,Msemburi(TAG)
Russian Federation,RUS,2020,30,m,25195,Msemburi(TAG)
Russian Federation,RUS,2020,35,m,35611,Msemburi(TAG)
