Country,Code,Year,Sex,Age,Population
Seychelles,SYC,2017,t,70,1789
Seychelles,SYC,2017,t,75,1475
Seychelles,SYC,2017,t,80,899
Seychelles,SYC,2017,t,85,524
Seychelles,SYC,2017,t,90,194
Seychelles,SYC,2017,t,95,39
Seychelles,SYC,2017,t,100,3
Seychelles,SYC,2018,f,0,773
Seychelles,SYC,2018,f,1,3132
Seychelles,SYC,2018,f,5,3829
Seychelles,SYC,2018,f,10,3444
Seychelles,SYC,2018,f,15,3104
Seychelles,SYC,2018,f,20,3247
Seychelles,SYC,2018,f,25,3371
Seychelles,SYC,2018,f,30,3267
Seychelles,SYC,2018,f,35,3382
Seychelles,SYC,2018,f,40,3529
Seychelles,SYC,2018,f,45,3516
Seychelles,SYC,2018,f,50,3322
Seychelles,SYC,2018,f,55,2950
Seychelles,SYC,2018,f,60,2152
Seychelles,SYC,2018,f,65,1271
Seychelles,SYC,2018,f,70,885
Seychelles,SYC,2018,f,75,912
Seychelles,SYC,2018,f,80,603
Seychelles,SYC,2018,f,85,358
Seychelles,SYC,2018,f,90,157
Seychelles,SYC,2018,f,95,33
Seychelles,SYC,2018,f,100,4
Seychelles,SYC,2018,m,0,815
Seychelles,SYC,2018,m,1,3316
Seychelles,SYC,2018,m,5,4042
Seychelles,SYC,2018,m,10,3598
Seychelles,SYC,2018,m,15,3233
Seychelles,SYC,2018,m,20,3486
Seychelles,SYC,2018,m,25,3855
Seychelles,SYC,2018,m,30,4007
Seychelles,SYC,2018,m,35,4111
Seychelles,SYC,2018,m,40,4017
Seychelles,SYC,2018,m,45,3808
Seychelles,SYC,2018,m,50,3370
Seychelles,SYC,2018,m,55,2900
Seychelles,SYC,2018,m,60,2145
Seychelles,SYC,2018,m,65,1233
Seychelles,SYC,2018,m,70,782
Seychelles,SYC,2018,m,75,630
Seychelles,SYC,2018,m,80,292
Seychelles,SYC,2018,m,85,156
Seychelles,SYC,2018,m,90,49
Seychelles,SYC,2018,m,95,7
Seychelles,SYC,2018,m,100,1
Seychelles,SYC,2018,t,0,1588
Seychelles,SYC,2018,t,1,6448
Seychelles,SYC,2018,t,5,7871
Seychelles,SYC,2018,t,10,7042
Seychelles,SYC,2018,t,15,6337
Seychelles,SYC,2018,t,20,6733
Seychelles,SYC,2018,t,25,7226
Seychelles,SYC,2018,t,30,7274
Seychelles,SYC,2018,t,35,7493
Seychelles,SYC,2018,t,40,7546
Seychelles,SYC,2018,t,45,7324
Seychelles,SYC,2018,t,50,6692
Seychelles,SYC,2018,t,55,5850
Seychelles,SYC,2018,t,60,4297
Seychelles,SYC,2018,t,65,2504
Seychelles,SYC,2018,t,70,1667
Seychelles,SYC,2018,t,75,1542
Seychelles,SYC,2018,t,80,895
Seychelles,SYC,2018,t,85,514
Seychelles,SYC,2018,t,90,206
Seychelles,SYC,2018,t,95,40
Seychelles,SYC,2018,t,100,5
Seychelles,SYC,2019,f,0,770
Seychelles,SYC,2019,f,1,3129
Seychelles,SYC,2019,f,5,3852
Seychelles,SYC,2019,f,10,3542
Seychelles,SYC,2019,f,15,3114
Seychelles,SYC,2019,f,20,3159
Seychelles,SYC,2019,f,25,3376
Seychelles,SYC,2019,f,30,3244
Seychelles,SYC,2019,f,35,3342
Seychelles,SYC,2019,f,40,3484
Seychelles,SYC,2019,f,45,3536
Seychelles,SYC,2019,f,50,3332
Seychelles,SYC,2019,f,55,3048
Seychelles,SYC,2019,f,60,2300
Seychelles,SYC,2019,f,65,1424
Seychelles,SYC,2019,f,70,849
Seychelles,SYC,2019,f,75,917
Seychelles,SYC,2019,f,80,611
Seychelles,SYC,2019,f,85,349
Seychelles,SYC,2019,f,90,159
Seychelles,SYC,2019,f,95,33
Seychelles,SYC,2019,f,100,4
Seychelles,SYC,2019,m,0,813
Seychelles,SYC,2019,m,1,3314
Seychelles,SYC,2019,m,5,4073
Seychelles,SYC,2019,m,10,3711
Seychelles,SYC,2019,m,15,3240
Seychelles,SYC,2019,m,20,3364
Seychelles,SYC,2019,m,25,3799
Seychelles,SYC,2019,m,30,3935
Seychelles,SYC,2019,m,35,4106
Seychelles,SYC,2019,m,40,4001
Seychelles,SYC,2019,m,45,3862
Seychelles,SYC,2019,m,50,3417
Seychelles,SYC,2019,m,55,2969
Seychelles,SYC,2019,m,60,2279
Seychelles,SYC,2019,m,65,1363
Seychelles,SYC,2019,m,70,759
Seychelles,SYC,2019,m,75,657
Seychelles,SYC,2019,m,80,293
Seychelles,SYC,2019,m,85,154
Seychelles,SYC,2019,m,90,49
Seychelles,SYC,2019,m,95,8
Seychelles,SYC,2019,m,100,1
Seychelles,SYC,2019,t,0,1583
Seychelles,SYC,2019,t,1,6443
Seychelles,SYC,2019,t,5,7925
Seychelles,SYC,2019,t,10,7253
Seychelles,SYC,2019,t,15,6354
Seychelles,SYC,2019,t,20,6523
Seychelles,SYC,2019,t,25,7175
Seychelles,SYC,2019,t,30,7179
Seychelles,SYC,2019,t,35,7448
Seychelles,SYC,2019,t,40,7485
Seychelles,SYC,2019,t,45,7398
Seychelles,SYC,2019,t,50,6749
Seychelles,SYC,2019,t,55,6017
Seychelles,SYC,2019,t,60,4579
Seychelles,SYC,2019,t,65,2787
Seychelles,SYC,2019,t,70,1608
Seychelles,SYC,2019,t,75,1574
Seychelles,SYC,2019,t,80,904
Seychelles,SYC,2019,t,85,503
Seychelles,SYC,2019,t,90,208
Seychelles,SYC,2019,t,95,41
Seychelles,SYC,2019,t,100,5
Seychelles,SYC,2020,f,0,762
Seychelles,SYC,2020,f,1,3108
Seychelles,SYC,2020,f,5,3871
Seychelles,SYC,2020,f,10,3629
Seychelles,SYC,2020,f,15,3150
Seychelles,SYC,2020,f,20,3094
Seychelles,SYC,2020,f,25,3351
Seychelles,SYC,2020,f,30,3233
Seychelles,SYC,2020,f,35,3302
Seychelles,SYC,2020,f,40,3442
Seychelles,SYC,2020,f,45,3540
Seychelles,SYC,2020,f,50,3350
Seychelles,SYC,2020,f,55,3126
Seychelles,SYC,2020,f,60,2444
Seychelles,SYC,2020,f,65,1577
Seychelles,SYC,2020,f,70,865
Seychelles,SYC,2020,f,75,902
Seychelles,SYC,2020,f,80,624
Seychelles,SYC,2020,f,85,346
Seychelles,SYC,2020,f,90,152
Seychelles,SYC,2020,f,95,29
Seychelles,SYC,2020,f,100,4
Seychelles,SYC,2020,m,0,804
Seychelles,SYC,2020,m,1,3293
Seychelles,SYC,2020,m,5,4095
Seychelles,SYC,2020,m,10,3809
Seychelles,SYC,2020,m,15,3278
Seychelles,SYC,2020,m,20,3269
Seychelles,SYC,2020,m,25,3717
Seychelles,SYC,2020,m,30,3872
Seychelles,SYC,2020,m,35,4079
Seychelles,SYC,2020,m,40,3994
Seychelles,SYC,2020,m,45,3897
Seychelles,SYC,2020,m,50,3469
Seychelles,SYC,2020,m,55,3032
Seychelles,SYC,2020,m,60,2397
Seychelles,SYC,2020,m,65,1491
Seychelles,SYC,2020,m,70,780
Seychelles,SYC,2020,m,75,658
Seychelles,SYC,2020,m,80,304
Seychelles,SYC,2020,m,85,147
Seychelles,SYC,2020,m,90,46
Seychelles,SYC,2020,m,95,7
Seychelles,SYC,2020,m,100,1
Seychelles,SYC,2020,t,0,1566
Seychelles,SYC,2020,t,1,6401
Seychelles,SYC,2020,t,5,7966
Seychelles,SYC,2020,t,10,7438
Seychelles,SYC,2020,t,15,6428
Seychelles,SYC,2020,t,20,6363
Seychelles,SYC,2020,t,25,7068
Seychelles,SYC,2020,t,30,7105
Seychelles,SYC,2020,t,35,7381
Seychelles,SYC,2020,t,40,7436
Seychelles,SYC,2020,t,45,7437
Seychelles,SYC,2020,t,50,6819
Seychelles,SYC,2020,t,55,6158
Seychelles,SYC,2020,t,60,4841
Seychelles,SYC,2020,t,65,3068
Seychelles,SYC,2020,t,70,1645
Seychelles,SYC,2020,t,75,1560
Seychelles,SYC,2020,t,80,928
Seychelles,SYC,2020,t,85,493
Seychelles,SYC,2020,t,90,198
Seychelles,SYC,2020,t,95,36
Seychelles,SYC,2020,t,100,5
Seychelles,SYC,2021,f,0,748
Seychelles,SYC,2021,f,1,3084
Seychelles,SYC,2021,f,5,3890
Seychelles,SYC,2021,f,10,3693
Seychelles,SYC,2021,f,15,3203
Seychelles,SYC,2021,f,20,3047
Seychelles,SYC,2021,f,25,3306
Seychelles,SYC,2021,f,30,3239
Seychelles,SYC,2021,f,35,3268
Seychelles,SYC,2021,f,40,3401
Seychelles,SYC,2021,f,45,3526
Seychelles,SYC,2021,f,50,3373
Seychelles,SYC,2021,f,55,3177
Seychelles,SYC,2021,f,60,2577
Seychelles,SYC,2021,f,65,1722
Seychelles,SYC,2021,f,70,920
Seychelles,SYC,2021,f,75,857
Seychelles,SYC,2021,f,80,636
Seychelles,SYC,2021,f,85,351
Seychelles,SYC,2021,f,90,161
Seychelles,SYC,2021,f,95,33
Seychelles,SYC,2021,f,100,4
Seychelles,SYC,2021,m,0,790
Seychelles,SYC,2021,m,1,3265
Seychelles,SYC,2021,m,5,4117
Seychelles,SYC,2021,m,10,3887
Seychelles,SYC,2021,m,15,3336
Seychelles,SYC,2021,m,20,3198
Seychelles,SYC,2021,m,25,3618
Seychelles,SYC,2021,m,30,3823
Seychelles,SYC,2021,m,35,4038
Seychelles,SYC,2021,m,40,3992
Seychelles,SYC,2021,m,45,3911
Seychelles,SYC,2021,m,50,3521
Seychelles,SYC,2021,m,55,3079
Seychelles,SYC,2021,m,60,2491
Seychelles,SYC,2021,m,65,1615
Seychelles,SYC,2021,m,70,831
Seychelles,SYC,2021,m,75,638
Seychelles,SYC,2021,m,80,333
Seychelles,SYC,2021,m,85,149
Seychelles,SYC,2021,m,90,53
Seychelles,SYC,2021,m,95,8
Seychelles,SYC,2021,m,100,1
Seychelles,SYC,2021,t,0,1538
Seychelles,SYC,2021,t,1,6349
Seychelles,SYC,2021,t,5,8007
Seychelles,SYC,2021,t,10,7580
Seychelles,SYC,2021,t,15,6539
Seychelles,SYC,2021,t,20,6245
Seychelles,SYC,2021,t,25,6924
Seychelles,SYC,2021,t,30,7062
Seychelles,SYC,2021,t,35,7306
Seychelles,SYC,2021,t,40,7393
Seychelles,SYC,2021,t,45,7437
Seychelles,SYC,2021,t,50,6894
Seychelles,SYC,2021,t,55,6256
Seychelles,SYC,2021,t,60,5068
Seychelles,SYC,2021,t,65,3337
Seychelles,SYC,2021,t,70,1751
Seychelles,SYC,2021,t,75,1495
Seychelles,SYC,2021,t,80,969
Seychelles,SYC,2021,t,85,500
Seychelles,SYC,2021,t,90,214
Seychelles,SYC,2021,t,95,41
Seychelles,SYC,2021,t,100,5
Slovakia,SVK,2015,f,0,26182
Slovakia,SVK,2015,f,1,112244
Slovakia,SVK,2015,f,5,138042
Slovakia,SVK,2015,f,10,128256
Slovakia,SVK,2015,f,15,141292
Slovakia,SVK,2015,f,20,177988
Slovakia,SVK,2015,f,25,201897
Slovakia,SVK,2015,f,30,214494
Slovakia,SVK,2015,f,35,224420
Slovakia,SVK,2015,f,40,200304
Slovakia,SVK,2015,f,45,177021
Slovakia,SVK,2015,f,50,190509
Slovakia,SVK,2015,f,55,198324
Slovakia,SVK,2015,f,60,193486
Slovakia,SVK,2015,f,65,149028
Slovakia,SVK,2015,f,70,116456
Slovakia,SVK,2015,f,75,87948
Slovakia,SVK,2015,f,80,66650
Slovakia,SVK,2015,f,85,35791
Slovakia,SVK,2015,f,90,12707
Slovakia,SVK,2015,f,95,1216
Slovakia,SVK,2015,f,100,145
Slovakia,SVK,2015,m,0,27389
Slovakia,SVK,2015,m,1,117522
Slovakia,SVK,2015,m,5,144824
Slovakia,SVK,2015,m,10,134896
Slovakia,SVK,2015,m,15,148683
Slovakia,SVK,2015,m,20,186087
Slovakia,SVK,2015,m,25,209093
Slovakia,SVK,2015,m,30,224752
Slovakia,SVK,2015,m,35,236408
Slovakia,SVK,2015,m,40,207309
Slovakia,SVK,2015,m,45,176317
Slovakia,SVK,2015,m,50,183839
Slovakia,SVK,2015,m,55,183129
Slovakia,SVK,2015,m,60,167360
Slovakia,SVK,2015,m,65,116574
Slovakia,SVK,2015,m,70,77170
Slovakia,SVK,2015,m,75,48842
Slovakia,SVK,2015,m,80,31837
Slovakia,SVK,2015,m,85,14035
Slovakia,SVK,2015,m,90,4589
Slovakia,SVK,2015,m,95,498
Slovakia,SVK,2015,m,100,61
Slovakia,SVK,2015,t,0,53571
Slovakia,SVK,2015,t,1,229766
Slovakia,SVK,2015,t,5,282866
Slovakia,SVK,2015,t,10,263152
Slovakia,SVK,2015,t,15,289975
Slovakia,SVK,2015,t,20,364075
Slovakia,SVK,2015,t,25,410990
Slovakia,SVK,2015,t,30,439246
Slovakia,SVK,2015,t,35,460828
Slovakia,SVK,2015,t,40,407613
Slovakia,SVK,2015,t,45,353338
Slovakia,SVK,2015,t,50,374348
Slovakia,SVK,2015,t,55,381453
Slovakia,SVK,2015,t,60,360846
Slovakia,SVK,2015,t,65,265602
Slovakia,SVK,2015,t,70,193626
Slovakia,SVK,2015,t,75,136790
Slovakia,SVK,2015,t,80,98487
Slovakia,SVK,2015,t,85,49826
Slovakia,SVK,2015,t,90,17296
Slovakia,SVK,2015,t,95,1714
Slovakia,SVK,2015,t,100,206
Slovakia,SVK,2016,f,0,26317
Slovakia,SVK,2016,f,1,110108
Slovakia,SVK,2016,f,5,139831
Slovakia,SVK,2016,f,10,129105
Slovakia,SVK,2016,f,15,136461
Slovakia,SVK,2016,f,20,171124
Slovakia,SVK,2016,f,25,198224
Slovakia,SVK,2016,f,30,211783
Slovakia,SVK,2016,f,35,224748
Slovakia,SVK,2016,f,40,206134
Slovakia,SVK,2016,f,45,178618
Slovakia,SVK,2016,f,50,186708
Slovakia,SVK,2016,f,55,196405
Slovakia,SVK,2016,f,60,196178
Slovakia,SVK,2016,f,65,156035
Slovakia,SVK,2016,f,70,119866
Slovakia,SVK,2016,f,75,89287
Slovakia,SVK,2016,f,80,66429
Slovakia,SVK,2016,f,85,37116
Slovakia,SVK,2016,f,90,14094
Slovakia,SVK,2016,f,95,1717
Slovakia,SVK,2016,f,100,136
Slovakia,SVK,2016,m,0,27548
Slovakia,SVK,2016,m,1,115245
Slovakia,SVK,2016,m,5,146627
Slovakia,SVK,2016,m,10,135725
Slovakia,SVK,2016,m,15,143671
Slovakia,SVK,2016,m,20,179380
Slovakia,SVK,2016,m,25,205640
Slovakia,SVK,2016,m,30,221704
Slovakia,SVK,2016,m,35,237071
Slovakia,SVK,2016,m,40,214430
Slovakia,SVK,2016,m,45,179029
Slovakia,SVK,2016,m,50,180573
Slovakia,SVK,2016,m,55,181828
Slovakia,SVK,2016,m,60,170089
Slovakia,SVK,2016,m,65,123280
Slovakia,SVK,2016,m,70,80629
Slovakia,SVK,2016,m,75,50193
Slovakia,SVK,2016,m,80,31996
Slovakia,SVK,2016,m,85,15049
Slovakia,SVK,2016,m,90,5121
Slovakia,SVK,2016,m,95,688
Slovakia,SVK,2016,m,100,61
Slovakia,SVK,2016,t,0,53865
Slovakia,SVK,2016,t,1,225353
Slovakia,SVK,2016,t,5,286458
Slovakia,SVK,2016,t,10,264830
Slovakia,SVK,2016,t,15,280132
Slovakia,SVK,2016,t,20,350504
Slovakia,SVK,2016,t,25,403864
Slovakia,SVK,2016,t,30,433487
Slovakia,SVK,2016,t,35,461819
Slovakia,SVK,2016,t,40,420564
Slovakia,SVK,2016,t,45,357647
Slovakia,SVK,2016,t,50,367281
Slovakia,SVK,2016,t,55,378233
Slovakia,SVK,2016,t,60,366267
Slovakia,SVK,2016,t,65,279315
Slovakia,SVK,2016,t,70,200495
Slovakia,SVK,2016,t,75,139480
Slovakia,SVK,2016,t,80,98425
Slovakia,SVK,2016,t,85,52165
Slovakia,SVK,2016,t,90,19215
Slovakia,SVK,2016,t,95,2405
Slovakia,SVK,2016,t,100,197
Slovakia,SVK,2017,f,0,26801
Slovakia,SVK,2017,f,1,109606
Slovakia,SVK,2017,f,5,140507
Slovakia,SVK,2017,f,10,130971
Slovakia,SVK,2017,f,15,132691
Slovakia,SVK,2017,f,20,163338
Slovakia,SVK,2017,f,25,194142
Slovakia,SVK,2017,f,30,209275
Slovakia,SVK,2017,f,35,222847
Slovakia,SVK,2017,f,40,211872
Slovakia,SVK,2017,f,45,182215
Slovakia,SVK,2017,f,50,182240
Slovakia,SVK,2017,f,55,194482
Slovakia,SVK,2017,f,60,196622
Slovakia,SVK,2017,f,65,164166
Slovakia,SVK,2017,f,70,123325
Slovakia,SVK,2017,f,75,91601
Slovakia,SVK,2017,f,80,65902
Slovakia,SVK,2017,f,85,38264
Slovakia,SVK,2017,f,90,14558
Slovakia,SVK,2017,f,95,2582
Slovakia,SVK,2017,f,100,122
Slovakia,SVK,2017,m,0,28090
Slovakia,SVK,2017,m,1,114732
Slovakia,SVK,2017,m,5,147259
Slovakia,SVK,2017,m,10,137620
Slovakia,SVK,2017,m,15,139708
Slovakia,SVK,2017,m,20,171536
Slovakia,SVK,2017,m,25,201974
Slovakia,SVK,2017,m,30,218798
Slovakia,SVK,2017,m,35,235255
Slovakia,SVK,2017,m,40,221455
Slovakia,SVK,2017,m,45,183978
Slovakia,SVK,2017,m,50,176699
Slovakia,SVK,2017,m,55,180619
Slovakia,SVK,2017,m,60,170992
Slovakia,SVK,2017,m,65,130720
Slovakia,SVK,2017,m,70,84214
Slovakia,SVK,2017,m,75,52005
Slovakia,SVK,2017,m,80,31798
Slovakia,SVK,2017,m,85,15932
Slovakia,SVK,2017,m,90,5331
Slovakia,SVK,2017,m,95,1000
Slovakia,SVK,2017,m,100,59
Slovakia,SVK,2017,t,0,54891
Slovakia,SVK,2017,t,1,224338
Slovakia,SVK,2017,t,5,287766
Slovakia,SVK,2017,t,10,268591
Slovakia,SVK,2017,t,15,272399
Slovakia,SVK,2017,t,20,334874
Slovakia,SVK,2017,t,25,396116
Slovakia,SVK,2017,t,30,428073
Slovakia,SVK,2017,t,35,458102
Slovakia,SVK,2017,t,40,433327
Slovakia,SVK,2017,t,45,366193
Slovakia,SVK,2017,t,50,358939
Slovakia,SVK,2017,t,55,375101
Slovakia,SVK,2017,t,60,367614
Slovakia,SVK,2017,t,65,294886
Slovakia,SVK,2017,t,70,207539
Slovakia,SVK,2017,t,75,143606
Slovakia,SVK,2017,t,80,97700
Slovakia,SVK,2017,t,85,54196
Slovakia,SVK,2017,t,90,19889
Slovakia,SVK,2017,t,95,3582
Slovakia,SVK,2017,t,100,181
Slovakia,SVK,2018,f,0,27431
Slovakia,SVK,2018,f,1,110161
Slovakia,SVK,2018,f,5,140053
Slovakia,SVK,2018,f,10,133550
Slovakia,SVK,2018,f,15,130050
Slovakia,SVK,2018,f,20,155261
Slovakia,SVK,2018,f,25,189553
Slovakia,SVK,2018,f,30,206836
Slovakia,SVK,2018,f,35,219461
Slovakia,SVK,2018,f,40,216965
Slovakia,SVK,2018,f,45,187306
Slovakia,SVK,2018,f,50,177984
Slovakia,SVK,2018,f,55,192416
Slovakia,SVK,2018,f,60,195483
Slovakia,SVK,2018,f,65,172451
Slovakia,SVK,2018,f,70,127192
Slovakia,SVK,2018,f,75,94692
Slovakia,SVK,2018,f,80,65655
Slovakia,SVK,2018,f,85,39111
Slovakia,SVK,2018,f,90,14563
Slovakia,SVK,2018,f,95,3205
Slovakia,SVK,2018,f,100,109
Slovakia,SVK,2018,m,0,28791
Slovakia,SVK,2018,m,1,115357
Slovakia,SVK,2018,m,5,146696
Slovakia,SVK,2018,m,10,140249
Slovakia,SVK,2018,m,15,136885
Slovakia,SVK,2018,m,20,163231
Slovakia,SVK,2018,m,25,197862
Slovakia,SVK,2018,m,30,215960
Slovakia,SVK,2018,m,35,231750
Slovakia,SVK,2018,m,40,227750
Slovakia,SVK,2018,m,45,190551
Slovakia,SVK,2018,m,50,173149
Slovakia,SVK,2018,m,55,179356
Slovakia,SVK,2018,m,60,170680
Slovakia,SVK,2018,m,65,138102
Slovakia,SVK,2018,m,70,88182
Slovakia,SVK,2018,m,75,54214
Slovakia,SVK,2018,m,80,31609
Slovakia,SVK,2018,m,85,16483
Slovakia,SVK,2018,m,90,5381
Slovakia,SVK,2018,m,95,1234
Slovakia,SVK,2018,m,100,57
Slovakia,SVK,2018,t,0,56222
Slovakia,SVK,2018,t,1,225518
Slovakia,SVK,2018,t,5,286749
Slovakia,SVK,2018,t,10,273799
Slovakia,SVK,2018,t,15,266935
Slovakia,SVK,2018,t,20,318492
Slovakia,SVK,2018,t,25,387415
Slovakia,SVK,2018,t,30,422796
Slovakia,SVK,2018,t,35,451211
Slovakia,SVK,2018,t,40,444715
Slovakia,SVK,2018,t,45,377857
Slovakia,SVK,2018,t,50,351133
Slovakia,SVK,2018,t,55,371772
Slovakia,SVK,2018,t,60,366163
Slovakia,SVK,2018,t,65,310553
Slovakia,SVK,2018,t,70,215374
Slovakia,SVK,2018,t,75,148906
Slovakia,SVK,2018,t,80,97264
Slovakia,SVK,2018,t,85,55594
Slovakia,SVK,2018,t,90,19944
Slovakia,SVK,2018,t,95,4439
Slovakia,SVK,2018,t,100,166
Slovakia,SVK,2019,f,0,27911
Slovakia,SVK,2019,f,1,110693
Slovakia,SVK,2019,f,5,139008
Slovakia,SVK,2019,f,10,136120
Slovakia,SVK,2019,f,15,128560
Slovakia,SVK,2019,f,20,147842
Slovakia,SVK,2019,f,25,184267
Slovakia,SVK,2019,f,30,204133
Slovakia,SVK,2019,f,35,215817
Slovakia,SVK,2019,f,40,220706
Slovakia,SVK,2019,f,45,193019
Slovakia,SVK,2019,f,50,175253
Slovakia,SVK,2019,f,55,189896
Slovakia,SVK,2019,f,60,193831
Slovakia,SVK,2019,f,65,179496
Slovakia,SVK,2019,f,70,132088
Slovakia,SVK,2019,f,75,98291
Slovakia,SVK,2019,f,80,66274
Slovakia,SVK,2019,f,85,39773
Slovakia,SVK,2019,f,90,14215
Slovakia,SVK,2019,f,95,3205
Slovakia,SVK,2019,f,100,101
Slovakia,SVK,2019,m,0,29324
Slovakia,SVK,2019,m,1,115953
Slovakia,SVK,2019,m,5,145505
Slovakia,SVK,2019,m,10,142843
Slovakia,SVK,2019,m,15,135241
Slovakia,SVK,2019,m,20,155506
Slovakia,SVK,2019,m,25,192913
Slovakia,SVK,2019,m,30,212950
Slovakia,SVK,2019,m,35,227873
Slovakia,SVK,2019,m,40,232491
Slovakia,SVK,2019,m,45,197764
Slovakia,SVK,2019,m,50,171329
Slovakia,SVK,2019,m,55,177723
Slovakia,SVK,2019,m,60,170030
Slovakia,SVK,2019,m,65,144355
Slovakia,SVK,2019,m,70,92918
Slovakia,SVK,2019,m,75,56764
Slovakia,SVK,2019,m,80,31790
Slovakia,SVK,2019,m,85,16651
Slovakia,SVK,2019,m,90,5269
Slovakia,SVK,2019,m,95,1263
Slovakia,SVK,2019,m,100,58
Slovakia,SVK,2019,t,0,57235
Slovakia,SVK,2019,t,1,226646
Slovakia,SVK,2019,t,5,284513
Slovakia,SVK,2019,t,10,278963
Slovakia,SVK,2019,t,15,263801
Slovakia,SVK,2019,t,20,303348
Slovakia,SVK,2019,t,25,377180
Slovakia,SVK,2019,t,30,417083
Slovakia,SVK,2019,t,35,443690
Slovakia,SVK,2019,t,40,453197
Slovakia,SVK,2019,t,45,390783
Slovakia,SVK,2019,t,50,346582
Slovakia,SVK,2019,t,55,367619
Slovakia,SVK,2019,t,60,363861
Slovakia,SVK,2019,t,65,323851
Slovakia,SVK,2019,t,70,225006
Slovakia,SVK,2019,t,75,155055
Slovakia,SVK,2019,t,80,98064
Slovakia,SVK,2019,t,85,56424
Slovakia,SVK,2019,t,90,19484
Slovakia,SVK,2019,t,95,4468
Slovakia,SVK,2019,t,100,159
Slovakia,SVK,2020,f,0,28031
Slovakia,SVK,2020,f,1,110475
Slovakia,SVK,2020,f,5,138268
Slovakia,SVK,2020,f,10,137951
Slovakia,SVK,2020,f,15,128182
Slovakia,SVK,2020,f,20,141680
Slovakia,SVK,2020,f,25,178172
Slovakia,SVK,2020,f,30,200919
Slovakia,SVK,2020,f,35,212677
Slovakia,SVK,2020,f,40,222655
Slovakia,SVK,2020,f,45,198700
Slovakia,SVK,2020,f,50,174808
Slovakia,SVK,2020,f,55,186787
Slovakia,SVK,2020,f,60,192304
Slovakia,SVK,2020,f,65,184460
Slovakia,SVK,2020,f,70,138284
Slovakia,SVK,2020,f,75,102237
Slovakia,SVK,2020,f,80,67974
Slovakia,SVK,2020,f,85,40222
Slovakia,SVK,2020,f,90,13851
Slovakia,SVK,2020,f,95,2424
Slovakia,SVK,2020,f,100,103
Slovakia,SVK,2020,m,0,29458
Slovakia,SVK,2020,m,1,115727
Slovakia,SVK,2020,m,5,144632
Slovakia,SVK,2020,m,10,144626
Slovakia,SVK,2020,m,15,134736
Slovakia,SVK,2020,m,20,149025
Slovakia,SVK,2020,m,25,186908
Slovakia,SVK,2020,m,30,209575
Slovakia,SVK,2020,m,35,224432
Slovakia,SVK,2020,m,40,235153
Slovakia,SVK,2020,m,45,204892
Slovakia,SVK,2020,m,50,172041
Slovakia,SVK,2020,m,55,175581
Slovakia,SVK,2020,m,60,169534
Slovakia,SVK,2020,m,65,148913
Slovakia,SVK,2020,m,70,98537
Slovakia,SVK,2020,m,75,59653
Slovakia,SVK,2020,m,80,32475
Slovakia,SVK,2020,m,85,16433
Slovakia,SVK,2020,m,90,5055
Slovakia,SVK,2020,m,95,1032
Slovakia,SVK,2020,m,100,61
Slovakia,SVK,2020,t,0,57489
Slovakia,SVK,2020,t,1,226202
Slovakia,SVK,2020,t,5,282900
Slovakia,SVK,2020,t,10,282577
Slovakia,SVK,2020,t,15,262918
Slovakia,SVK,2020,t,20,290705
Slovakia,SVK,2020,t,25,365080
Slovakia,SVK,2020,t,30,410494
Slovakia,SVK,2020,t,35,437109
Slovakia,SVK,2020,t,40,457808
Slovakia,SVK,2020,t,45,403592
Slovakia,SVK,2020,t,50,346849
Slovakia,SVK,2020,t,55,362368
Slovakia,SVK,2020,t,60,361838
Slovakia,SVK,2020,t,65,333373
Slovakia,SVK,2020,t,70,236821
Slovakia,SVK,2020,t,75,161890
Slovakia,SVK,2020,t,80,100449
Slovakia,SVK,2020,t,85,56655
Slovakia,SVK,2020,t,90,18906
Slovakia,SVK,2020,t,95,3456
Slovakia,SVK,2020,t,100,164
Slovakia,SVK,2021,f,0,27709
Slovakia,SVK,2021,f,1,110913
Slovakia,SVK,2021,f,5,138073
Slovakia,SVK,2021,f,10,138997
Slovakia,SVK,2021,f,15,128994
Slovakia,SVK,2021,f,20,136657
Slovakia,SVK,2021,f,25,171252
Slovakia,SVK,2021,f,30,197429
Slovakia,SVK,2021,f,35,210109
Slovakia,SVK,2021,f,40,222862
Slovakia,SVK,2021,f,45,204268
Slovakia,SVK,2021,f,50,176264
Slovakia,SVK,2021,f,55,182901
Slovakia,SVK,2021,f,60,190311
Slovakia,SVK,2021,f,65,186832
Slovakia,SVK,2021,f,70,144626
Slovakia,SVK,2021,f,75,104922
Slovakia,SVK,2021,f,80,69245
Slovakia,SVK,2021,f,85,40693
Slovakia,SVK,2021,f,90,15471
Slovakia,SVK,2021,f,95,2784
Slovakia,SVK,2021,f,100,117
Slovakia,SVK,2021,m,0,29122
Slovakia,SVK,2021,m,1,116331
Slovakia,SVK,2021,m,5,144450
Slovakia,SVK,2021,m,10,145652
Slovakia,SVK,2021,m,15,135505
Slovakia,SVK,2021,m,20,143721
Slovakia,SVK,2021,m,25,179792
Slovakia,SVK,2021,m,30,205791
Slovakia,SVK,2021,m,35,221082
Slovakia,SVK,2021,m,40,235390
Slovakia,SVK,2021,m,45,211499
Slovakia,SVK,2021,m,50,174469
Slovakia,SVK,2021,m,55,172293
Slovakia,SVK,2021,m,60,168365
Slovakia,SVK,2021,m,65,151388
