Country,iso3,sex,age,predicted_dx_tag2,Nx,baseline_dx_tag1,observed,predicted_dx_tag1
Palau,PLW,Female,35,1.7761362625287034,538,2.02837671268499,NA,1.91653773585502
Palau,PLW,Female,40,2.6881264186109695,738,3.04256506902748,NA,2.87980727087509
Palau,PLW,Female,45,3.6142857491819944,608,4.05675342536998,NA,3.8235202966734
Palau,PLW,Female,50,5.477763796387651,628,6.08513013805497,NA,5.71080318095349
Palau,PLW,Female,55,8.33635115036321,668,9.12769520708245,NA,8.52089762706032
Palau,PLW,Female,60,9.4441196807545,545,10.1418835634249,NA,9.50095770325732
Palau,PLW,Female,65,9.643261238969806,359,10.1418835634249,NA,9.5514868085464
Palau,PLW,Female,70,9.822334552660818,260,10.1418835634249,NA,9.62285431862448
Palau,PLW,Female,75,8.97006389350144,157,9.12769520708246,NA,8.68305988799979
Palau,PLW,Female,80,7.050327874597661,103,7.09931849439746,NA,6.68709924589971
Palau,PLW,Female,85,9.157022244290443,63,9.12769520708245,NA,8.50610039413367
Palau,PLW,Male,0,1.4330106282372017,601,2.02837671268499,NA,1.68897096124024
Palau,PLW,Male,5,4.9937328638147e-4,669,0.0999999999999999,NA,0.0842884070978637
Palau,PLW,Male,10,4.8506035946856537e-4,632,0.1,NA,0.0887134049154819
Palau,PLW,Male,15,0.8074748921839838,588,1.01418835634249,NA,0.942878682872556
Palau,PLW,Male,20,1.6592277069527501,602,2.02837671268499,NA,1.906940091511
Palau,PLW,Male,25,2.534147109540872,720,3.04256506902748,NA,2.87995787677054
Palau,PLW,Male,30,3.413529364551689,574,4.05675342536998,NA,3.85868126946641
Palau,PLW,Male,35,4.289709222837319,742,5.07094178171247,NA,4.87980689162839
Palau,PLW,Male,40,6.895771671848449,919,8.11350685073996,NA,7.80681689149756
Palau,PLW,Male,45,9.57446589669902,832,11.1560719197674,NA,10.5758875402682
Palau,PLW,Male,50,11.540895074272274,702,13.1844486324524,NA,12.2763758100668
Palau,PLW,Male,55,14.682194674935229,703,16.2270137014799,NA,15.0220269711312
Palau,PLW,Male,60,15.380996585030445,594,16.2270137014799,NA,15.1383929313676
Palau,PLW,Male,65,14.142243157523213,342,14.1986369887949,NA,13.348139645806
Palau,PLW,Male,70,12.637248034829316,250,12.1702602761099,NA,11.5154872231367
Palau,PLW,Male,75,8.693054944723439,106,8.11350685073996,NA,7.73141610250342
Palau,PLW,Male,80,5.553832855930288,30,5.07094178171247,NA,4.83543546598695
Palau,PLW,Male,85,9.077387328528642,18,8.11350685073996,NA,7.73595741500281
Papua New Guinea,PNG,Female,0,3588.786000673205,534541,4655.89052882271,NA,3827.95720079688
Papua New Guinea,PNG,Female,5,387.8885638089209,504208,470.91241056694,NA,403.258669351812
Papua New Guinea,PNG,Female,10,262.1443336075449,480930,298.92700844684,NA,276.192225664725
Papua New Guinea,PNG,Female,15,417.77717969273914,447361,450.437957933595,NA,444.827173412449
Papua New Guinea,PNG,Female,20,577.5582700588634,406677,593.759126367012,NA,595.776018315147
Papua New Guinea,PNG,Female,25,738.4757665750833,349813,730.937959010425,NA,732.764225367831
Papua New Guinea,PNG,Female,30,964.7046946147302,311062,928.516426922206,NA,932.421708808856
Papua New Guinea,PNG,Female,35,1252.4695707566987,285696,1183.42336220735,NA,1213.20666184712
Papua New Guinea,PNG,Female,40,1493.9868370758559,250316,1398.40511485748,NA,1461.13391563982
Papua New Guinea,PNG,Female,45,1677.9257362677718,210659,1569.36679434591,NA,1659.12086414601
Papua New Guinea,PNG,Female,50,1902.0641110429738,173610,1790.49088278604,NA,1879.93596780662
Papua New Guinea,PNG,Female,55,2193.77067633067,141969,2086.34672333788,NA,2170.18119074365
Papua New Guinea,PNG,Female,60,2512.4729324104087,112295,2413.9379654714,NA,2498.32883295071
Papua New Guinea,PNG,Female,65,2583.2989363393735,82100,2495.83577600478,NA,2575.54558052265
Papua New Guinea,PNG,Female,70,2337.095320883278,47870,2251.16606703631,NA,2309.50175508656
Papua New Guinea,PNG,Female,75,1930.7491276691364,24959,1839.62956910607,NA,1904.90500119473
Papua New Guinea,PNG,Female,80,1405.5786151831169,10863,1317.53102695577,NA,1382.74475237132
Papua New Guinea,PNG,Female,85,1071.9135020596307,4026,975.6076679789,NA,1030.85843102315
Papua New Guinea,PNG,Male,0,4337.39429337464,572643,5952.94710314512,NA,4874.52489186338
Papua New Guinea,PNG,Male,5,443.04223879553194,538956,570.213505838665,NA,482.23879166766
Papua New Guinea,PNG,Male,10,347.40310179849547,513244,420.750001615245,NA,373.976037280957
Papua New Guinea,PNG,Male,15,633.0228471959946,476348,725.819345852089,NA,669.075621851327
Papua New Guinea,PNG,Male,20,856.4418657904533,430132,935.682485343877,NA,868.606717179867
Papua New Guinea,PNG,Male,25,884.7284388087355,367562,926.468981658872,NA,870.12838137367
Papua New Guinea,PNG,Male,30,1074.7793276198222,325449,1084.12226693563,NA,1047.36896086143
Papua New Guinea,PNG,Male,35,1461.2175151746771,298330,1425.02190328083,NA,1429.414554854
Papua New Guinea,PNG,Male,40,1967.7447273866708,260275,1862.15146700275,NA,1926.91421838259
Papua New Guinea,PNG,Male,45,2364.8035807552624,217134,2182.5766507146,NA,2319.15771443416
Papua New Guinea,PNG,Male,50,2814.798931717034,175123,2549.06935285148,NA,2749.94737164776
Papua New Guinea,PNG,Male,55,3205.8166513797205,138417,2866.42336866833,NA,3133.95050266612
Papua New Guinea,PNG,Male,60,3625.8206757164253,104725,3219.60767659354,NA,3547.80023829906
Papua New Guinea,PNG,Male,65,3533.159456348169,72966,3127.47263974348,NA,3481.40779815251
Papua New Guinea,PNG,Male,70,2925.67489943138,41927,2584.89964495984,NA,2856.76188385062
Papua New Guinea,PNG,Male,75,2214.433872037892,21899,1949.16789069447,NA,2155.09755957846
Papua New Guinea,PNG,Male,80,1463.0238811343347,9395,1276.58212168908,NA,1418.84529275267
Papua New Guinea,PNG,Male,85,1026.9011238023577,3547,877.330295338843,NA,974.990891571313
Poland,POL,Female,0,670.9483413321582,917595,755.523563500835,631.146123837642,697.838093680793
Poland,POL,Female,5,71.61439731928115,926364,75.4475680611096,61.7425555928128,68.723770804219
Poland,POL,Female,10,98.67184884816648,963232,97.4531087455999,101.924218756389,91.7140356009095
Poland,POL,Female,15,193.3019101134829,852940,180.235857034873,178.367382823682,176.220440308033
Poland,POL,Female,20,264.50249018948483,970664,235.773650190968,276.37143932021,232.340640842851
Poland,POL,Female,25,375.6252492152218,1202068,325.891578708404,342.034157172883,328.401585269203
Poland,POL,Female,30,638.8691676109614,1355691,549.090634222521,592.924541803996,566.478383017748
Poland,POL,Female,35,1121.0371042546815,1532510,967.195907227837,1102.54563558594,1022.20858829067
Poland,POL,Female,40,1667.5312552158593,1455923,1456.55721673531,1636.66774349202,1561.4863575713
Poland,POL,Female,45,2511.5934586256467,1285107,2228.84690647195,2370.71812665102,2381.31118795065
Poland,POL,Female,50,3751.3222095065594,1127887,3368.94349050649,3646.73094223582,3555.577273562
Poland,POL,Female,55,7169.609725797816,1196275,6413.04328519432,6251.67876391354,6813.05924251853
Poland,POL,Female,60,13771.521935463868,1445025,12018.1688624009,12444.5550939292,13066.444740427
Poland,POL,Female,65,19952.317956818573,1354358,16997.7083544342,18693.2937361478,19052.6045990427
Poland,POL,Female,70,22805.933084251592,1076251,19399.4559377128,23786.5645522724,22271.0734368642
Poland,POL,Female,75,21898.835380146345,645087,18928.9565202206,22932.9492201876,22024.4327300627
Poland,POL,Female,80,37908.17258007399,584927,33414.8895879537,36684.8784277805,38697.7899351879
Poland,POL,Female,85,96628.83401174731,616818,87424.8694908108,97164.161732353,98892.5370655297
Poland,POL,Male,0,833.0700500289867,967319,947.286132322821,829.114317960629,862.463162957341
Poland,POL,Male,5,93.12453713407837,973593,97.4531087456001,88.2036508468755,84.5091577024603
Poland,POL,Male,10,144.6358591527445,1011282,140.416307224843,99.9641376264589,125.729634636928
Poland,POL,Male,15,419.63705926232535,881682,384.573020533712,449.838619319065,371.449723318332
Poland,POL,Male,20,1054.076274400026,995319,930.52000608702,918.29800937247,939.91674086648
Poland,POL,Male,25,1615.2898180162006,1263507,1401.01942357922,1398.51788620546,1460.50350907392
Poland,POL,Male,30,2465.8289420601386,1470157,2129.29803194687,2217.83179851644,2263.22437834135
Poland,POL,Male,35,3640.0387810592956,1646565,3137.36137187448,3556.56721025901,3421.02749491456
Poland,POL,Male,40,4780.484146286177,1502714,4117.13187377917,4925.68387951551,4540.29799971109
Poland,POL,Male,45,6884.625065624397,1291697,5987.60283196084,6774.04038504003,6634.37885143117
Poland,POL,Male,50,9663.405548846391,1110610,8574.82568672306,9569.11607632102,9423.18524210783
Poland,POL,Male,55,16575.810097028476,1128396,14856.8836107002,15273.9322049839,16283.0005840844
Poland,POL,Male,60,28766.90154683162,1280235,25424.7825537042,26722.7660849084,28409.1222848612
Poland,POL,Male,65,34506.74763511863,1094529,29793.4063210204,35912.6064625878,34557.5910238818
Poland,POL,Male,70,32642.281093191443,779602,27774.135992496,36320.3033376134,33137.9815427676
Poland,POL,Male,75,25635.815627292806,399586,21749.8572593943,26212.1649505614,26088.0582733564
Poland,POL,Male,80,31888.37821922492,299133,27232.3805385016,31291.7151987765,32259.9255411342
Poland,POL,Male,85,46292.24618244036,241957,40530.0144092722,47870.0813957292,47040.0313378522
Democratic People's Republic of Korea,PRK,Female,0,1983.7033847399264,852194,2701.985797694,NA,2058.80259585842
Democratic People's Republic of Korea,PRK,Female,5,241.2540547188757,822736,307.509764532701,NA,247.726509092269
Democratic People's Republic of Korea,PRK,Female,10,200.34462863655864,824285,239.857616335507,NA,210.699698214107
Democratic People's Republic of Korea,PRK,Female,15,386.6554486975796,918768,437.688898184878,NA,413.596889603313
Democratic People's Republic of Korea,PRK,Female,20,534.6633688049085,947844,577.093324773036,NA,559.420918760511
Democratic People's Republic of Korea,PRK,Female,25,695.3946990829648,974407,722.647946651848,NA,695.575444670091
Democratic People's Republic of Korea,PRK,Female,30,895.6782551559008,911478,905.103740274584,NA,871.492165443262
Democratic People's Republic of Korea,PRK,Female,35,1285.3871436272298,884035,1275.14049026227,NA,1258.01030354716
Democratic People's Republic of Korea,PRK,Female,40,1908.7602562988789,771599,1875.80956364948,NA,1905.98842749332
Democratic People's Republic of Korea,PRK,Female,45,4187.894445936542,1077024,4112.43058435066,NA,4205.36570182515
Democratic People's Republic of Korea,PRK,Female,50,6010.2564624716615,1078271,5940.06361822335,NA,6017.21777356477
Democratic People's Republic of Korea,PRK,Female,55,6707.650096717765,759813,6697.56267152223,NA,6707.18566492461
Democratic People's Republic of Korea,PRK,Female,60,9959.377684651274,777625,10046.3440072833,NA,10088.9817426774
Democratic People's Republic of Korea,PRK,Female,65,7447.5370743597405,377907,7554.48988202003,NA,7513.47444684323
Democratic People's Republic of Korea,PRK,Female,70,15271.517947669023,460541,15444.1654073807,NA,15231.9618687422
Democratic People's Republic of Korea,PRK,Female,75,19120.252869908934,380070,19127.107353934,NA,19070.1244935034
Democratic People's Republic of Korea,PRK,Female,80,19076.01868298677,234925,18773.4711247214,NA,19201.3058293476
Democratic People's Republic of Korea,PRK,Female,85,20188.951154888466,116914,19292.1375942332,NA,19844.3671852417
Democratic People's Republic of Korea,PRK,Male,0,2438.087727732383,893899,3534.31222702918,NA,2660.34927709525
Democratic People's Republic of Korea,PRK,Male,5,288.7962826169305,861542,392.587466053415,NA,311.725004224979
Democratic People's Republic of Korea,PRK,Male,10,322.1223134738081,860705,412.06308447382,NA,350.789958011184
Democratic People's Republic of Korea,PRK,Male,15,912.420001329095,957471,1104.98508722084,NA,975.118569676691
Democratic People's Republic of Korea,PRK,Male,20,1461.2363989778078,993029,1686.17854218765,NA,1496.71709097919
Democratic People's Republic of Korea,PRK,Male,25,1596.7965001957136,1010436,1766.13108096615,NA,1584.03572502387
Democratic People's Republic of Korea,PRK,Male,30,1791.4550165621947,939547,1908.61060519963,NA,1775.85181086448
Democratic People's Republic of Korea,PRK,Male,35,2280.8311402611016,906834,2349.37460102984,NA,2263.37035140301
Democratic People's Republic of Korea,PRK,Male,40,3310.33900154028,784832,3308.80506637186,NA,3293.9520416013
Democratic People's Republic of Korea,PRK,Male,45,7342.649579097613,1080861,7157.80228577284,NA,7329.15364703174
Democratic People's Republic of Korea,PRK,Male,50,10804.32426435995,1062218,10334.3781533956,NA,10846.3506754451
Democratic People's Republic of Korea,PRK,Male,55,12060.790346836951,722484,11390.1616782913,NA,12036.3981736071
Democratic People's Republic of Korea,PRK,Male,60,17043.001714463913,694892,15984.3575604098,NA,17022.0963999174
Democratic People's Republic of Korea,PRK,Male,65,10409.979616584238,284259,9732.68404745999,NA,10463.2372904771
Democratic People's Republic of Korea,PRK,Male,70,17641.688594521704,284541,16463.0477605324,NA,17622.3419189494
Democratic People's Republic of Korea,PRK,Male,75,15687.094566945461,178807,14584.1630992376,NA,15547.8479161433
Democratic People's Republic of Korea,PRK,Male,80,9451.583484720797,73732,8710.72659666298,NA,9350.99190187078
Democratic People's Republic of Korea,PRK,Male,85,3955.3002812880677,18290,3569.16333367622,NA,3868.16907918659
Portugal,PRT,Female,0,117.49284251132764,194288,132.740708155277,120.576930223452,129.476234030106
Portugal,PRT,Female,5,13.247515755185432,213738,14.4059683269293,20.7550453663319,13.7021294928436
Portugal,PRT,Female,10,16.68196467951919,239813,17.4929615398427,20.7550453663319,16.7751111040652
Portugal,PRT,Female,15,33.42011437633208,256708,33.9569253420476,36.5684132644896,32.8572325138327
Portugal,PRT,Female,20,48.80489521653646,269888,48.3628936689769,56.3351231371866,47.8486764607038
Portugal,PRT,Female,25,64.46414960438227,270969,62.7688619959062,59.3001296180912,61.146621770764
Portugal,PRT,Female,30,98.28086941909923,287271,94.6677918626783,95.8685428825808,94.4504825209946
Portugal,PRT,Female,35,181.6271913280652,336709,173.900617660789,196.678763233336,177.942685047385
Portugal,PRT,Female,40,375.12991871301375,395961,358.091212697957,368.649139125801,368.048248002347
Portugal,PRT,Female,45,619.7128870373302,420341,590.644701404101,572.24625081458,594.55322760101
Portugal,PRT,Female,50,856.5207437493831,389162,814.966208209143,901.361970194986,802.318088060705
Portugal,PRT,Female,55,1243.7253921859167,390593,1179.23140733293,1213.6759861836,1154.00741243559
Portugal,PRT,Female,60,1753.6306197700578,359953,1652.57036664632,1642.61359042113,1665.11369368747
Portugal,PRT,Female,65,2504.341084018727,337340,2345.08584407656,2490.60544395983,2436.79241963553
Portugal,PRT,Female,70,3900.00825463735,314038,3636.47800481201,3879.2168125168,3879.93903394002
Portugal,PRT,Female,75,6330.676267143582,260313,5880.72207060007,6264.0703586577,6370.25252694211
Portugal,PRT,Female,80,10490.275530348275,213364,9684.92670664704,10770.8802096326,10679.7302403484
Portugal,PRT,Female,85,32792.40910358442,222224,29775.0785362876,33575.9649380215,32915.4952804846
Portugal,PRT,Male,0,146.88108287212188,206364,170.813624447876,137.378633615245,164.040205850597
Portugal,PRT,Male,5,17.658587984932456,226686,19.5509570151183,14.8250324045228,18.5194760909613
Portugal,PRT,Male,10,24.252599408012426,250186,25.7249434409452,19.7667098726971,25.3912354572619
Portugal,PRT,Male,15,74.03781459851514,268459,76.1458325851977,85.9851879462323,76.9104928681512
Portugal,PRT,Male,20,115.07806993356643,269946,116.276744353072,147.261988551593,117.451973211481
Portugal,PRT,Male,25,154.65926137796313,262895,155.378658383309,187.783743790622,152.437857241218
Portugal,PRT,Male,30,181.1816251360082,273726,182.132599561892,219.410479586937,183.629171079197
Portugal,PRT,Male,35,298.41822955265775,317603,299.438341652602,322.197370924962,308.164995333617
Portugal,PRT,Male,40,638.255674359609,369490,635.920601860165,634.511386913576,650.284764342969
Portugal,PRT,Male,45,1196.3904239549554,390119,1182.31840054584,1192.92094081727,1197.46415497725
Portugal,PRT,Male,50,1915.5129924953765,354227,1879.97886666427,1875.86076691895,1901.02757767107
Portugal,PRT,Male,55,2929.3611628020403,347025,2853.41072646964,2842.45287969384,2879.74690891069
Portugal,PRT,Male,60,3867.663617981892,312566,3729.08780119941,4051.18718840927,3828.07000544921
Portugal,PRT,Male,65,4848.855285344375,283965,4611.96786009265,4988.12923637511,4894.03768781718
Portugal,PRT,Male,70,6507.144507176874,252905,6085.49262038999,6432.08739257563,6716.07306677098
Portugal,PRT,Male,75,8347.570368816077,191058,7674.26512730276,7927.43899444516,8605.2298389483
Portugal,PRT,Male,80,10972.699674842112,138848,9953.4951161705,10716.5217574827,11095.607498991
Portugal,PRT,Male,85,20603.38539422221,107966,18470.5093905986,19857.1576170553,20024.9194618482
Paraguay,PRY,Female,0,921.6030083940909,342455,1182.83063925403,635.669990293832,950.640898491004
Paraguay,PRY,Female,5,41.310426404611235,333884,49.6153791633401,66.5735462807729,41.2750383255333
Paraguay,PRY,Female,10,99.39775854261605,331084,112.130756909149,71.9423806582547,104.432878915788
Paraguay,PRY,Female,15,137.6874245736822,322314,146.861522323487,148.179828818495,146.564820326054
Paraguay,PRY,Female,20,170.744367344324,331345,173.65382707169,179.319068207888,176.936345516979
Paraguay,PRY,Female,25,194.57175172488996,314954,190.523055987226,170.728933203918,193.465757001345
Paraguay,PRY,Female,30,248.03021245917105,291441,236.169204817499,233.007411982705,240.687237998475
Paraguay,PRY,Female,35,309.97932180910897,251276,289.753814313906,330.720197652872,302.147641656533
Paraguay,PRY,Female,40,357.91760568554764,198323,331.430732811111,379.039707050207,354.981901458568
Paraguay,PRY,Female,45,443.98821684071174,157051,410.815339472456,461.71975646342503,444.939734407501
Paraguay,PRY,Female,50,631.8741046259121,143862,588.438396877213,649.628959675284,632.769110586501
Paraguay,PRY,Female,55,798.4053698360838,127663,751.176840532968,923.439512926851,797.246742737481
Paraguay,PRY,Female,60,1057.5661908819013,109266,1005.20758184927,1183.29109679697,1064.03573323074
Paraguay,PRY,Female,65,1282.1783623534725,90780,1225.4998653345,1379.79043501279,1289.65481110085
Paraguay,PRY,Female,70,1406.8476441548373,65078,1340.60754499345,1521.52766257831,1404.2260394021
Paraguay,PRY,Female,75,1652.7910201507764,45692,1557.92290572888,1664.33865701932,1647.70056350006
Paraguay,PRY,Female,80,1785.9670935278466,29825,1656.16135647229,1918.82140651196,1794.22121882062
Paraguay,PRY,Female,85,3128.763633032616,21877,2817.16122889445,3602.48786729021,3083.69703886602
Paraguay,PRY,Male,0,1116.5062624222046,358637,1512.27675689861,774.18591723286,1208.07605415184
Paraguay,PRY,Male,5,49.21840151566787,348935,62.5153777458084,69.794846907262,51.2251043427225
Paraguay,PRY,Male,10,127.85261168565223,345842,152.815367823087,76.23744816024,136.526849347232
Paraguay,PRY,Male,15,310.4369614119529,337038,351.276884476448,306.023559516456,326.663823126511
Paraguay,PRY,Male,20,538.3994046813957,346443,580.499936211079,514.334333362746,545.212314960822
Paraguay,PRY,Male,25,542.5089007195038,328301,560.653784545743,499.301597105797,530.982822357325
Paraguay,PRY,Male,30,575.1699253348442,303627,572.561475544944,522.924468366717,559.703590566958
Paraguay,PRY,Male,35,590.7820179701798,262782,568.592245211877,572.317744639548,577.901249486865
Paraguay,PRY,Male,40,671.506388084694,208611,627.138392624618,664.661695932233,662.093138520995
Paraguay,PRY,Male,45,792.0257413610464,163653,721.407613034964,793.513720991794,783.910691458896
Paraguay,PRY,Male,50,1150.2832546289292,146953,1028.03065626441,1185.43863054796,1140.43333842153
Paraguay,PRY,Male,55,1502.3949626100007,129886,1325.72293124445,1562.33080384717,1491.68590450882
Paraguay,PRY,Male,60,2007.6657886844253,111110,1759.36134513204,2004.72275655166,2002.61083456258
Paraguay,PRY,Male,65,2354.7691487734237,91006,2057.05362011208,2255.98420541781,2366.89725732623
Paraguay,PRY,Male,70,2446.8094811733727,62432,2133.46130402362,2204.44339539398,2443.69685222452
Paraguay,PRY,Male,75,2380.622302082673,40523,2067.96900352801,2307.52501544163,2368.10101310559
Paraguay,PRY,Male,80,2152.5777405246095,24038,1853.63056554238,1904.8624371305,2151.95853226447
Paraguay,PRY,Male,85,2536.250191672327,14543,2138.42284193996,2768.17100502956,2498.10011460303
Qatar,QAT,Female,0,31.962007015341328,65900,38.1924502944446,NA,30.8755900707548
Qatar,QAT,Female,5,3.54858644860018,65779,3.9680467838384,NA,3.50272007262839
Qatar,QAT,Female,10,2.3612605892795013,59492,2.480029239899,NA,2.44423253084655
Qatar,QAT,Female,15,5.494155747721397,47786,5.4560643277778,NA,5.87456603831937
Qatar,QAT,Female,20,6.28586863217001,48141,5.95207017575759,NA,6.56328810398305
Qatar,QAT,Female,25,8.705109760360363,73112,7.93609356767679,NA,8.71812445273844
Qatar,QAT,Female,30,16.2256208324065,94084,14.3841695914142,NA,15.8841499877651
Qatar,QAT,Female,35,21.087606566851058,87084,18.3522163752526,NA,20.847478458211
Qatar,QAT,Female,40,18.98568321284571,58077,16.3681929833334,NA,19.2394833725728
Qatar,QAT,Female,45,25.9095165403489,41799,22.320263159091,NA,26.6058783492823
Qatar,QAT,Female,50,29.747803160308592,31069,25.7923040949496,NA,30.5329406341993
Qatar,QAT,Female,55,36.23958649657855,19257,31.7443742707072,NA,36.8762374498185
Qatar,QAT,Female,60,44.83981259474508,10597,39.680467838384,NA,45.8133100774541
Qatar,QAT,Female,65,53.50919370226154,5939,47.6165614060608,NA,54.5010356526529
Qatar,QAT,Female,70,68.20673115876276,3807,60.5127134535356,NA,68.8241479127792
Qatar,QAT,Female,75,70.64867027026865,1816,62.000730997475,NA,71.0297143142883
Qatar,QAT,Female,80,188.43720092436178,1265,162.689918137374,NA,187.55364673369
Qatar,QAT,Female,85,200.57774548280312,921,168.145982465152,NA,197.085614924031
Qatar,QAT,Male,0,37.66084885402627,69262,46.6245497101012,NA,37.2778533583854
Qatar,QAT,Male,5,4.272411173536535,69595,4.960058479798,NA,4.30330931106555
Qatar,QAT,Male,10,4.994219835073616,62926,5.45606432777779,NA,5.13358789942636
Qatar,QAT,Male,15,20.621710066910126,58196,21.3282514631314,NA,21.1876413333474
Qatar,QAT,Male,20,63.41694298322074,189302,62.4967368454548,NA,62.3258151859174
Qatar,QAT,Male,25,110.7967258848411,406816,104.657233923738,NA,105.077102199779
Qatar,QAT,Male,30,113.38869130668918,401068,103.169216379798,NA,107.711717670758
Qatar,QAT,Male,35,118.97101117554112,263944,104.657233923738,NA,115.066531100106
Qatar,QAT,Male,40,101.68506508836575,196921,86.8010233964649,NA,100.440866783751
Qatar,QAT,Male,45,154.3088025958673,165003,128.465514626768,NA,154.284296634954
Qatar,QAT,Male,50,157.8717567240174,124535,128.961520474748,NA,159.919631781183
Qatar,QAT,Male,55,167.89059150656698,79300,135.409596498485,NA,171.375442183327
Qatar,QAT,Male,60,149.24018451673342,43352,119.537409363132,NA,154.418243620901
Qatar,QAT,Male,65,151.57407036733275,21908,121.025426907071,NA,157.728401224355
Qatar,QAT,Male,70,134.43164035377055,9057,107.137263163637,NA,137.748134644503
Qatar,QAT,Male,75,54.349817593288236,2045,43.1525087742426,NA,55.3746348187512
Qatar,QAT,Male,80,85.07496808307057,1029,66.9607894772729,NA,84.9781149784563
Qatar,QAT,Male,85,163.47998408296823,876,125.985485386869,NA,159.678117462849
Romania,ROU,Female,0,515.1496609268002,456823,586.937156515046,613.979106052212,544.334248529869
Romania,ROU,Female,5,63.936143102322234,469158,68.1538812591128,58.2391756544703,62.3655520280398
Romania,ROU,Female,10,76.344080346641,525496,76.2916581258727,68.1102223755669,71.8774013808645
Romania,ROU,Female,15,125.07470153202063,483242,117.997764568016,111.542827948392,115.280032749629
Romania,ROU,Female,20,146.62039556016262,487348,132.238874084846,108.581513932063,130.178430967503
Romania,ROU,Female,25,278.1053968122069,513762,244.133306002792,210.253295159359,245.64140069
Romania,ROU,Female,30,409.40436912731633,666993,356.027737920739,409.648438925511,366.474736249969
Romania,ROU,Female,35,574.4721668153974,576438,501.490499414069,568.572291135167,528.188051865347
Romania,ROU,Female,40,1224.62916115722,750129,1082.32432327905,1102.5959187465,1154.87163312535
Romania,ROU,Female,45,2018.8002007094863,740160,1812.68979707073,1816.27259668178,1927.95023836587
Romania,ROU,Female,50,3202.7647131303056,764424,2910.27245197495,3138.99285730874,3061.51129346019
Romania,ROU,Female,55,3804.578529922798,537371,3443.29683674772,3750.99775401673,3646.99290108301
Romania,ROU,Female,60,7962.765040651573,693885,7031.03921288042,7468.43394918173,7610.32977217942
Romania,ROU,Female,65,11149.60298964931,697965,9610.71447964325,11370.4587180312,10734.2975040131
Romania,ROU,Female,70,14065.600751151702,541939,12105.9603114135,14312.030640918,13783.1529181148
Romania,ROU,Female,75,18018.488990614715,370577,15758.8049024802,18174.5712228832,18039.6694827265
Romania,ROU,Female,80,31800.4508150247,353460,28362.1868248744,29124.5233505957,32268.4192470026
Romania,ROU,Female,85,45859.9179759183,254600,41981.7736335052,46532.1142432496,47005.1712376207
Romania,ROU,Male,0,658.0432474103325,482783,754.778804391967,692.947479820985,690.95223481982
Romania,ROU,Male,5,80.94646842496367,496283,85.4466571009774,81.9296877851022,74.6514963167607
Romania,ROU,Male,10,122.57181860361594,555265,120.032208784706,118.45256065316,107.945371940213
Romania,ROU,Male,15,312.50973583765125,511303,288.891078769971,276.389308190706,279.019405572565
Romania,ROU,Male,20,419.23987038714165,522529,373.320513762603,396.816078188085,376.732690032681
Romania,ROU,Male,25,685.9753358956044,562625,600.161043923531,528.100999578671,624.998618584656
Romania,ROU,Male,30,994.9844142470895,729163,866.673236309913,958.478636618485,921.618290765094
Romania,ROU,Male,35,1330.307747331604,613306,1156.58153718823,1350.35919144602,1259.70353032577
Romania,ROU,Male,40,3221.2014403181456,773368,2798.37802005701,2765.86729125128,3068.40487563033
Romania,ROU,Male,45,5096.08165132713,762811,4470.69116617614,4841.74841669791,4926.86144198256
Romania,ROU,Male,50,8257.53625681451,761724,7391.13583923454,8288.71793170486,8078.80392473596
Romania,ROU,Male,55,9441.97196191358,505639,8536.52793323097,9411.05594389355,9298.71086300468
Romania,ROU,Male,60,17367.17639981831,596075,15483.1377111188,16841.9799155351,17154.8411275407
Romania,ROU,Male,65,19697.921549145463,548023,17155.4508572379,21354.0353717484,19765.9465841354
Romania,ROU,Male,70,19260.61821814157,385519,16530.8764827141,21006.5745271658,19513.9095077611
Romania,ROU,Male,75,18550.701983889507,232234,15875.7854449399,19523.9433096571,18760.3155300209
Romania,ROU,Male,80,23310.101436213146,183530,20079.9644187297,23169.3208637581,23462.1936713793
Romania,ROU,Male,85,27476.480754285643,131732,24265.8333945692,26993.3643635109,27918.7611254563
Russian Federation,RUS,Female,0,4205.603707016288,4508865,4556.30265727933,3716.04333095712,3591.17053340856
Russian Federation,RUS,Female,5,647.1741303521598,4548680,655.981128454786,534.869848714583,500.736295115001
Russian Federation,RUS,Female,10,728.8087213023108,3988159,692.534293745189,564.918716619897,634.269530576359
Russian Federation,RUS,Female,15,1340.2428669857663,3460825,1202.30276103837,1430.32611229293,1282.07581358152
Russian Federation,RUS,Female,20,1799.3411191255282,3240763,1543.13632928671,1835.98582901466,1715.57505551792
Russian Federation,RUS,Female,25,3951.809819837234,4417248,3298.67618661225,3922.37889057361,3579.12319490656
Russian Federation,RUS,Female,30,9219.648662844673,6243120,7623.80477151445,9065.74344703313,8267.2439165188
Russian Federation,RUS,Female,35,14089.054567634668,6013650,11695.0370461563,13906.6160665792,12892.1828364487
Russian Federation,RUS,Female,40,17267.785409218348,5476691,14511.6066202897,17256.0632090915,16609.6903984099
Russian Federation,RUS,Female,45,19829.048716238594,5095877,16930.0430697736,20131.73986763,20103.0283080538
Russian Federation,RUS,Female,50,24787.222552046573,4550664,21417.1910900171,25467.4171786835,25945.4696718269
Russian Federation,RUS,Female,55,45436.525439375895,5757121,39102.0076268682,46496.6165677522,47766.0396355918
Russian Federation,RUS,Female,60,67321.14866890883,5848341,56524.0365429829,67213.3077306056,71396.6021878615
