Country,iso3,sex,age,mx,Cluster,variant
Cyprus,CYP,Male,30,4.306163714835803e-4,1,mx_pred_qm
Cyprus,CYP,Male,35,6.936834003754602e-4,1,mx_pred_qm
Cyprus,CYP,Male,40,0.0010162920726120314,1,mx_pred_qm
Cyprus,CYP,Male,45,0.0016119180552760935,1,mx_pred_qm
Cyprus,CYP,Male,50,0.0021961801203198785,1,mx_pred_qm
Cyprus,CYP,Male,55,0.0037979900628005844,1,mx_pred_qm
Cyprus,CYP,Male,60,0.0069663417975688825,1,mx_pred_qm
Cyprus,CYP,Male,65,0.010790059038746533,1,mx_pred_qm
Cyprus,CYP,Male,70,0.019749885107528238,1,mx_pred_qm
Cyprus,CYP,Male,75,0.029403708740092054,1,mx_pred_qm
Cyprus,CYP,Male,80,0.060792920798000735,1,mx_pred_qm
Cyprus,CYP,Male,85,0.15274168895232554,1,mx_pred_qm
Cyprus,CYP,Male,0,3.7845875904192776e-4,1,mx_WM
Cyprus,CYP,Male,5,9.765811848434539e-5,1,mx_WM
Cyprus,CYP,Male,10,8.196266924425638e-5,1,mx_WM
Cyprus,CYP,Male,15,2.428221241120532e-4,1,mx_WM
Cyprus,CYP,Male,20,0.00042807967301352067,1,mx_WM
Cyprus,CYP,Male,25,2.9872679267259306e-4,1,mx_WM
Cyprus,CYP,Male,30,4.4065825739484634e-4,1,mx_WM
Cyprus,CYP,Male,35,6.978246721349565e-4,1,mx_WM
Cyprus,CYP,Male,40,0.001017251926918089,1,mx_WM
Cyprus,CYP,Male,45,0.0015851815725068511,1,mx_WM
Cyprus,CYP,Male,50,0.0021645362253199713,1,mx_WM
Cyprus,CYP,Male,55,0.0036857791261383846,1,mx_WM
Cyprus,CYP,Male,60,0.006787434797314494,1,mx_WM
Cyprus,CYP,Male,65,0.010687489737022993,1,mx_WM
Cyprus,CYP,Male,70,0.019913167486902535,1,mx_WM
Cyprus,CYP,Male,75,0.03015366171931681,1,mx_WM
Cyprus,CYP,Male,80,0.060519362612606306,1,mx_WM
Cyprus,CYP,Male,85,0.15536988606357333,1,mx_WM
Cyprus,CYP,Male,0,3.999008879739771e-4,1,observed
Cyprus,CYP,Male,5,8.23033883163347e-5,1,observed
Cyprus,CYP,Male,10,5.462378557272217e-5,1,observed
Cyprus,CYP,Male,15,9.924026852816172e-5,1,observed
Cyprus,CYP,Male,20,3.0754821854638703e-4,1,observed
Cyprus,CYP,Male,25,3.491740123334233e-4,1,observed
Cyprus,CYP,Male,30,2.485104673658027e-4,1,observed
Cyprus,CYP,Male,35,6.104770529384951e-4,1,observed
Cyprus,CYP,Male,40,7.437531939097961e-4,1,observed
Cyprus,CYP,Male,45,0.0013443386001428979,1,observed
Cyprus,CYP,Male,50,0.0019890297619710035,1,observed
Cyprus,CYP,Male,55,0.004318253219645066,1,observed
Cyprus,CYP,Male,60,0.007660685448058613,1,observed
Cyprus,CYP,Male,65,0.009658815094645879,1,observed
Cyprus,CYP,Male,70,0.01851917566936263,1,observed
Cyprus,CYP,Male,75,0.0305582926858117,1,observed
Cyprus,CYP,Male,80,0.06267084690237755,1,observed
Cyprus,CYP,Male,85,0.1653821864741729,1,observed
Denmark,DNK,Female,0,6.647094886113292e-4,1,mx_pred_mean
Denmark,DNK,Female,5,4.8043333879386345e-5,1,mx_pred_mean
Denmark,DNK,Female,10,5.56966148965482e-5,1,mx_pred_mean
Denmark,DNK,Female,15,1.2202037134041843e-4,1,mx_pred_mean
Denmark,DNK,Female,20,1.43529583851128e-4,1,mx_pred_mean
Denmark,DNK,Female,25,1.685917161413918e-4,1,mx_pred_mean
Denmark,DNK,Female,30,2.8489839506424446e-4,1,mx_pred_mean
Denmark,DNK,Female,35,4.8561075145232e-4,1,mx_pred_mean
Denmark,DNK,Female,40,7.239618943252565e-4,1,mx_pred_mean
Denmark,DNK,Female,45,0.0012035976691890707,1,mx_pred_mean
Denmark,DNK,Female,50,0.002213313594988086,1,mx_pred_mean
Denmark,DNK,Female,55,0.003948388392321893,1,mx_pred_mean
Denmark,DNK,Female,60,0.0064877076137604675,1,mx_pred_mean
Denmark,DNK,Female,65,0.010258497839030833,1,mx_pred_mean
Denmark,DNK,Female,70,0.015744354230563685,1,mx_pred_mean
Denmark,DNK,Female,75,0.026850187931214815,1,mx_pred_mean
Denmark,DNK,Female,80,0.05186206221001874,1,mx_pred_mean
Denmark,DNK,Female,85,0.15273513535405514,1,mx_pred_mean
Denmark,DNK,Female,0,6.696180619170378e-4,1,mx_pred_median
Denmark,DNK,Female,5,4.839811176391785e-5,1,mx_pred_median
Denmark,DNK,Female,10,5.610790873511008e-5,1,mx_pred_median
Denmark,DNK,Female,15,1.229214355613691e-4,1,mx_pred_median
Denmark,DNK,Female,20,1.445894836960103e-4,1,mx_pred_median
Denmark,DNK,Female,25,1.6983668828575503e-4,1,mx_pred_median
Denmark,DNK,Female,30,2.870022384436624e-4,1,mx_pred_median
Denmark,DNK,Female,35,4.89196763104604e-4,1,mx_pred_median
Denmark,DNK,Female,40,7.29308019346368e-4,1,mx_pred_median
Denmark,DNK,Female,45,0.0012124856834133555,1,mx_pred_median
Denmark,DNK,Female,50,0.0022296578960935465,1,mx_pred_median
Denmark,DNK,Female,55,0.0039775454213626694,1,mx_pred_median
Denmark,DNK,Female,60,0.006535616345249581,1,mx_pred_median
Denmark,DNK,Female,65,0.01033425211892615,1,mx_pred_median
Denmark,DNK,Female,70,0.015860619032279123,1,mx_pred_median
Denmark,DNK,Female,75,0.02704846419775006,1,mx_pred_median
Denmark,DNK,Female,80,0.05224503964377691,1,mx_pred_median
Denmark,DNK,Female,85,0.15386301395529023,1,mx_pred_median
Denmark,DNK,Female,0,6.135928184770856e-4,1,mx_pred_qm
Denmark,DNK,Female,5,4.685688449701488e-5,1,mx_pred_qm
Denmark,DNK,Female,10,5.661879909373856e-5,1,mx_pred_qm
Denmark,DNK,Female,15,1.2773470979064735e-4,1,mx_pred_qm
Denmark,DNK,Female,20,1.530979376390348e-4,1,mx_pred_qm
Denmark,DNK,Female,25,1.8158314354902027e-4,1,mx_pred_qm
Denmark,DNK,Female,30,3.075064217015456e-4,1,mx_pred_qm
Denmark,DNK,Female,35,5.220887367657356e-4,1,mx_pred_qm
Denmark,DNK,Female,40,7.717630628682394e-4,1,mx_pred_qm
Denmark,DNK,Female,45,0.0012683401153464212,1,mx_pred_qm
Denmark,DNK,Female,50,0.00230202884670609,1,mx_pred_qm
Denmark,DNK,Female,55,0.004053049026235512,1,mx_pred_qm
Denmark,DNK,Female,60,0.00658236033930802,1,mx_pred_qm
Denmark,DNK,Female,65,0.010317873850471842,1,mx_pred_qm
Denmark,DNK,Female,70,0.0157684305219654,1,mx_pred_qm
Denmark,DNK,Female,75,0.026937834961604228,1,mx_pred_qm
Denmark,DNK,Female,80,0.052512766699505775,1,mx_pred_qm
Denmark,DNK,Female,85,0.15749084143673558,1,mx_pred_qm
Denmark,DNK,Female,0,5.004794068996539e-4,1,mx_WM
Denmark,DNK,Female,5,4.132663659159469e-5,1,mx_WM
Denmark,DNK,Female,10,5.604535441223038e-5,1,mx_WM
Denmark,DNK,Female,15,1.3574028800731854e-4,1,mx_WM
Denmark,DNK,Female,20,1.665442948180882e-4,1,mx_WM
Denmark,DNK,Female,25,1.8537618537279782e-4,1,mx_WM
Denmark,DNK,Female,30,2.9615366679369064e-4,1,mx_WM
Denmark,DNK,Female,35,5.117629584594637e-4,1,mx_WM
Denmark,DNK,Female,40,7.490218461610026e-4,1,mx_WM
Denmark,DNK,Female,45,0.0012200444369041767,1,mx_WM
Denmark,DNK,Female,50,0.002153367302849624,1,mx_WM
Denmark,DNK,Female,55,0.003731969626555195,1,mx_WM
Denmark,DNK,Female,60,0.006133842813804619,1,mx_WM
Denmark,DNK,Female,65,0.010362967738443491,1,mx_WM
Denmark,DNK,Female,70,0.015512968480911238,1,mx_WM
Denmark,DNK,Female,75,0.025450597904574494,1,mx_WM
Denmark,DNK,Female,80,0.04932721378930564,1,mx_WM
Denmark,DNK,Female,85,0.15102390780222,1,mx_WM
Denmark,DNK,Female,0,5.595363690367698e-4,1,observed
Denmark,DNK,Female,5,4.2464451545200264e-5,1,observed
Denmark,DNK,Female,10,6.887568967961421e-5,1,observed
Denmark,DNK,Female,15,1.3571620007376916e-4,1,observed
Denmark,DNK,Female,20,2.1382131295829152e-4,1,observed
Denmark,DNK,Female,25,2.1867062690994845e-4,1,observed
Denmark,DNK,Female,30,3.177856654155299e-4,1,observed
Denmark,DNK,Female,35,4.672035881132479e-4,1,observed
Denmark,DNK,Female,40,7.560691744344665e-4,1,observed
Denmark,DNK,Female,45,0.001190024211374787,1,observed
Denmark,DNK,Female,50,0.0020370606632236776,1,observed
Denmark,DNK,Female,55,0.003635487302141673,1,observed
Denmark,DNK,Female,60,0.006614340751268587,1,observed
Denmark,DNK,Female,65,0.010581889786306763,1,observed
Denmark,DNK,Female,70,0.014607510369687774,1,observed
Denmark,DNK,Female,75,0.02848911978748065,1,observed
Denmark,DNK,Female,80,0.05122947711039819,1,observed
Denmark,DNK,Female,85,0.1420387765260001,1,observed
Denmark,DNK,Male,0,8.816338656518109e-4,1,mx_pred_mean
Denmark,DNK,Male,5,6.45334793890252e-5,1,mx_pred_mean
Denmark,DNK,Male,10,6.984546940500943e-5,1,mx_pred_mean
Denmark,DNK,Male,15,2.0944371437529098e-4,1,mx_pred_mean
Denmark,DNK,Male,20,3.223370915348433e-4,1,mx_pred_mean
Denmark,DNK,Male,25,4.112927511328477e-4,1,mx_pred_mean
Denmark,DNK,Male,30,5.348180003789497e-4,1,mx_pred_mean
Denmark,DNK,Male,35,7.254749993885114e-4,1,mx_pred_mean
Denmark,DNK,Male,40,0.0011121576815442814,1,mx_pred_mean
Denmark,DNK,Male,45,0.002001630636910671,1,mx_pred_mean
Denmark,DNK,Male,50,0.003335923701071531,1,mx_pred_mean
Denmark,DNK,Male,55,0.006202749319009063,1,mx_pred_mean
Denmark,DNK,Male,60,0.010336994568008646,1,mx_pred_mean
Denmark,DNK,Male,65,0.01581136975848615,1,mx_pred_mean
Denmark,DNK,Male,70,0.023595909149224308,1,mx_pred_mean
Denmark,DNK,Male,75,0.03822763832110004,1,mx_pred_mean
Denmark,DNK,Male,80,0.07189813427046668,1,mx_pred_mean
Denmark,DNK,Male,85,0.18292138972309066,1,mx_pred_mean
Denmark,DNK,Male,0,8.752017028895896e-4,1,mx_pred_median
Denmark,DNK,Male,5,6.406266053869018e-5,1,mx_pred_median
Denmark,DNK,Male,10,6.933589570903465e-5,1,mx_pred_median
Denmark,DNK,Male,15,2.0791566955660667e-4,1,mx_pred_median
Denmark,DNK,Male,20,3.199854071023038e-4,1,mx_pred_median
Denmark,DNK,Male,25,4.082920702138447e-4,1,mx_pred_median
Denmark,DNK,Male,30,5.309161125765117e-4,1,mx_pred_median
Denmark,DNK,Male,35,7.201821295728318e-4,1,mx_pred_median
Denmark,DNK,Male,40,0.0011040436792314743,1,mx_pred_median
Denmark,DNK,Male,45,0.001987027279952576,1,mx_pred_median
Denmark,DNK,Male,50,0.003311585701995485,1,mx_pred_median
Denmark,DNK,Male,55,0.0061574957338786564,1,mx_pred_median
Denmark,DNK,Male,60,0.010261578645227056,1,mx_pred_median
Denmark,DNK,Male,65,0.015696014271653694,1,mx_pred_median
Denmark,DNK,Male,70,0.023423759763766896,1,mx_pred_median
Denmark,DNK,Male,75,0.03794873978818711,1,mx_pred_median
Denmark,DNK,Male,80,0.07137358488557459,1,mx_pred_median
Denmark,DNK,Male,85,0.18158684462763788,1,mx_pred_median
Denmark,DNK,Male,0,8.846756055728356e-4,1,mx_pred_qm
Denmark,DNK,Male,5,6.633640229644103e-5,1,mx_pred_qm
Denmark,DNK,Male,10,7.298102187045224e-5,1,mx_pred_qm
Denmark,DNK,Male,15,2.2094099405226269e-4,1,mx_pred_qm
Denmark,DNK,Male,20,3.4126167586919805e-4,1,mx_pred_qm
Denmark,DNK,Male,25,4.348366400368623e-4,1,mx_pred_qm
Denmark,DNK,Male,30,5.623505086897536e-4,1,mx_pred_qm
Denmark,DNK,Male,35,7.562689555311734e-4,1,mx_pred_qm
Denmark,DNK,Male,40,0.0011468279384779282,1,mx_pred_qm
Denmark,DNK,Male,45,0.002039002835772584,1,mx_pred_qm
Denmark,DNK,Male,50,0.0033556332603712296,1,mx_pred_qm
Denmark,DNK,Male,55,0.0061643627484538905,1,mx_pred_qm
Denmark,DNK,Male,60,0.010163972734863122,1,mx_pred_qm
Denmark,DNK,Male,65,0.015417792572475466,1,mx_pred_qm
Denmark,DNK,Male,70,0.0228923173684403,1,mx_pred_qm
Denmark,DNK,Male,75,0.037054953667870365,1,mx_pred_qm
Denmark,DNK,Male,80,0.06998681005176402,1,mx_pred_qm
Denmark,DNK,Male,85,0.1798893433499315,1,mx_pred_qm
Denmark,DNK,Male,0,7.432107408569128e-4,1,mx_WM
Denmark,DNK,Male,5,6.0243568897004835e-05,1,mx_WM
Denmark,DNK,Male,10,7.174981479617673e-5,1,mx_WM
Denmark,DNK,Male,15,2.3511272599875243e-4,1,mx_WM
Denmark,DNK,Male,20,3.7401612819007885e-4,1,mx_WM
Denmark,DNK,Male,25,4.473593780868548e-4,1,mx_WM
Denmark,DNK,Male,30,5.511209723082808e-4,1,mx_WM
Denmark,DNK,Male,35,7.75059593185434e-4,1,mx_WM
Denmark,DNK,Male,40,0.0011824711943941464,1,mx_WM
Denmark,DNK,Male,45,0.00210037647282535,1,mx_WM
Denmark,DNK,Male,50,0.0033341294420322193,1,mx_WM
Denmark,DNK,Male,55,0.005985892584380099,1,mx_WM
Denmark,DNK,Male,60,0.009923591375144127,1,mx_WM
Denmark,DNK,Male,65,0.016306564761627805,1,mx_WM
Denmark,DNK,Male,70,0.023627993802890098,1,mx_WM
Denmark,DNK,Male,75,0.03667639869958481,1,mx_WM
Denmark,DNK,Male,80,0.069708684844428,1,mx_WM
Denmark,DNK,Male,85,0.18401576834794875,1,mx_WM
Denmark,DNK,Male,0,8.284863510825525e-4,1,observed
Denmark,DNK,Male,5,9.404564204209219e-5,1,observed
Denmark,DNK,Male,10,1.0644984685753146e-4,1,observed
Denmark,DNK,Male,15,1.9583254635100326e-4,1,observed
Denmark,DNK,Male,20,4.490015891701103e-4,1,observed
Denmark,DNK,Male,25,5.646780885020596e-4,1,observed
Denmark,DNK,Male,30,5.101828044394326e-4,1,observed
Denmark,DNK,Male,35,9.909535142283586e-4,1,observed
Denmark,DNK,Male,40,0.0012654072055888644,1,observed
Denmark,DNK,Male,45,0.0020530242263409044,1,observed
Denmark,DNK,Male,50,0.0032394510963958695,1,observed
Denmark,DNK,Male,55,0.005915651321640773,1,observed
Denmark,DNK,Male,60,0.009813284962668735,1,observed
Denmark,DNK,Male,65,0.017090670501343296,1,observed
Denmark,DNK,Male,70,0.02204748337569095,1,observed
Denmark,DNK,Male,75,0.042164705362669086,1,observed
Denmark,DNK,Male,80,0.07214188681272538,1,observed
Denmark,DNK,Male,85,0.17464731258286387,1,observed
Estonia,EST,Female,0,4.39706844862521e-4,1,mx_pred_mean
Estonia,EST,Female,5,8.543093394407334e-5,1,mx_pred_mean
Estonia,EST,Female,10,1.1703115281845343e-4,1,mx_pred_mean
Estonia,EST,Female,15,2.847232464399691e-4,1,mx_pred_mean
Estonia,EST,Female,20,3.492426481723295e-4,1,mx_pred_mean
Estonia,EST,Female,25,3.676197395839902e-4,1,mx_pred_mean
Estonia,EST,Female,30,6.110318924712522e-4,1,mx_pred_mean
Estonia,EST,Female,35,6.649419863894609e-4,1,mx_pred_mean
Estonia,EST,Female,40,0.0013152967583077942,1,mx_pred_mean
Estonia,EST,Female,45,0.0017913915243197185,1,mx_pred_mean
Estonia,EST,Female,50,0.0030002807064764543,1,mx_pred_mean
Estonia,EST,Female,55,0.004036955975401845,1,mx_pred_mean
Estonia,EST,Female,60,0.006219431562353831,1,mx_pred_mean
Estonia,EST,Female,65,0.009627358118296007,1,mx_pred_mean
Estonia,EST,Female,70,0.019313259155556664,1,mx_pred_mean
Estonia,EST,Female,75,0.02786516371381321,1,mx_pred_mean
Estonia,EST,Female,80,0.05311702934089999,1,mx_pred_mean
Estonia,EST,Female,85,0.14399594922665238,1,mx_pred_mean
Estonia,EST,Female,0,4.4272268138133346e-4,1,mx_pred_median
Estonia,EST,Female,5,8.601688281758992e-5,1,mx_pred_median
Estonia,EST,Female,10,1.1783383949170478e-4,1,mx_pred_median
Estonia,EST,Female,15,2.8667609019121146e-4,1,mx_pred_median
Estonia,EST,Female,20,3.5163801395885527e-4,1,mx_pred_median
Estonia,EST,Female,25,3.7014114912907106e-4,1,mx_pred_median
Estonia,EST,Female,30,6.152228035680538e-4,1,mx_pred_median
Estonia,EST,Female,35,6.695026529992156e-4,1,mx_pred_median
Estonia,EST,Female,40,0.0013243180415630515,1,mx_pred_median
Estonia,EST,Female,45,0.0018036782195159774,1,mx_pred_median
Estonia,EST,Female,50,0.0030208588626434553,1,mx_pred_median
Estonia,EST,Female,55,0.0040646444214601785,1,mx_pred_median
Estonia,EST,Female,60,0.006262089048929611,1,mx_pred_median
Estonia,EST,Female,65,0.00969338969940983,1,mx_pred_median
Estonia,EST,Female,70,0.019445723848656494,1,mx_pred_median
Estonia,EST,Female,75,0.028056283727778582,1,mx_pred_median
Estonia,EST,Female,80,0.053481345427239715,1,mx_pred_median
Estonia,EST,Female,85,0.1449835805253522,1,mx_pred_median
Estonia,EST,Female,0,4.0467655066703684e-4,1,mx_pred_qm
Estonia,EST,Female,5,8.307146127053517e-5,1,mx_pred_qm
Estonia,EST,Female,10,1.1861230881686315e-4,1,mx_pred_qm
Estonia,EST,Female,15,2.971638208744376e-4,1,mx_pred_qm
Estonia,EST,Female,20,3.7140830525917015e-4,1,mx_pred_qm
Estonia,EST,Female,25,3.9476127726043806e-4,1,mx_pred_qm
Estonia,EST,Female,30,6.575435001900441e-4,1,mx_pred_qm
Estonia,EST,Female,35,7.127483336976142e-4,1,mx_pred_qm
Estonia,EST,Female,40,0.001397939751931843,1,mx_pred_qm
Estonia,EST,Female,45,0.0018820940827050153,1,mx_pred_qm
Estonia,EST,Female,50,0.003111187051802262,1,mx_pred_qm
Estonia,EST,Female,55,0.004131544430118305,1,mx_pred_qm
Estonia,EST,Female,60,0.006291258079775472,1,mx_pred_qm
Estonia,EST,Female,65,0.009654059986872368,1,mx_pred_qm
Estonia,EST,Female,70,0.01928482082795409,1,mx_pred_qm
Estonia,EST,Female,75,0.02787233676056819,1,mx_pred_qm
Estonia,EST,Female,80,0.053622285475694656,1,mx_pred_qm
Estonia,EST,Female,85,0.14803453637603622,1,mx_pred_qm
Estonia,EST,Female,0,3.331573078558918e-4,1,mx_WM
Estonia,EST,Female,5,7.301234391498765e-5,1,mx_WM
Estonia,EST,Female,10,1.1495653613970925e-4,1,mx_WM
Estonia,EST,Female,15,3.0290167828079785e-4,1,mx_WM
Estonia,EST,Female,20,4.160351046357276e-4,1,mx_WM
Estonia,EST,Female,25,4.211628231577929e-4,1,mx_WM
Estonia,EST,Female,30,6.556283936938402e-4,1,mx_WM
Estonia,EST,Female,35,6.858997321967617e-4,1,mx_WM
Estonia,EST,Female,40,0.0013679580224267888,1,mx_WM
Estonia,EST,Female,45,0.0017377576185156948,1,mx_WM
Estonia,EST,Female,50,0.0030092072484882324,1,mx_WM
Estonia,EST,Female,55,0.003953455507901899,1,mx_WM
Estonia,EST,Female,60,0.006122362276799749,1,mx_WM
Estonia,EST,Female,65,0.008951380216192115,1,mx_WM
Estonia,EST,Female,70,0.0198747035450267,1,mx_WM
Estonia,EST,Female,75,0.02796413030196675,1,mx_WM
Estonia,EST,Female,80,0.05152712280396309,1,mx_WM
Estonia,EST,Female,85,0.13933673688585488,1,mx_WM
Estonia,EST,Female,0,3.5166830394834e-4,1,observed
Estonia,EST,Female,5,8.051579500761865e-5,1,observed
Estonia,EST,Female,10,1.0720422262952468e-4,1,observed
Estonia,EST,Female,15,2.9006719420516326e-4,1,observed
Estonia,EST,Female,20,3.09188805467501e-4,1,observed
Estonia,EST,Female,25,1.8939109644335966e-4,1,observed
Estonia,EST,Female,30,3.470898827725569e-4,1,observed
Estonia,EST,Female,35,9.216435784527679e-4,1,observed
Estonia,EST,Female,40,0.0011845498027053946,1,observed
Estonia,EST,Female,45,0.0017542161804984266,1,observed
Estonia,EST,Female,50,0.0038119557685058645,1,observed
Estonia,EST,Female,55,0.004760397236274879,1,observed
Estonia,EST,Female,60,0.006718729631816748,1,observed
Estonia,EST,Female,65,0.009715286147842157,1,observed
Estonia,EST,Female,70,0.019710543066946598,1,observed
Estonia,EST,Female,75,0.023623691944833863,1,observed
Estonia,EST,Female,80,0.05189878639254236,1,observed
Estonia,EST,Female,85,0.14245332937182434,1,observed
Estonia,EST,Male,0,5.240781366338207e-4,1,mx_pred_mean
Estonia,EST,Male,5,1.0770577839905698e-4,1,mx_pred_mean
Estonia,EST,Male,10,1.3659202098138581e-4,1,mx_pred_mean
Estonia,EST,Male,15,4.37577314369047e-4,1,mx_pred_mean
Estonia,EST,Male,20,6.570919076943428e-4,1,mx_pred_mean
Estonia,EST,Male,25,8.941170302518417e-4,1,mx_pred_mean
Estonia,EST,Male,30,0.0010791205903523161,1,mx_pred_mean
Estonia,EST,Male,35,0.0015580786633964281,1,mx_pred_mean
Estonia,EST,Male,40,0.0027114192498323593,1,mx_pred_mean
Estonia,EST,Male,45,0.0044456318043786655,1,mx_pred_mean
Estonia,EST,Male,50,0.008159196932028252,1,mx_pred_mean
Estonia,EST,Male,55,0.01211684276387348,1,mx_pred_mean
Estonia,EST,Male,60,0.01839932812439854,1,mx_pred_mean
Estonia,EST,Male,65,0.029831822089792,1,mx_pred_mean
Estonia,EST,Male,70,0.045886852516967044,1,mx_pred_mean
Estonia,EST,Male,75,0.05648437337749788,1,mx_pred_mean
Estonia,EST,Male,80,0.08569150297437977,1,mx_pred_mean
Estonia,EST,Male,85,0.16396398017621097,1,mx_pred_mean
Estonia,EST,Male,0,5.199830616015238e-4,1,mx_pred_median
Estonia,EST,Male,5,1.0686418014657315e-4,1,mx_pred_median
Estonia,EST,Male,10,1.355247095718229e-4,1,mx_pred_median
Estonia,EST,Male,15,4.3415814495610086e-4,1,mx_pred_median
Estonia,EST,Male,20,6.519574812089969e-4,1,mx_pred_median
Estonia,EST,Male,25,8.87130521808552e-4,1,mx_pred_median
Estonia,EST,Male,30,0.0010706884893401025,1,mx_pred_median
Estonia,EST,Male,35,0.0015459040493707203,1,mx_pred_median
Estonia,EST,Male,40,0.002690232589874752,1,mx_pred_median
Estonia,EST,Male,45,0.004410894244209054,1,mx_pred_median
Estonia,EST,Male,50,0.008095442080786885,1,mx_pred_median
Estonia,EST,Male,55,0.01202216340825046,1,mx_pred_median
Estonia,EST,Male,60,0.018255558285616074,1,mx_pred_median
Estonia,EST,Male,65,0.02959872030349638,1,mx_pred_median
Estonia,EST,Male,70,0.04552829891414006,1,mx_pred_median
Estonia,EST,Male,75,0.05604301219304012,1,mx_pred_median
Estonia,EST,Male,80,0.08502192126550659,1,mx_pred_median
Estonia,EST,Male,85,0.16268278801328592,1,mx_pred_median
Estonia,EST,Male,0,5.24310136221927e-4,1,mx_pred_qm
Estonia,EST,Male,5,1.1038301707848125e-4,1,mx_pred_qm
Estonia,EST,Male,10,1.4229624963919582e-4,1,mx_pred_qm
Estonia,EST,Male,15,4.602143903972439e-4,1,mx_pred_qm
Estonia,EST,Male,20,6.935851379967681e-4,1,mx_pred_qm
Estonia,EST,Male,25,9.42466379393535e-4,1,mx_pred_qm
Estonia,EST,Male,30,0.001131273149285026,1,mx_pred_qm
Estonia,EST,Male,35,0.001619345900970846,1,mx_pred_qm
Estonia,EST,Male,40,0.002787564963394786,1,mx_pred_qm
Estonia,EST,Male,45,0.004515062895126332,1,mx_pred_qm
Estonia,EST,Male,50,0.008182805351638643,1,mx_pred_qm
Estonia,EST,Male,55,0.012005765419440107,1,mx_pred_qm
Estonia,EST,Male,60,0.018037136478110175,1,mx_pred_qm
Estonia,EST,Male,65,0.029002064052557154,1,mx_pred_qm
Estonia,EST,Male,70,0.04438515449104246,1,mx_pred_qm
Estonia,EST,Male,75,0.05458754273622055,1,mx_pred_qm
Estonia,EST,Male,80,0.08316350066445645,1,mx_pred_qm
Estonia,EST,Male,85,0.16076289562676865,1,mx_pred_qm
Estonia,EST,Male,0,4.4504505373356966e-4,1,mx_WM
Estonia,EST,Male,5,9.967169034670562e-5,1,mx_WM
Estonia,EST,Male,10,1.3738631630584784e-4,1,mx_WM
Estonia,EST,Male,15,4.6707310480728647e-4,1,mx_WM
Estonia,EST,Male,20,7.951604834945374e-4,1,mx_WM
Estonia,EST,Male,25,0.001008695852624873,1,mx_WM
Estonia,EST,Male,30,0.0011342518594056282,1,mx_WM
Estonia,EST,Male,35,0.0016152694484373412,1,mx_WM
Estonia,EST,Male,40,0.0028791778264806254,1,mx_WM
Estonia,EST,Male,45,0.004373307862811355,1,mx_WM
Estonia,EST,Male,50,0.008307576396879018,1,mx_WM
Estonia,EST,Male,55,0.012076423677696237,1,mx_WM
Estonia,EST,Male,60,0.018118608965714798,1,mx_WM
Estonia,EST,Male,65,0.028142944072588383,1,mx_WM
Estonia,EST,Male,70,0.047012462796932185,1,mx_WM
Estonia,EST,Male,75,0.05733215371444211,1,mx_WM
Estonia,EST,Male,80,0.08597732300182782,1,mx_WM
Estonia,EST,Male,85,0.16134732525076623,1,mx_WM
Estonia,EST,Male,0,4.635775597804203e-4,1,observed
Estonia,EST,Male,5,1.0264881038027785e-4,1,observed
Estonia,EST,Male,10,1.0090769744539267e-4,1,observed
Estonia,EST,Male,15,3.3613336367817494e-4,1,observed
Estonia,EST,Male,20,7.601627880563707e-4,1,observed
Estonia,EST,Male,25,8.024747282763156e-4,1,observed
Estonia,EST,Male,30,0.001400825826969511,1,observed
Estonia,EST,Male,35,0.0021996538466450602,1,observed
Estonia,EST,Male,40,0.003187394665783441,1,observed
Estonia,EST,Male,45,0.004325743856177404,1,observed
Estonia,EST,Male,50,0.009183839855035405,1,observed
Estonia,EST,Male,55,0.012019791305809357,1,observed
Estonia,EST,Male,60,0.01986982321124184,1,observed
Estonia,EST,Male,65,0.02699155591858928,1,observed
Estonia,EST,Male,70,0.04541293236004706,1,observed
Estonia,EST,Male,75,0.050713609100872754,1,observed
Estonia,EST,Male,80,0.08578064642227973,1,observed
Estonia,EST,Male,85,0.16453229709521,1,observed
Finland,FIN,Female,0,4.1222524032486326e-4,1,mx_pred_mean
Finland,FIN,Female,5,6.045475299155264e-5,1,mx_pred_mean
Finland,FIN,Female,10,7.395014384551232e-5,1,mx_pred_mean
Finland,FIN,Female,15,1.8921516828119097e-4,1,mx_pred_mean
Finland,FIN,Female,20,2.7824936982108104e-4,1,mx_pred_mean
Finland,FIN,Female,25,3.0548873226235646e-4,1,mx_pred_mean
Finland,FIN,Female,30,3.723714396478903e-4,1,mx_pred_mean
Finland,FIN,Female,35,4.812115522688439e-4,1,mx_pred_mean
