Country,iso3,sex,age,Nx,Dxhat_WM,Dx_expected,Dx_observed,GHE_2019,Dxhat_spinoff
Australia,AUS,Male,20,811222,339.05131710676,421.55451694462,271.137387293516,NA,346.2574567025634
Australia,AUS,Male,25,909705,404.426136418063,496.260380706958,318.6359076953,NA,454.22466520993237
Australia,AUS,Male,30,939585,541.453133863517,658.123085525356,422.538921074202,NA,593.7930952608236
Australia,AUS,Male,35,921591,712.887323879903,876.904543686488,563.055377262813,NA,761.1046417827702
Australia,AUS,Male,40,810368,872.59788498516,1086.79244663782,697.6345184012,NA,936.8163255726051
Australia,AUS,Male,45,831536,1294.14444644997,1618.62704818398,1040.01968629739,NA,1430.8141748319051
Australia,AUS,Male,50,768934,1742.92086297978,2165.58069358681,1390.32127426055,NA,2013.506551828964
Australia,AUS,Male,55,767400,2763.29580404434,3365.32129138912,2162.17223078954,NA,3075.1149502801645
Australia,AUS,Male,60,693712,3936.94336076212,4510.81120241163,2897.40974450882,NA,4211.517768884718
Australia,AUS,Male,65,601807,5481.54071727359,5819.05317377352,5747.32096861585,NA,5870.533959083211
Australia,AUS,Male,70,527592,8152.10301988368,8185.62821510186,8085.63354589533,NA,8222.240239089624
Australia,AUS,Male,75,365811,9658.32904960846,9473.41500948121,9836.15193320274,NA,9675.099543181313
Australia,AUS,Male,80,241273,11864.0534911339,11641.663769631,12086.3943372373,NA,11891.776139110232
Australia,AUS,Male,85,206243,25217.3841393251,24849.4826117081,25940.1294544242,NA,24906.290770483345
Austria,AUT,Female,0,217802,125.158969091844,141.657114612877,131.436883553788,NA,127.97086376211212
Austria,AUT,Female,5,206020,9.58101595560635,10.7464017982183,9.88247244765327,NA,11.233527038437177
Austria,AUT,Female,10,205043,15.4735368050752,16.6080755063373,13.8354614267146,NA,17.10021872104618
Austria,AUT,Female,15,218866,27.8026615952218,28.3314229225754,42.4946315249091,NA,35.074328026563805
Austria,AUT,Female,20,245500,48.2796022357811,47.8703352829722,34.5886535667865,NA,44.6641859341482
Austria,AUT,Female,25,294550,75.6160872852059,74.247866969508,69.1773071335729,NA,64.23511503230128
Austria,AUT,Female,30,304547,98.1709153384993,94.7637249479246,101.789466210829,NA,85.62365653688316
Austria,AUT,Female,35,308423,132.399688054669,127.002930342579,152.19007569386,NA,136.67381191822597
Austria,AUT,Female,40,281246,204.96451756135,197.343014840008,206.543674155953,NA,216.74130995242288
Austria,AUT,Female,45,307276,401.818738880438,391.755192825956,356.757255360283,NA,373.82260273104333
Austria,AUT,Female,50,356193,692.106896083836,679.95415014181,634.45473113934,NA,700.0633605596483
Austria,AUT,Female,55,346719,1047.11744262088,1032.63151824697,1081.14248577327,NA,1150.6526027675184
Austria,AUT,Female,60,297693,1507.09432057993,1446.85646028739,1538.70096009961,NA,1565.212606185697
Austria,AUT,Female,65,237002,2115.88904659728,1989.0612782884,2018.0008738108,NA,2107.150995083913
Austria,AUT,Female,70,219951,3350.98374582637,3117.43346710131,3134.72026039562,NA,3085.490478908193
Austria,AUT,Female,75,214616,5022.56972858147,4646.35335930237,5203.12174368945,NA,4900.9978234468945
Austria,AUT,Female,80,153112,6674.3312275457,6120.56429689431,7038.29687721866,NA,6922.527053814651
Austria,AUT,Female,85,152150,23805.6835138177,22206.950843209,24167.5863707361,NA,24211.47531943113
Austria,AUT,Male,0,230364,164.366101562466,188.550504277829,160.096053651983,NA,162.21744929819948
Austria,AUT,Male,5,219996,17.1693669208164,19.5389123603968,16.8002031610106,NA,15.227925180115776
Austria,AUT,Male,10,218795,21.8077925323816,23.4466948324762,25.6944283638985,NA,17.850204181124152
Austria,AUT,Male,15,233504,88.1841344423775,89.8789968578254,74.1185433573996,NA,80.46991644662157
Austria,AUT,Male,20,263261,132.701979866468,131.887658432679,124.519152840431,NA,138.20976684526482
Austria,AUT,Male,25,312066,166.007678855191,164.126863827333,132.425130798554,NA,147.54838299271285
Austria,AUT,Male,30,315827,228.669507568033,223.720546526544,216.426146603607,NA,195.39161615993044
Austria,AUT,Male,35,314619,268.368359570657,262.798371247337,241.13232772274,NA,257.75652824967455
Austria,AUT,Male,40,284438,361.540597919211,356.585150577242,404.193123109019,NA,347.7578341535351
Austria,AUT,Male,45,305305,688.743560816765,678.97720452379,592.948346859196,NA,658.8143019600243
Austria,AUT,Male,50,357250,1202.30511114871,1170.38085038777,1239.26204493572,NA,1298.0645853935857
Austria,AUT,Male,55,346838,2000.36789027973,1937.28316053335,2105.95487859491,NA,2156.348226784465
Austria,AUT,Male,60,284670,2736.97224332219,2587.92894213456,2840.22258145555,NA,2912.9218543130155
Austria,AUT,Male,65,213955,3611.5589317315,3311.84564508726,3423.2884558671,NA,3636.7553525646476
Austria,AUT,Male,70,187337,5190.95203553772,4618.02193637979,4869.09417495877,NA,4921.568663148805
Austria,AUT,Male,75,168533,7174.72962900177,6287.6219975757,6825.82371959411,NA,6640.110685062002
Austria,AUT,Male,80,107116,7417.18558791056,6431.23300342462,7730.06994855439,NA,7455.490836719541
Austria,AUT,Male,85,75817,13696.4527392905,12160.042107493,13520.2105556344,NA,13723.910913429816
Azerbaijan,AZE,Female,0,389499,692.773174314172,980.670572474656,NA,NA,1095.3259098708513
Azerbaijan,AZE,Female,5,400294,58.5013511911612,76.8615144276847,NA,NA,83.3145866421346
Azerbaijan,AZE,Female,10,323993,45.5446018510696,53.528554690709,NA,NA,59.000202202762466
Azerbaijan,AZE,Female,15,295833,70.9927218623209,77.5477779493604,NA,NA,103.56030067389221
Azerbaijan,AZE,Female,20,341159,119.74958118827401,121.468643336609,NA,NA,170.4736686179983
Azerbaijan,AZE,Female,25,439126,178.651560029813,168.820826332236,NA,NA,286.0487671883199
Azerbaijan,AZE,Female,30,475654,252.983324922202,222.349381022945,NA,NA,427.18934812585667
Azerbaijan,AZE,Female,35,413284,311.24711861718,254.603766541705,NA,NA,562.4254496056782
Azerbaijan,AZE,Female,40,336548,439.791897215749,338.327916186148,NA,NA,750.8664057781793
Azerbaijan,AZE,Female,45,320493,742.366615870637,546.952026775578,NA,NA,1208.9272523072525
Azerbaijan,AZE,Female,50,331248,1388.07938141272,982.043099518007,NA,NA,2005.543579790404
Azerbaijan,AZE,Female,55,344759,2520.62457563282,1733.50165575296,NA,NA,3126.782398408611
Azerbaijan,AZE,Female,60,265922,3330.85684240292,2271.53225674675,NA,NA,3764.750079113278
Azerbaijan,AZE,Female,65,168978,3553.42807800681,2511.72448933327,NA,NA,3765.142693904479
Azerbaijan,AZE,Female,70,87419,2946.22741995061,2207.70974923091,NA,NA,3231.7041152724823
Azerbaijan,AZE,Female,75,54219,3535.36643155431,2950.24687968408,NA,NA,3791.940623039565
Azerbaijan,AZE,Female,80,55654,6174.31882130189,5601.28286391752,NA,NA,6064.53965864592
Azerbaijan,AZE,Female,85,30429,6163.64875122816,6056.27557878855,NA,NA,5498.307595713389
Azerbaijan,AZE,Male,0,435899,968.949745326854,1351.93913770124,NA,NA,1678.3884951226005
Azerbaijan,AZE,Male,5,460346,79.3181376020712,106.370845859742,NA,NA,187.7386432523977
Azerbaijan,AZE,Male,10,374228,65.1010651353312,80.9790955577392,NA,NA,147.1549178387181
Azerbaijan,AZE,Male,15,341404,146.447561289263,172.938407462291,NA,NA,317.8412348559945
Azerbaijan,AZE,Male,20,377968,275.875828628513,304.701003624036,NA,NA,451.536108336099
Azerbaijan,AZE,Male,25,450732,374.076654827825,379.503727486693,NA,NA,493.9126237416773
Azerbaijan,AZE,Male,30,465572,543.977586286737,489.305890954814,NA,NA,554.3669196492564
Azerbaijan,AZE,Male,35,412182,775.536312380944,614.892115421478,NA,NA,651.6684731665592
Azerbaijan,AZE,Male,40,327657,1099.26530808598,765.183826668469,NA,NA,805.848847570138
Azerbaijan,AZE,Male,45,296105,1794.63588621911,1131.64854724332,NA,NA,1298.0238080993681
Azerbaijan,AZE,Male,50,297201,3296.57544211071,1936.63565816898,NA,NA,2356.9966418353633
Azerbaijan,AZE,Male,55,307868,5579.92931928575,3172.59626070702,NA,NA,4187.0843719941095
Azerbaijan,AZE,Male,60,230664,6547.01634894815,3690.72521957222,NA,NA,5109.97372682415
Azerbaijan,AZE,Male,65,138744,5961.19494384231,3527.39450141339,NA,NA,4863.8393068353225
Azerbaijan,AZE,Male,70,64620,3859.45880212245,2412.90254221196,NA,NA,3572.414871464107
Azerbaijan,AZE,Male,75,36504,3480.69881665654,2435.54923842726,NA,NA,3676.5678552791096
Azerbaijan,AZE,Male,80,32143,4839.39277841565,3766.21420695655,NA,NA,5167.363253519166
Azerbaijan,AZE,Male,85,14827,3385.42357008562,2900.83590612342,NA,NA,4081.463621517437
Burundi,BDI,Female,0,1016420,10106.7654399968,11500.5916103685,NA,NA,9583.377082895495
Burundi,BDI,Female,5,902509,1875.77998194556,2086.32196254551,NA,NA,2610.1484471731346
Burundi,BDI,Female,10,751525,1213.75531925999,1276.58116124072,NA,NA,1415.3364332043693
Burundi,BDI,Female,15,607974,707.470940232525,700.26053990389,NA,NA,1292.4576927934918
Burundi,BDI,Female,20,523638,892.216349259186,848.988442184363,NA,NA,1419.595492271772
Burundi,BDI,Female,25,497979,1075.55645207255,995.650679155384,NA,NA,1828.992748293778
Burundi,BDI,Female,30,442246,1230.57422893184,1122.68909568662,NA,NA,2118.3524040815955
Burundi,BDI,Female,35,335474,1286.82040719299,1143.34574878113,NA,NA,2039.2756436212946
Burundi,BDI,Female,40,227382,1283.65874349702,1116.49209975827,NA,NA,1498.6168511352014
Burundi,BDI,Female,45,158361,1311.17544638539,1109.26227117519,NA,NA,1154.4569077848948
Burundi,BDI,Female,50,140098,1762.32108293826,1468.68803501966,NA,NA,1361.4652807303319
Burundi,BDI,Female,55,123684,2282.44610043842,1856.00028054173,NA,NA,1643.9542433231377
Burundi,BDI,Female,60,106164,2883.69134735137,2318.70930985875,NA,NA,2140.8500150546147
Burundi,BDI,Female,65,73550,2727.24077538866,2190.63806067279,NA,NA,2272.3572981091424
Burundi,BDI,Female,70,39245,2217.49906882367,1831.21229682831,NA,NA,1963.4636419874714
Burundi,BDI,Female,75,24527,2159.05534545142,1808.48997842435,NA,NA,2045.2587112862084
Burundi,BDI,Female,80,13288,1837.89841807931,1548.21614943353,NA,NA,1797.941127812501
Burundi,BDI,Female,85,6853,1631.95849195926,1391.22558591525,NA,NA,1745.4325547336844
Burundi,BDI,Male,0,1037420,12480.1239224239,14098.1657370031,NA,NA,11452.628543533863
Burundi,BDI,Male,5,916098,2034.85243168376,2256.73935057522,NA,NA,2958.933367468947
Burundi,BDI,Male,10,756835,1575.90309976606,1668.02473738169,NA,NA,1468.4133175692998
Burundi,BDI,Male,15,608958,1033.16629055577,1056.58780578419,NA,NA,1520.2290505594551
Burundi,BDI,Male,20,519132,1303.9112984190201,1304.46764291831,NA,NA,1888.6019540550399
Burundi,BDI,Male,25,488832,1404.26083833669,1360.24060627349,NA,NA,2055.0269419794963
Burundi,BDI,Male,30,432923,1520.95595590185,1424.27623086647,NA,NA,2166.9004661937856
Burundi,BDI,Male,35,328904,1562.07786336791,1413.94790431921,NA,NA,2105.4167617920416
Burundi,BDI,Male,40,219323,1597.50997786206,1424.27623086647,NA,NA,1703.156099663269
Burundi,BDI,Male,45,142566,1582.71809350975,1378.83159405855,NA,NA,1377.7472350615083
Burundi,BDI,Male,50,119690,2127.17479354162,1828.11379886414,NA,NA,1588.0833363206573
Burundi,BDI,Male,55,108502,2842.95826875853,2392.04042834426,NA,NA,1925.678345675169
Burundi,BDI,Male,60,95127,3655.32962231862,3052.02049471386,NA,NA,2475.890023280355
Burundi,BDI,Male,65,64790,3357.70187023553,2750.43335953401,NA,NA,2464.6799957236085
Burundi,BDI,Male,70,31125,2323.05224374196,1901.44491734965,NA,NA,1866.6969955877214
Burundi,BDI,Male,75,17232,1929.10825579775,1580.23396173002,NA,NA,1769.3386924708248
Burundi,BDI,Male,80,8578,1455.7251689049,1202.21721010048,NA,NA,1439.2935825769225
Burundi,BDI,Male,85,3829,1091.7266138461,917.155397396246,NA,NA,1206.093262371921
Belgium,BEL,Female,0,307312,149.565099283924,176.125472397838,201.896989091589,NA,151.85971614187332
Belgium,BEL,Female,5,323492,18.896069218651,22.380584890333,17.8144402139637,NA,19.501835563157314
Belgium,BEL,Female,10,325878,20.2612010384268,22.3805848903331,38.5979537969214,NA,20.147511680332087
Belgium,BEL,Female,15,311548,42.5306061513609,43.7881008723907,49.4845561498991,NA,48.67038231437988
Belgium,BEL,Female,20,319940,57.8960670468516,58.3841344965211,55.4227028878871,NA,64.95357790546146
Belgium,BEL,Female,25,356225,92.4482227775896,91.4684773778829,76.2062164708447,NA,95.0278668860534
Belgium,BEL,Female,30,370928,128.293897413839,124.552820259245,128.659845989738,NA,133.92245528195122
Belgium,BEL,Female,35,379176,207.646913878963,197.532988379896,203.876371337585,NA,230.12022588679653
Belgium,BEL,Female,40,370085,332.244495730083,312.355119556387,343.4228196803,NA,359.7434271757714
Belgium,BEL,Female,45,374378,604.200995513498,562.433828983152,551.257955509877,NA,619.0866418084445
Belgium,BEL,Female,50,390266,958.573208054093,889.38498216367,916.453979896133,NA,1078.2682139667575
Belgium,BEL,Female,55,396926,1639.47646430877,1496.57998092749,1470.681008775,NA,1711.8269282360543
Belgium,BEL,Female,60,370684,2531.18388032574,2247.78917811606,2226.80502674546,NA,2330.533402870168
Belgium,BEL,Female,65,327435,3253.07226636386,2778.11173312613,3137.32085990361,NA,3066.2794630290514
Belgium,BEL,Female,70,295438,4556.89865138935,3813.4570515311,4557.52762140571,NA,4210.668932222247
Belgium,BEL,Female,75,212378,5479.18542333828,4568.55852435277,5644.2084744575,NA,5250.882113716386
Belgium,BEL,Female,80,188560,9568.55839253764,8224.37841274326,9847.42667382993,NA,9655.65662794968
Belgium,BEL,Female,85,224632,33716.4219858593,30642.9129904991,35346.818457873,NA,34825.316144498414
Belgium,BEL,Male,0,326341,209.728748669503,236.45574471091,221.690811551548,NA,192.9674917163112
Belgium,BEL,Male,5,345558,24.8580837602254,28.2189983399851,27.7113514439435,NA,22.936824458422045
Belgium,BEL,Male,10,345591,27.994581077324,31.1382050648112,24.7422780749496,NA,32.40305458929286
Belgium,BEL,Male,15,329234,79.9447263223812,83.6839261116801,80.1649809628367,NA,96.64393282775823
Belgium,BEL,Male,20,337762,167.574938324154,168.340921131636,166.268108663661,NA,186.74063809891024
Belgium,BEL,Male,25,372158,210.960404572949,204.344470737824,207.835135829576,NA,245.82198238314038
Belgium,BEL,Male,30,375267,289.513565771665,270.513156500548,289.979499038409,NA,283.0671185768005
Belgium,BEL,Male,35,378626,395.415843503356,354.197082612228,392.9073758302,NA,388.2978680970478
Belgium,BEL,Male,40,381481,623.466660186734,547.837795359022,540.371353156899,NA,597.1791755683079
Belgium,BEL,Male,45,392495,954.815328841522,830.027778758874,943.175640217079,NA,972.6653583033982
Belgium,BEL,Male,50,405226,1534.31073956025,1342.83509341998,1531.05216727788,NA,1737.229065582573
Belgium,BEL,Male,55,406323,2884.97478719498,2526.08688588281,2538.55773048983,NA,2935.099669540678
Belgium,BEL,Male,60,365223,4237.99959611869,3624.68168332568,3799.42422118926,NA,4075.5070667593905
Belgium,BEL,Male,65,306534,5894.26968414355,4851.7215766609,5318.60009499116,NA,5263.491004604257
Belgium,BEL,Male,70,260160,7490.55380106154,6022.32347331614,7200.00291981033,NA,6738.388087838602
Belgium,BEL,Male,75,171437,7690.76039074916,6175.09529191538,7615.67319146948,NA,7309.45641302453
Belgium,BEL,Male,80,132264,10392.4298538523,8588.30618443824,10511.5094173616,NA,10445.482638366382
Belgium,BEL,Male,85,112655,20729.725511364,18043.6167661498,20885.4517686264,NA,21800.808227835718
Benin,BEN,Female,0,939809,15852.0417504271,17873.8385391386,NA,NA,15333.27303028029
Benin,BEN,Female,5,832226,1899.70981334725,2131.8576562082,NA,NA,2046.0000006255575
Benin,BEN,Female,10,733765,883.82674377812,938.52070944729,NA,NA,1124.7285580549785
Benin,BEN,Female,15,637598,651.688589356008,653.294303894594,NA,NA,1226.733806764948
Benin,BEN,Female,20,552572,788.069193982949,755.011073521842,NA,NA,1366.4723920725748
Benin,BEN,Female,25,470966,870.516858285012,813.734157017985,NA,NA,1397.2682020207126
Benin,BEN,Female,30,393479,960.565942764007,880.846252442149,NA,NA,1357.919015848285
Benin,BEN,Female,35,328389,1101.48196310507,988.854781015412,NA,NA,1359.4157901202495
Benin,BEN,Female,40,273660,1285.45836091221,1122.03034537274,NA,NA,1462.2775950420264
Benin,BEN,Female,45,226733,1486.04958789133,1262.54629516708,NA,NA,1474.3871798352047
Benin,BEN,Female,50,187139,1862.32688941363,1548.82132721078,NA,NA,1720.4877088339633
Benin,BEN,Female,55,150212,2186.57533593949,1781.61640821335,NA,NA,1917.740525701034
Benin,BEN,Female,60,115771,2676.03685218977,2149.68430655524,NA,NA,2311.7771675561307
Benin,BEN,Female,65,86381,2979.56366007793,2410.79230281488,NA,NA,2806.8471748091238
Benin,BEN,Female,70,64577,3572.49808852777,2967.61296953724,NA,NA,3438.728746058894
Benin,BEN,Female,75,43465,3542.95190678096,2992.7800053213,NA,NA,3648.6804993393007
Benin,BEN,Female,80,21487,2701.5548029338,2277.61673845756,NA,NA,2911.380445077369
Benin,BEN,Female,85,10721,2356.06022122359,2017.55736868892,NA,NA,2853.4271091551755
Benin,BEN,Male,0,968520,18871.9814882361,21149.7476970306,NA,NA,17452.014309696664
Benin,BEN,Male,5,856395,2007.29281010339,2251.40107618249,NA,NA,2248.9935665293747
Benin,BEN,Male,10,754306,1183.73361100787,1266.74080113109,NA,NA,1130.7737037135096
Benin,BEN,Male,15,653817,920.738593818865,953.201480321325,NA,NA,1458.480543425136
Benin,BEN,Male,20,563264,1087.5284877654601,1095.81468309767,NA,NA,1856.0934564833033
Benin,BEN,Male,25,474966,1126.2407702065,1104.20369502569,NA,NA,1689.6474358193277
Benin,BEN,Male,30,391841,1216.90980631721,1147.1973811568,NA,NA,1562.2809042727097
Benin,BEN,Male,35,322734,1398.35056119237,1278.27569253212,NA,NA,1522.4682614330918
Benin,BEN,Male,40,265072,1746.44173467995,1564.55072457582,NA,NA,1627.2873346191125
Benin,BEN,Male,45,216367,2015.25659862963,1770.08151681232,NA,NA,1748.409057524763
Benin,BEN,Male,50,176046,2540.27616570517,2185.33760724933,NA,NA,2084.215428690649
Benin,BEN,Male,55,137284,2857.28955641347,2408.69504983288,NA,NA,2214.6963834960707
Benin,BEN,Male,60,102815,3322.7280899035,2769.42256273776,NA,NA,2553.2393806622267
Benin,BEN,Male,65,74216,3487.01177621191,2877.43109131102,NA,NA,2843.582918281667
Benin,BEN,Male,70,46464,3373.61663630762,2778.86020115678,NA,NA,2876.979309549107
Benin,BEN,Male,75,30329,3229.78203999181,2666.65716661951,NA,NA,3058.7433006057304
Benin,BEN,Male,80,13828,2164.94895580595,1786.85954066836,NA,NA,2215.6116234934784
Benin,BEN,Male,85,5984,1610.23070640367,1362.16581181232,NA,NA,1916.2730841446994
Burkina Faso,BFA,Female,0,1705602,27802.7201148502,31026.3255336686,NA,NA,24317.14891879276
Burkina Faso,BFA,Female,5,1512775,3064.56362521693,3409.55452802226,NA,NA,3992.4227102339555
Burkina Faso,BFA,Female,10,1336467,1447.41916983489,1516.50695936913,NA,NA,2008.3376401904702
Burkina Faso,BFA,Female,15,1130961,1320.83145623735,1301.34089692112,NA,NA,2685.7506403586704
Burkina Faso,BFA,Female,20,944924,1493.85476539806,1415.13064148497,NA,NA,2988.837147882322
Burkina Faso,BFA,Female,25,786300,1599.21948418774,1479.26667933005,NA,NA,2890.3500153407276
Burkina Faso,BFA,Female,30,658052,1728.27429457403,1563.05730941797,NA,NA,2649.7470656254477
Burkina Faso,BFA,Female,35,556513,1970.37104085364,1739.9486396036,NA,NA,2602.518690820739
Burkina Faso,BFA,Female,40,454452,2214.74688693364,1911.66770867268,NA,NA,2505.370027315174
Burkina Faso,BFA,Female,45,359962,2505.80850711981,2108.21363110114,NA,NA,2427.0270378778837
Burkina Faso,BFA,Female,50,293828,3160.12291595681,2596.47508050239,NA,NA,2838.1926520558723
Burkina Faso,BFA,Female,55,232524,3695.81305061601,2969.91233311648,NA,NA,3276.684125717543
