Country,iso3,cluster,sex,age,source,lmx
Republic of Korea,KOR,1,Female,30,lmx_pred_w,-7.749026488654033
Republic of Korea,KOR,1,Female,35,lmx_pred_w,-7.347422266244189
Republic of Korea,KOR,1,Female,40,lmx_pred_w,-7.130699040356597
Republic of Korea,KOR,1,Female,45,lmx_pred_w,-6.751656599110066
Republic of Korea,KOR,1,Female,50,lmx_pred_w,-6.546420168054013
Republic of Korea,KOR,1,Female,55,lmx_pred_w,-6.168883846404693
Republic of Korea,KOR,1,Female,60,lmx_pred_w,-5.916652068880551
Republic of Korea,KOR,1,Female,65,lmx_pred_w,-5.453976563412542
Republic of Korea,KOR,1,Female,70,lmx_pred_w,-4.7996017891012315
Republic of Korea,KOR,1,Female,75,lmx_pred_w,-3.931252653359258
Republic of Korea,KOR,1,Female,80,lmx_pred_w,-3.223433463974956
Republic of Korea,KOR,1,Female,85,lmx_pred_w,-2.243054077450072
Republic of Korea,KOR,1,Male,0,lmx_pred_w,-7.403130553639878
Republic of Korea,KOR,1,Male,5,lmx_pred_w,-9.482543201058593
Republic of Korea,KOR,1,Male,10,lmx_pred_w,-9.297091768690205
Republic of Korea,KOR,1,Male,15,lmx_pred_w,-8.120939508658555
Republic of Korea,KOR,1,Male,20,lmx_pred_w,-7.778747520757986
Republic of Korea,KOR,1,Male,25,lmx_pred_w,-7.55225547160087
Republic of Korea,KOR,1,Male,30,lmx_pred_w,-7.282520743332477
Republic of Korea,KOR,1,Male,35,lmx_pred_w,-6.830497751171517
Republic of Korea,KOR,1,Male,40,lmx_pred_w,-6.530797757565122
Republic of Korea,KOR,1,Male,45,lmx_pred_w,-5.970120236002353
Republic of Korea,KOR,1,Male,50,lmx_pred_w,-5.570466165863016
Republic of Korea,KOR,1,Male,55,lmx_pred_w,-5.147888793639771
Republic of Korea,KOR,1,Male,60,lmx_pred_w,-4.852068718715139
Republic of Korea,KOR,1,Male,65,lmx_pred_w,-4.459627621528813
Republic of Korea,KOR,1,Male,70,lmx_pred_w,-3.923559321168983
Republic of Korea,KOR,1,Male,75,lmx_pred_w,-3.211238459654165
Republic of Korea,KOR,1,Male,80,lmx_pred_w,-2.655344393496898
Republic of Korea,KOR,1,Male,85,lmx_pred_w,-1.992994190488834
Kuwait,KWT,6,Female,0,lmx_pred_w,-6.755029306160761
Kuwait,KWT,6,Female,5,lmx_pred_w,-8.882707226594917
Kuwait,KWT,6,Female,10,lmx_pred_w,-9.054919846452623
Kuwait,KWT,6,Female,15,lmx_pred_w,-8.75038034930736
Kuwait,KWT,6,Female,20,lmx_pred_w,-8.721870971272212
Kuwait,KWT,6,Female,25,lmx_pred_w,-8.48608798339925
Kuwait,KWT,6,Female,30,lmx_pred_w,-8.176956998589443
Kuwait,KWT,6,Female,35,lmx_pred_w,-7.846707542946033
Kuwait,KWT,6,Female,40,lmx_pred_w,-7.349201748921574
Kuwait,KWT,6,Female,45,lmx_pred_w,-6.800172665444912
Kuwait,KWT,6,Female,50,lmx_pred_w,-6.383703452595989
Kuwait,KWT,6,Female,55,lmx_pred_w,-5.831168459178163
Kuwait,KWT,6,Female,60,lmx_pred_w,-5.292692570017479
Kuwait,KWT,6,Female,65,lmx_pred_w,-4.70876413129121
Kuwait,KWT,6,Female,70,lmx_pred_w,-4.156441576790731
Kuwait,KWT,6,Female,75,lmx_pred_w,-3.616574706454134
Kuwait,KWT,6,Female,80,lmx_pred_w,-2.899042677554061
Kuwait,KWT,6,Female,85,lmx_pred_w,-2.026771859080885
Kuwait,KWT,6,Male,0,lmx_pred_w,-6.579851859574889
Kuwait,KWT,6,Male,5,lmx_pred_w,-8.710584262942351
Kuwait,KWT,6,Male,10,lmx_pred_w,-8.400058225477437
Kuwait,KWT,6,Male,15,lmx_pred_w,-7.650195317598933
Kuwait,KWT,6,Male,20,lmx_pred_w,-7.271786533912629
Kuwait,KWT,6,Male,25,lmx_pred_w,-7.2996244404774995
Kuwait,KWT,6,Male,30,lmx_pred_w,-7.102001655914946
Kuwait,KWT,6,Male,35,lmx_pred_w,-6.932104767214915
Kuwait,KWT,6,Male,40,lmx_pred_w,-6.561871508225251
Kuwait,KWT,6,Male,45,lmx_pred_w,-6.029935495972636
Kuwait,KWT,6,Male,50,lmx_pred_w,-5.550499136030654
Kuwait,KWT,6,Male,55,lmx_pred_w,-5.061892138609548
Kuwait,KWT,6,Male,60,lmx_pred_w,-4.5369446169484675
Kuwait,KWT,6,Male,65,lmx_pred_w,-4.154496020406801
Kuwait,KWT,6,Male,70,lmx_pred_w,-3.634808819797041
Kuwait,KWT,6,Male,75,lmx_pred_w,-3.0412233142417393
Kuwait,KWT,6,Male,80,lmx_pred_w,-2.507684484404382
Kuwait,KWT,6,Male,85,lmx_pred_w,-1.739002078228736
Lao People's Democratic Republic,LAO,6,Female,0,lmx_pred_w,-4.98790826767524
Lao People's Democratic Republic,LAO,6,Female,5,lmx_pred_w,-7.502762101236339
Lao People's Democratic Republic,LAO,6,Female,10,lmx_pred_w,-7.287482117412497
Lao People's Democratic Republic,LAO,6,Female,15,lmx_pred_w,-7.304647292528658
Lao People's Democratic Republic,LAO,6,Female,20,lmx_pred_w,-6.964463810665422
Lao People's Democratic Republic,LAO,6,Female,25,lmx_pred_w,-6.787038216800429
Lao People's Democratic Republic,LAO,6,Female,30,lmx_pred_w,-6.525300986703101
Lao People's Democratic Republic,LAO,6,Female,35,lmx_pred_w,-6.183775168833567
Lao People's Democratic Republic,LAO,6,Female,40,lmx_pred_w,-5.756745002810511
Lao People's Democratic Republic,LAO,6,Female,45,lmx_pred_w,-5.390077290885592
Lao People's Democratic Republic,LAO,6,Female,50,lmx_pred_w,-4.96147176130698
Lao People's Democratic Republic,LAO,6,Female,55,lmx_pred_w,-4.574552152198494
Lao People's Democratic Republic,LAO,6,Female,60,lmx_pred_w,-4.119202387062496
Lao People's Democratic Republic,LAO,6,Female,65,lmx_pred_w,-3.7007821878224494
Lao People's Democratic Republic,LAO,6,Female,70,lmx_pred_w,-3.211611682313508
Lao People's Democratic Republic,LAO,6,Female,75,lmx_pred_w,-2.73235252114967
Lao People's Democratic Republic,LAO,6,Female,80,lmx_pred_w,-2.207911720031919
Lao People's Democratic Republic,LAO,6,Female,85,lmx_pred_w,-1.5627618276458617
Lao People's Democratic Republic,LAO,6,Male,0,lmx_pred_w,-4.778526823676693
Lao People's Democratic Republic,LAO,6,Male,5,lmx_pred_w,-7.392970189054799
Lao People's Democratic Republic,LAO,6,Male,10,lmx_pred_w,-6.956819274185653
Lao People's Democratic Republic,LAO,6,Male,15,lmx_pred_w,-6.836892742550684
Lao People's Democratic Republic,LAO,6,Male,20,lmx_pred_w,-6.4380983962547775
Lao People's Democratic Republic,LAO,6,Male,25,lmx_pred_w,-6.381313611987012
Lao People's Democratic Republic,LAO,6,Male,30,lmx_pred_w,-6.183413307349601
Lao People's Democratic Republic,LAO,6,Male,35,lmx_pred_w,-5.868408963900524
Lao People's Democratic Republic,LAO,6,Male,40,lmx_pred_w,-5.422444028434106
Lao People's Democratic Republic,LAO,6,Male,45,lmx_pred_w,-4.992464569558777
Lao People's Democratic Republic,LAO,6,Male,50,lmx_pred_w,-4.50494170395522
Lao People's Democratic Republic,LAO,6,Male,55,lmx_pred_w,-4.06638115291232
Lao People's Democratic Republic,LAO,6,Male,60,lmx_pred_w,-3.6124172116666706
Lao People's Democratic Republic,LAO,6,Male,65,lmx_pred_w,-3.236514483781453
Lao People's Democratic Republic,LAO,6,Male,70,lmx_pred_w,-2.827491631148343
Lao People's Democratic Republic,LAO,6,Male,75,lmx_pred_w,-2.4068934278342704
Lao People's Democratic Republic,LAO,6,Male,80,lmx_pred_w,-1.9605804801854292
Lao People's Democratic Republic,LAO,6,Male,85,lmx_pred_w,-1.37014344169554
Lebanon,LBN,6,Female,0,lmx_pred_w,-7.222547015204845
Lebanon,LBN,6,Female,5,lmx_pred_w,-9.343059718589195
Lebanon,LBN,6,Female,10,lmx_pred_w,-9.18312522322613
Lebanon,LBN,6,Female,15,lmx_pred_w,-8.363190877722497
Lebanon,LBN,6,Female,20,lmx_pred_w,-8.180484225416475
Lebanon,LBN,6,Female,25,lmx_pred_w,-8.046242478566743
Lebanon,LBN,6,Female,30,lmx_pred_w,-7.779702871786699
Lebanon,LBN,6,Female,35,lmx_pred_w,-7.364498078740587
Lebanon,LBN,6,Female,40,lmx_pred_w,-6.886517374484221
Lebanon,LBN,6,Female,45,lmx_pred_w,-6.3902582195946716
Lebanon,LBN,6,Female,50,lmx_pred_w,-5.94575529854179
Lebanon,LBN,6,Female,55,lmx_pred_w,-5.5064046825441295
Lebanon,LBN,6,Female,60,lmx_pred_w,-4.991664566850673
Lebanon,LBN,6,Female,65,lmx_pred_w,-4.561078082818482
Lebanon,LBN,6,Female,70,lmx_pred_w,-4.117193778342153
Lebanon,LBN,6,Female,75,lmx_pred_w,-3.5262083491693965
Lebanon,LBN,6,Female,80,lmx_pred_w,-2.9414132636128856
Lebanon,LBN,6,Female,85,lmx_pred_w,-2.1856733695717474
Lebanon,LBN,6,Male,0,lmx_pred_w,-7.1327740966531294
Lebanon,LBN,6,Male,5,lmx_pred_w,-9.10736363825656
Lebanon,LBN,6,Male,10,lmx_pred_w,-8.927040970911172
Lebanon,LBN,6,Male,15,lmx_pred_w,-7.633900902437029
Lebanon,LBN,6,Male,20,lmx_pred_w,-7.26750448672955
Lebanon,LBN,6,Male,25,lmx_pred_w,-7.285151207060345
Lebanon,LBN,6,Male,30,lmx_pred_w,-7.141031290765995
Lebanon,LBN,6,Male,35,lmx_pred_w,-6.840879968094955
Lebanon,LBN,6,Male,40,lmx_pred_w,-6.426471813426614
Lebanon,LBN,6,Male,45,lmx_pred_w,-5.9025867996639745
Lebanon,LBN,6,Male,50,lmx_pred_w,-5.380985666867234
Lebanon,LBN,6,Male,55,lmx_pred_w,-4.9188164101923855
Lebanon,LBN,6,Male,60,lmx_pred_w,-4.428957295761925
Lebanon,LBN,6,Male,65,lmx_pred_w,-3.928252388412689
Lebanon,LBN,6,Male,70,lmx_pred_w,-3.459377291580195
Lebanon,LBN,6,Male,75,lmx_pred_w,-2.97830195025143
Lebanon,LBN,6,Male,80,lmx_pred_w,-2.4917037197729575
Lebanon,LBN,6,Male,85,lmx_pred_w,-1.8863034933769076
Liberia,LBR,3,Female,0,lmx_pred_w,-4.242887074726004
Liberia,LBR,3,Female,5,lmx_pred_w,-6.489806684535395
Liberia,LBR,3,Female,10,lmx_pred_w,-6.470402080376852
Liberia,LBR,3,Female,15,lmx_pred_w,-6.747352684260826
Liberia,LBR,3,Female,20,lmx_pred_w,-6.402217566815157
Liberia,LBR,3,Female,25,lmx_pred_w,-6.142975840329558
Liberia,LBR,3,Female,30,lmx_pred_w,-5.845495999926145
Liberia,LBR,3,Female,35,lmx_pred_w,-5.547304721683284
Liberia,LBR,3,Female,40,lmx_pred_w,-5.238793205184777
Liberia,LBR,3,Female,45,lmx_pred_w,-4.935971856603793
Liberia,LBR,3,Female,50,lmx_pred_w,-4.532469905590119
Liberia,LBR,3,Female,55,lmx_pred_w,-4.115707996879846
Liberia,LBR,3,Female,60,lmx_pred_w,-3.651193504399008
Liberia,LBR,3,Female,65,lmx_pred_w,-3.271423061378315
Liberia,LBR,3,Female,70,lmx_pred_w,-2.8208509514694673
Liberia,LBR,3,Female,75,lmx_pred_w,-2.4377955366965036
Liberia,LBR,3,Female,80,lmx_pred_w,-1.9813447899202783
Liberia,LBR,3,Female,85,lmx_pred_w,-1.3803881677719771
Liberia,LBR,3,Male,0,lmx_pred_w,-4.0495049761986515
Liberia,LBR,3,Male,5,lmx_pred_w,-6.417601364821435
Liberia,LBR,3,Male,10,lmx_pred_w,-6.438380276921368
Liberia,LBR,3,Male,15,lmx_pred_w,-6.757078259239658
Liberia,LBR,3,Male,20,lmx_pred_w,-6.481977533596225
Liberia,LBR,3,Male,25,lmx_pred_w,-6.251746763090915
Liberia,LBR,3,Male,30,lmx_pred_w,-5.906557371053315
Liberia,LBR,3,Male,35,lmx_pred_w,-5.518485723895806
Liberia,LBR,3,Male,40,lmx_pred_w,-5.095706690360527
Liberia,LBR,3,Male,45,lmx_pred_w,-4.757255716358894
Liberia,LBR,3,Male,50,lmx_pred_w,-4.365044619017595
Liberia,LBR,3,Male,55,lmx_pred_w,-4.000262371103573
Liberia,LBR,3,Male,60,lmx_pred_w,-3.551910360546573
Liberia,LBR,3,Male,65,lmx_pred_w,-3.187469203834378
Liberia,LBR,3,Male,70,lmx_pred_w,-2.7558188112605992
Liberia,LBR,3,Male,75,lmx_pred_w,-2.384840231527129
Liberia,LBR,3,Male,80,lmx_pred_w,-1.936660746539954
Liberia,LBR,3,Male,85,lmx_pred_w,-1.2913129567152712
Libya,LBY,3,Female,0,lmx_pred_w,-6.420616853933349
Libya,LBY,3,Female,5,lmx_pred_w,-8.072896608515801
Libya,LBY,3,Female,10,lmx_pred_w,-7.6983884896431976
Libya,LBY,3,Female,15,lmx_pred_w,-7.524356277583339
Libya,LBY,3,Female,20,lmx_pred_w,-7.300353946168914
Libya,LBY,3,Female,25,lmx_pred_w,-7.188291218173945
Libya,LBY,3,Female,30,lmx_pred_w,-6.903766881059304
Libya,LBY,3,Female,35,lmx_pred_w,-6.564842774172824
Libya,LBY,3,Female,40,lmx_pred_w,-6.134189050270633
Libya,LBY,3,Female,45,lmx_pred_w,-5.692604905460499
Libya,LBY,3,Female,50,lmx_pred_w,-5.302211182365028
Libya,LBY,3,Female,55,lmx_pred_w,-4.811907666539167
Libya,LBY,3,Female,60,lmx_pred_w,-4.167380297553102
Libya,LBY,3,Female,65,lmx_pred_w,-3.673799916958182
Libya,LBY,3,Female,70,lmx_pred_w,-3.3367487862588647
Libya,LBY,3,Female,75,lmx_pred_w,-2.841137910175504
Libya,LBY,3,Female,80,lmx_pred_w,-2.5343348353697723
Libya,LBY,3,Female,85,lmx_pred_w,-1.6360626282576964
Libya,LBY,3,Male,0,lmx_pred_w,-6.1535762421736235
Libya,LBY,3,Male,5,lmx_pred_w,-7.907055025206704
Libya,LBY,3,Male,10,lmx_pred_w,-7.606614946665375
Libya,LBY,3,Male,15,lmx_pred_w,-6.904857276141819
Libya,LBY,3,Male,20,lmx_pred_w,-6.507713996177533
Libya,LBY,3,Male,25,lmx_pred_w,-6.505422786348172
Libya,LBY,3,Male,30,lmx_pred_w,-6.299190318442645
Libya,LBY,3,Male,35,lmx_pred_w,-6.0377259258356295
Libya,LBY,3,Male,40,lmx_pred_w,-5.791196671742475
Libya,LBY,3,Male,45,lmx_pred_w,-5.364135810467854
Libya,LBY,3,Male,50,lmx_pred_w,-5.004073843408761
Libya,LBY,3,Male,55,lmx_pred_w,-4.545391518335028
Libya,LBY,3,Male,60,lmx_pred_w,-3.9999874461752465
Libya,LBY,3,Male,65,lmx_pred_w,-3.5608325538207874
Libya,LBY,3,Male,70,lmx_pred_w,-3.1260324391596073
Libya,LBY,3,Male,75,lmx_pred_w,-2.6823689149728778
Libya,LBY,3,Male,80,lmx_pred_w,-2.3043237920781285
Libya,LBY,3,Male,85,lmx_pred_w,-1.5061025459476138
Saint Lucia,LCA,6,Female,0,lmx_pred_w,-5.683371322671552
Saint Lucia,LCA,6,Female,5,lmx_pred_w,-8.0524226115718
Saint Lucia,LCA,6,Female,10,lmx_pred_w,-8.674809676669309
Saint Lucia,LCA,6,Female,15,lmx_pred_w,-8.081097212517655
Saint Lucia,LCA,6,Female,20,lmx_pred_w,-7.557324020517272
Saint Lucia,LCA,6,Female,25,lmx_pred_w,-7.2209165701892335
Saint Lucia,LCA,6,Female,30,lmx_pred_w,-6.912833620593725
Saint Lucia,LCA,6,Female,35,lmx_pred_w,-6.535375191427797
Saint Lucia,LCA,6,Female,40,lmx_pred_w,-6.067124754598102
Saint Lucia,LCA,6,Female,45,lmx_pred_w,-5.613617156775161
Saint Lucia,LCA,6,Female,50,lmx_pred_w,-5.301674494960215
Saint Lucia,LCA,6,Female,55,lmx_pred_w,-5.015346795436406
Saint Lucia,LCA,6,Female,60,lmx_pred_w,-4.6306144949367996
Saint Lucia,LCA,6,Female,65,lmx_pred_w,-4.171824075509707
Saint Lucia,LCA,6,Female,70,lmx_pred_w,-3.7612616807907004
Saint Lucia,LCA,6,Female,75,lmx_pred_w,-3.330313787364001
Saint Lucia,LCA,6,Female,80,lmx_pred_w,-2.7396421750568365
Saint Lucia,LCA,6,Female,85,lmx_pred_w,-1.6925213671271495
Saint Lucia,LCA,6,Male,0,lmx_pred_w,-5.513490408962591
Saint Lucia,LCA,6,Male,5,lmx_pred_w,-8.093704671012365
Saint Lucia,LCA,6,Male,10,lmx_pred_w,-8.042856431138926
Saint Lucia,LCA,6,Male,15,lmx_pred_w,-6.909257319464468
Saint Lucia,LCA,6,Male,20,lmx_pred_w,-6.382964705562741
Saint Lucia,LCA,6,Male,25,lmx_pred_w,-6.189543095172678
Saint Lucia,LCA,6,Male,30,lmx_pred_w,-6.022631752336479
Saint Lucia,LCA,6,Male,35,lmx_pred_w,-5.85557954765924
Saint Lucia,LCA,6,Male,40,lmx_pred_w,-5.502330202179135
Saint Lucia,LCA,6,Male,45,lmx_pred_w,-5.108230132756162
Saint Lucia,LCA,6,Male,50,lmx_pred_w,-4.772723860227062
Saint Lucia,LCA,6,Male,55,lmx_pred_w,-4.38863820654932
Saint Lucia,LCA,6,Male,60,lmx_pred_w,-3.9585244468362486
Saint Lucia,LCA,6,Male,65,lmx_pred_w,-3.63774278255327
Saint Lucia,LCA,6,Male,70,lmx_pred_w,-3.121055812758909
Saint Lucia,LCA,6,Male,75,lmx_pred_w,-2.715671495289601
Saint Lucia,LCA,6,Male,80,lmx_pred_w,-2.2123766027460205
Saint Lucia,LCA,6,Male,85,lmx_pred_w,-1.4517941002880936
Sri Lanka,LKA,6,Female,0,lmx_pred_w,-6.922227332439613
Sri Lanka,LKA,6,Female,5,lmx_pred_w,-9.055326389991139
Sri Lanka,LKA,6,Female,10,lmx_pred_w,-8.793168446764815
Sri Lanka,LKA,6,Female,15,lmx_pred_w,-7.844103922447389
Sri Lanka,LKA,6,Female,20,lmx_pred_w,-7.500063941151377
Sri Lanka,LKA,6,Female,25,lmx_pred_w,-7.597140621371457
Sri Lanka,LKA,6,Female,30,lmx_pred_w,-7.492593098292994
Sri Lanka,LKA,6,Female,35,lmx_pred_w,-7.2132420450835415
Sri Lanka,LKA,6,Female,40,lmx_pred_w,-6.830928861016486
Sri Lanka,LKA,6,Female,45,lmx_pred_w,-6.2991889707101105
Sri Lanka,LKA,6,Female,50,lmx_pred_w,-5.7915381983315894
Sri Lanka,LKA,6,Female,55,lmx_pred_w,-5.372267120503722
Sri Lanka,LKA,6,Female,60,lmx_pred_w,-4.929533118299111
Sri Lanka,LKA,6,Female,65,lmx_pred_w,-4.5278712933017164
Sri Lanka,LKA,6,Female,70,lmx_pred_w,-3.7097621798307627
Sri Lanka,LKA,6,Female,75,lmx_pred_w,-3.022286098651692
Sri Lanka,LKA,6,Female,80,lmx_pred_w,-2.5186281081802564
Sri Lanka,LKA,6,Female,85,lmx_pred_w,-1.881581237842668
Sri Lanka,LKA,6,Male,0,lmx_pred_w,-6.747854298620126
Sri Lanka,LKA,6,Male,5,lmx_pred_w,-8.962868447714124
Sri Lanka,LKA,6,Male,10,lmx_pred_w,-8.661266308970834
Sri Lanka,LKA,6,Male,15,lmx_pred_w,-7.106532027086532
Sri Lanka,LKA,6,Male,20,lmx_pred_w,-6.852406416173558
Sri Lanka,LKA,6,Male,25,lmx_pred_w,-6.828694394274274
Sri Lanka,LKA,6,Male,30,lmx_pred_w,-6.713352241533837
Sri Lanka,LKA,6,Male,35,lmx_pred_w,-6.608335081967669
Sri Lanka,LKA,6,Male,40,lmx_pred_w,-6.18583252692903
Sri Lanka,LKA,6,Male,45,lmx_pred_w,-5.4983894339529416
Sri Lanka,LKA,6,Male,50,lmx_pred_w,-4.953626828758955
Sri Lanka,LKA,6,Male,55,lmx_pred_w,-4.46235293657164
Sri Lanka,LKA,6,Male,60,lmx_pred_w,-4.01012242878888
Sri Lanka,LKA,6,Male,65,lmx_pred_w,-3.7632285558972605
Sri Lanka,LKA,6,Male,70,lmx_pred_w,-3.0301268991519126
Sri Lanka,LKA,6,Male,75,lmx_pred_w,-2.478895578657512
Sri Lanka,LKA,6,Male,80,lmx_pred_w,-2.0731986296417793
Sri Lanka,LKA,6,Male,85,lmx_pred_w,-1.7038166583693988
Lesotho,LSO,3,Female,0,lmx_pred_w,-4.243693871638286
Lesotho,LSO,3,Female,5,lmx_pred_w,-7.008763432655067
Lesotho,LSO,3,Female,10,lmx_pred_w,-7.419879566195641
Lesotho,LSO,3,Female,15,lmx_pred_w,-5.961358165386025
Lesotho,LSO,3,Female,20,lmx_pred_w,-5.418011748746999
Lesotho,LSO,3,Female,25,lmx_pred_w,-4.820610532744651
Lesotho,LSO,3,Female,30,lmx_pred_w,-4.440585664202408
Lesotho,LSO,3,Female,35,lmx_pred_w,-4.1824736260440645
Lesotho,LSO,3,Female,40,lmx_pred_w,-4.009674158150654
Lesotho,LSO,3,Female,45,lmx_pred_w,-3.82761884977146
Lesotho,LSO,3,Female,50,lmx_pred_w,-3.6755430939922533
Lesotho,LSO,3,Female,55,lmx_pred_w,-3.4773728413201677
Lesotho,LSO,3,Female,60,lmx_pred_w,-3.2511398065937556
Lesotho,LSO,3,Female,65,lmx_pred_w,-2.970888879586415
Lesotho,LSO,3,Female,70,lmx_pred_w,-2.612403095703324
Lesotho,LSO,3,Female,75,lmx_pred_w,-2.225536463831722
Lesotho,LSO,3,Female,80,lmx_pred_w,-1.7573748530146618
Lesotho,LSO,3,Female,85,lmx_pred_w,-1.13643540303556
Lesotho,LSO,3,Male,0,lmx_pred_w,-4.0189245487591885
Lesotho,LSO,3,Male,5,lmx_pred_w,-6.914882131636935
Lesotho,LSO,3,Male,10,lmx_pred_w,-7.051866134042859
Lesotho,LSO,3,Male,15,lmx_pred_w,-5.674784015482164
Lesotho,LSO,3,Male,20,lmx_pred_w,-5.325247722727148
Lesotho,LSO,3,Male,25,lmx_pred_w,-4.939498623257315
Lesotho,LSO,3,Male,30,lmx_pred_w,-4.399158386945884
Lesotho,LSO,3,Male,35,lmx_pred_w,-3.9253205539919653
Lesotho,LSO,3,Male,40,lmx_pred_w,-3.5750692784213673
Lesotho,LSO,3,Male,45,lmx_pred_w,-3.2803406107838553
Lesotho,LSO,3,Male,50,lmx_pred_w,-3.0530886079322235
Lesotho,LSO,3,Male,55,lmx_pred_w,-2.851798159117366
Lesotho,LSO,3,Male,60,lmx_pred_w,-2.643806767081104
Lesotho,LSO,3,Male,65,lmx_pred_w,-2.40465521778545
Lesotho,LSO,3,Male,70,lmx_pred_w,-2.1624657981174984
Lesotho,LSO,3,Male,75,lmx_pred_w,-1.9030659959413405
Lesotho,LSO,3,Male,80,lmx_pred_w,-1.5283521731975878
Lesotho,LSO,3,Male,85,lmx_pred_w,-0.9766632284046357
Lithuania,LTU,2,Female,0,lmx_pred_w,-7.735293812039318
Lithuania,LTU,2,Female,5,lmx_pred_w,-9.57816125095311
Lithuania,LTU,2,Female,10,lmx_pred_w,-9.279448859597393
Lithuania,LTU,2,Female,15,lmx_pred_w,-8.425272901122174
Lithuania,LTU,2,Female,20,lmx_pred_w,-8.073187501105995
Lithuania,LTU,2,Female,25,lmx_pred_w,-7.821886730900396
Lithuania,LTU,2,Female,30,lmx_pred_w,-7.169750702056951
Lithuania,LTU,2,Female,35,lmx_pred_w,-6.684958425757917
Lithuania,LTU,2,Female,40,lmx_pred_w,-6.318913447505286
Lithuania,LTU,2,Female,45,lmx_pred_w,-6.026822920966713
Lithuania,LTU,2,Female,50,lmx_pred_w,-5.522240100635208
Lithuania,LTU,2,Female,55,lmx_pred_w,-5.22905094008384
Lithuania,LTU,2,Female,60,lmx_pred_w,-4.766648942468201
Lithuania,LTU,2,Female,65,lmx_pred_w,-4.319145968333188
Lithuania,LTU,2,Female,70,lmx_pred_w,-3.790022856055377
Lithuania,LTU,2,Female,75,lmx_pred_w,-3.3419887227333978
Lithuania,LTU,2,Female,80,lmx_pred_w,-2.73138375790436
Lithuania,LTU,2,Female,85,lmx_pred_w,-1.8368325325943218
Lithuania,LTU,2,Male,0,lmx_pred_w,-7.39238233621444
Lithuania,LTU,2,Male,5,lmx_pred_w,-9.20411847288895
Lithuania,LTU,2,Male,10,lmx_pred_w,-8.730936546455256
Lithuania,LTU,2,Male,15,lmx_pred_w,-7.486241573276854
Lithuania,LTU,2,Male,20,lmx_pred_w,-7.091799795389413
Lithuania,LTU,2,Male,25,lmx_pred_w,-6.569203304301318
Lithuania,LTU,2,Male,30,lmx_pred_w,-6.1652394432366195
Lithuania,LTU,2,Male,35,lmx_pred_w,-5.654754388801178
Lithuania,LTU,2,Male,40,lmx_pred_w,-5.249527019031666
Lithuania,LTU,2,Male,45,lmx_pred_w,-4.936158861601988
Lithuania,LTU,2,Male,50,lmx_pred_w,-4.533178423761566
Lithuania,LTU,2,Male,55,lmx_pred_w,-4.198469991373325
Lithuania,LTU,2,Male,60,lmx_pred_w,-3.7031498509910774
Lithuania,LTU,2,Male,65,lmx_pred_w,-3.3121705620275383
Lithuania,LTU,2,Male,70,lmx_pred_w,-2.8485443731986804
Lithuania,LTU,2,Male,75,lmx_pred_w,-2.5900686060561138
Lithuania,LTU,2,Male,80,lmx_pred_w,-2.254380437132821
Lithuania,LTU,2,Male,85,lmx_pred_w,-1.6019823154298687
Luxembourg,LUX,1,Female,0,lmx_pred_w,-7.750285470504154
Luxembourg,LUX,1,Female,5,lmx_pred_w,-9.770988100936622
Luxembourg,LUX,1,Female,10,lmx_pred_w,-9.65073745801494
Luxembourg,LUX,1,Female,15,lmx_pred_w,-8.954746409733973
Luxembourg,LUX,1,Female,20,lmx_pred_w,-9.790679450562637
Luxembourg,LUX,1,Female,25,lmx_pred_w,-8.14272444843036
Luxembourg,LUX,1,Female,30,lmx_pred_w,-8.949292290164527
Luxembourg,LUX,1,Female,35,lmx_pred_w,-7.623241794519282
Luxembourg,LUX,1,Female,40,lmx_pred_w,-7.222782147069732
Luxembourg,LUX,1,Female,45,lmx_pred_w,-6.452094925515994
Luxembourg,LUX,1,Female,50,lmx_pred_w,-6.243372431901017
Luxembourg,LUX,1,Female,55,lmx_pred_w,-5.842240130756078
Luxembourg,LUX,1,Female,60,lmx_pred_w,-5.307056479034083
Luxembourg,LUX,1,Female,65,lmx_pred_w,-4.675809135894487
Luxembourg,LUX,1,Female,70,lmx_pred_w,-4.171279355598033
Luxembourg,LUX,1,Female,75,lmx_pred_w,-3.6172509528122063
Luxembourg,LUX,1,Female,80,lmx_pred_w,-3.0546102753925126
Luxembourg,LUX,1,Female,85,lmx_pred_w,-1.9610428006232943
Luxembourg,LUX,1,Male,0,lmx_pred_w,-7.51625501551129
Luxembourg,LUX,1,Male,5,lmx_pred_w,-9.755303102246238
Luxembourg,LUX,1,Male,10,lmx_pred_w,-9.654867586707875
Luxembourg,LUX,1,Male,15,lmx_pred_w,-7.918206548305452
Luxembourg,LUX,1,Male,20,lmx_pred_w,-8.062835908529056
Luxembourg,LUX,1,Male,25,lmx_pred_w,-8.186833387167814
Luxembourg,LUX,1,Male,30,lmx_pred_w,-7.818879934343572
Luxembourg,LUX,1,Male,35,lmx_pred_w,-7.163581033956305
Luxembourg,LUX,1,Male,40,lmx_pred_w,-6.8887611531878195
Luxembourg,LUX,1,Male,45,lmx_pred_w,-6.134598608937167
Luxembourg,LUX,1,Male,50,lmx_pred_w,-5.751402176166201
Luxembourg,LUX,1,Male,55,lmx_pred_w,-5.397991274637268
Luxembourg,LUX,1,Male,60,lmx_pred_w,-4.735245245900066
Luxembourg,LUX,1,Male,65,lmx_pred_w,-4.061902480088935
