Country,Code,Year,Sex,Age,Population
Seychelles,SYC,2016,f,48,679
Seychelles,SYC,2016,f,49,675
Seychelles,SYC,2016,f,50,673
Seychelles,SYC,2016,f,51,668
Seychelles,SYC,2016,f,52,662
Seychelles,SYC,2016,f,53,650
Seychelles,SYC,2016,f,54,629
Seychelles,SYC,2016,f,55,600
Seychelles,SYC,2016,f,56,572
Seychelles,SYC,2016,f,57,542
Seychelles,SYC,2016,f,58,510
Seychelles,SYC,2016,f,59,475
Seychelles,SYC,2016,f,60,440
Seychelles,SYC,2016,f,61,404
Seychelles,SYC,2016,f,62,369
Seychelles,SYC,2016,f,63,334
Seychelles,SYC,2016,f,64,297
Seychelles,SYC,2016,f,65,261
Seychelles,SYC,2016,f,66,227
Seychelles,SYC,2016,f,67,191
Seychelles,SYC,2016,f,68,170
Seychelles,SYC,2016,f,69,170
Seychelles,SYC,2016,f,70,184
Seychelles,SYC,2016,f,71,197
Seychelles,SYC,2016,f,72,213
Seychelles,SYC,2016,f,73,221
Seychelles,SYC,2016,f,74,215
Seychelles,SYC,2016,f,75,199
Seychelles,SYC,2016,f,76,186
Seychelles,SYC,2016,f,77,174
Seychelles,SYC,2016,f,78,161
Seychelles,SYC,2016,f,79,151
Seychelles,SYC,2016,f,80,141
Seychelles,SYC,2016,f,81,130
Seychelles,SYC,2016,f,82,119
Seychelles,SYC,2016,f,83,108
Seychelles,SYC,2016,f,84,99
Seychelles,SYC,2016,f,85,91
Seychelles,SYC,2016,f,86,83
Seychelles,SYC,2016,f,87,76
Seychelles,SYC,2016,f,88,68
Seychelles,SYC,2016,f,89,57
Seychelles,SYC,2016,f,90,45
Seychelles,SYC,2016,f,91,33
Seychelles,SYC,2016,f,92,23
Seychelles,SYC,2016,f,93,19
Seychelles,SYC,2016,f,94,14
Seychelles,SYC,2016,f,95,9
Seychelles,SYC,2016,f,96,7
Seychelles,SYC,2016,f,97,6
Seychelles,SYC,2016,f,98,4
Seychelles,SYC,2016,f,99,2
Seychelles,SYC,2016,f,100,3
Seychelles,SYC,2016,m,0,814
Seychelles,SYC,2016,m,1,817
Seychelles,SYC,2016,m,2,827
Seychelles,SYC,2016,m,3,830
Seychelles,SYC,2016,m,4,826
Seychelles,SYC,2016,m,5,817
Seychelles,SYC,2016,m,6,804
Seychelles,SYC,2016,m,7,787
Seychelles,SYC,2016,m,8,768
Seychelles,SYC,2016,m,9,745
Seychelles,SYC,2016,m,10,722
Seychelles,SYC,2016,m,11,698
Seychelles,SYC,2016,m,12,674
Seychelles,SYC,2016,m,13,656
Seychelles,SYC,2016,m,14,650
Seychelles,SYC,2016,m,15,652
Seychelles,SYC,2016,m,16,654
Seychelles,SYC,2016,m,17,657
Seychelles,SYC,2016,m,18,666
Seychelles,SYC,2016,m,19,683
Seychelles,SYC,2016,m,20,705
Seychelles,SYC,2016,m,21,729
Seychelles,SYC,2016,m,22,754
Seychelles,SYC,2016,m,23,773
Seychelles,SYC,2016,m,24,781
Seychelles,SYC,2016,m,25,782
Seychelles,SYC,2016,m,26,783
Seychelles,SYC,2016,m,27,784
Seychelles,SYC,2016,m,28,787
Seychelles,SYC,2016,m,29,797
Seychelles,SYC,2016,m,30,810
Seychelles,SYC,2016,m,31,822
Seychelles,SYC,2016,m,32,833
Seychelles,SYC,2016,m,33,839
Seychelles,SYC,2016,m,34,838
Seychelles,SYC,2016,m,35,832
Seychelles,SYC,2016,m,36,825
Seychelles,SYC,2016,m,37,817
Seychelles,SYC,2016,m,38,812
Seychelles,SYC,2016,m,39,811
Seychelles,SYC,2016,m,40,813
Seychelles,SYC,2016,m,41,813
Seychelles,SYC,2016,m,42,812
Seychelles,SYC,2016,m,43,806
Seychelles,SYC,2016,m,44,793
Seychelles,SYC,2016,m,45,774
Seychelles,SYC,2016,m,46,755
Seychelles,SYC,2016,m,47,734
Seychelles,SYC,2016,m,48,716
Seychelles,SYC,2016,m,49,701
Seychelles,SYC,2016,m,50,689
Seychelles,SYC,2016,m,51,675
Seychelles,SYC,2016,m,52,659
Seychelles,SYC,2016,m,53,641
Seychelles,SYC,2016,m,54,621
Seychelles,SYC,2016,m,55,599
Seychelles,SYC,2016,m,56,576
Seychelles,SYC,2016,m,57,553
Seychelles,SYC,2016,m,58,524
Seychelles,SYC,2016,m,59,489
Seychelles,SYC,2016,m,60,449
Seychelles,SYC,2016,m,61,410
Seychelles,SYC,2016,m,62,371
Seychelles,SYC,2016,m,63,334
Seychelles,SYC,2016,m,64,297
Seychelles,SYC,2016,m,65,262
Seychelles,SYC,2016,m,66,228
Seychelles,SYC,2016,m,67,193
Seychelles,SYC,2016,m,68,170
Seychelles,SYC,2016,m,69,165
Seychelles,SYC,2016,m,70,170
Seychelles,SYC,2016,m,71,176
Seychelles,SYC,2016,m,72,184
Seychelles,SYC,2016,m,73,184
Seychelles,SYC,2016,m,74,169
Seychelles,SYC,2016,m,75,145
Seychelles,SYC,2016,m,76,124
Seychelles,SYC,2016,m,77,103
Seychelles,SYC,2016,m,78,86
Seychelles,SYC,2016,m,79,77
Seychelles,SYC,2016,m,80,72
Seychelles,SYC,2016,m,81,67
Seychelles,SYC,2016,m,82,62
Seychelles,SYC,2016,m,83,57
Seychelles,SYC,2016,m,84,50
Seychelles,SYC,2016,m,85,42
Seychelles,SYC,2016,m,86,35
Seychelles,SYC,2016,m,87,29
Seychelles,SYC,2016,m,88,24
Seychelles,SYC,2016,m,89,19
Seychelles,SYC,2016,m,90,15
Seychelles,SYC,2016,m,91,10
Seychelles,SYC,2016,m,92,6
Seychelles,SYC,2016,m,93,5
Seychelles,SYC,2016,m,94,4
Seychelles,SYC,2016,m,95,2
Seychelles,SYC,2016,m,96,2
Seychelles,SYC,2016,m,97,2
Seychelles,SYC,2016,m,98,1
Seychelles,SYC,2016,m,99,0
Seychelles,SYC,2016,m,100,0
Seychelles,SYC,2016,t,0,1584
Seychelles,SYC,2016,t,1,1590
Seychelles,SYC,2016,t,2,1608
Seychelles,SYC,2016,t,3,1614
Seychelles,SYC,2016,t,4,1607
Seychelles,SYC,2016,t,5,1591
Seychelles,SYC,2016,t,6,1566
Seychelles,SYC,2016,t,7,1535
Seychelles,SYC,2016,t,8,1500
Seychelles,SYC,2016,t,9,1457
Seychelles,SYC,2016,t,10,1413
Seychelles,SYC,2016,t,11,1368
Seychelles,SYC,2016,t,12,1322
Seychelles,SYC,2016,t,13,1289
Seychelles,SYC,2016,t,14,1276
Seychelles,SYC,2016,t,15,1279
Seychelles,SYC,2016,t,16,1281
Seychelles,SYC,2016,t,17,1284
Seychelles,SYC,2016,t,18,1298
Seychelles,SYC,2016,t,19,1326
Seychelles,SYC,2016,t,20,1362
Seychelles,SYC,2016,t,21,1401
Seychelles,SYC,2016,t,22,1443
Seychelles,SYC,2016,t,23,1472
Seychelles,SYC,2016,t,24,1476
Seychelles,SYC,2016,t,25,1465
Seychelles,SYC,2016,t,26,1455
Seychelles,SYC,2016,t,27,1445
Seychelles,SYC,2016,t,28,1441
Seychelles,SYC,2016,t,29,1451
Seychelles,SYC,2016,t,30,1469
Seychelles,SYC,2016,t,31,1485
Seychelles,SYC,2016,t,32,1499
Seychelles,SYC,2016,t,33,1510
Seychelles,SYC,2016,t,34,1514
Seychelles,SYC,2016,t,35,1513
Seychelles,SYC,2016,t,36,1512
Seychelles,SYC,2016,t,37,1509
Seychelles,SYC,2016,t,38,1510
Seychelles,SYC,2016,t,39,1515
Seychelles,SYC,2016,t,40,1524
Seychelles,SYC,2016,t,41,1530
Seychelles,SYC,2016,t,42,1535
Seychelles,SYC,2016,t,43,1530
Seychelles,SYC,2016,t,44,1513
Seychelles,SYC,2016,t,45,1485
Seychelles,SYC,2016,t,46,1456
Seychelles,SYC,2016,t,47,1423
Seychelles,SYC,2016,t,48,1395
Seychelles,SYC,2016,t,49,1376
Seychelles,SYC,2016,t,50,1362
Seychelles,SYC,2016,t,51,1343
Seychelles,SYC,2016,t,52,1321
Seychelles,SYC,2016,t,53,1291
Seychelles,SYC,2016,t,54,1250
Seychelles,SYC,2016,t,55,1199
Seychelles,SYC,2016,t,56,1148
Seychelles,SYC,2016,t,57,1095
Seychelles,SYC,2016,t,58,1034
Seychelles,SYC,2016,t,59,964
Seychelles,SYC,2016,t,60,889
Seychelles,SYC,2016,t,61,814
Seychelles,SYC,2016,t,62,740
Seychelles,SYC,2016,t,63,668
Seychelles,SYC,2016,t,64,594
Seychelles,SYC,2016,t,65,523
Seychelles,SYC,2016,t,66,455
Seychelles,SYC,2016,t,67,384
Seychelles,SYC,2016,t,68,340
Seychelles,SYC,2016,t,69,335
Seychelles,SYC,2016,t,70,354
Seychelles,SYC,2016,t,71,373
Seychelles,SYC,2016,t,72,397
Seychelles,SYC,2016,t,73,405
Seychelles,SYC,2016,t,74,384
Seychelles,SYC,2016,t,75,344
Seychelles,SYC,2016,t,76,310
Seychelles,SYC,2016,t,77,277
Seychelles,SYC,2016,t,78,247
Seychelles,SYC,2016,t,79,228
Seychelles,SYC,2016,t,80,213
Seychelles,SYC,2016,t,81,197
Seychelles,SYC,2016,t,82,181
Seychelles,SYC,2016,t,83,165
Seychelles,SYC,2016,t,84,149
Seychelles,SYC,2016,t,85,133
Seychelles,SYC,2016,t,86,118
Seychelles,SYC,2016,t,87,105
Seychelles,SYC,2016,t,88,92
Seychelles,SYC,2016,t,89,76
Seychelles,SYC,2016,t,90,60
Seychelles,SYC,2016,t,91,43
Seychelles,SYC,2016,t,92,29
Seychelles,SYC,2016,t,93,24
Seychelles,SYC,2016,t,94,18
Seychelles,SYC,2016,t,95,11
Seychelles,SYC,2016,t,96,9
Seychelles,SYC,2016,t,97,8
Seychelles,SYC,2016,t,98,5
Seychelles,SYC,2016,t,99,2
Seychelles,SYC,2016,t,100,3
Seychelles,SYC,2017,f,0,772
Seychelles,SYC,2017,f,1,785
Seychelles,SYC,2017,f,2,775
Seychelles,SYC,2017,f,3,781
Seychelles,SYC,2017,f,4,782
Seychelles,SYC,2017,f,5,779
Seychelles,SYC,2017,f,6,771
Seychelles,SYC,2017,f,7,761
Seychelles,SYC,2017,f,8,748
Seychelles,SYC,2017,f,9,732
Seychelles,SYC,2017,f,10,712
Seychelles,SYC,2017,f,11,691
Seychelles,SYC,2017,f,12,669
Seychelles,SYC,2017,f,13,646
Seychelles,SYC,2017,f,14,630
Seychelles,SYC,2017,f,15,623
Seychelles,SYC,2017,f,16,623
Seychelles,SYC,2017,f,17,623
Seychelles,SYC,2017,f,18,623
Seychelles,SYC,2017,f,19,627
Seychelles,SYC,2017,f,20,638
Seychelles,SYC,2017,f,21,653
Seychelles,SYC,2017,f,22,668
Seychelles,SYC,2017,f,23,685
Seychelles,SYC,2017,f,24,695
Seychelles,SYC,2017,f,25,691
Seychelles,SYC,2017,f,26,679
Seychelles,SYC,2017,f,27,669
Seychelles,SYC,2017,f,28,658
Seychelles,SYC,2017,f,29,651
Seychelles,SYC,2017,f,30,651
Seychelles,SYC,2017,f,31,656
Seychelles,SYC,2017,f,32,660
Seychelles,SYC,2017,f,33,664
Seychelles,SYC,2017,f,34,668
Seychelles,SYC,2017,f,35,673
Seychelles,SYC,2017,f,36,679
Seychelles,SYC,2017,f,37,685
Seychelles,SYC,2017,f,38,690
Seychelles,SYC,2017,f,39,695
Seychelles,SYC,2017,f,40,702
Seychelles,SYC,2017,f,41,709
Seychelles,SYC,2017,f,42,715
Seychelles,SYC,2017,f,43,720
Seychelles,SYC,2017,f,44,722
Seychelles,SYC,2017,f,45,717
Seychelles,SYC,2017,f,46,708
Seychelles,SYC,2017,f,47,698
Seychelles,SYC,2017,f,48,686
Seychelles,SYC,2017,f,49,676
Seychelles,SYC,2017,f,50,672
Seychelles,SYC,2017,f,51,669
Seychelles,SYC,2017,f,52,665
Seychelles,SYC,2017,f,53,659
Seychelles,SYC,2017,f,54,646
Seychelles,SYC,2017,f,55,624
Seychelles,SYC,2017,f,56,596
Seychelles,SYC,2017,f,57,567
Seychelles,SYC,2017,f,58,538
Seychelles,SYC,2017,f,59,505
Seychelles,SYC,2017,f,60,471
Seychelles,SYC,2017,f,61,435
Seychelles,SYC,2017,f,62,399
Seychelles,SYC,2017,f,63,365
Seychelles,SYC,2017,f,64,330
Seychelles,SYC,2017,f,65,293
Seychelles,SYC,2017,f,66,257
Seychelles,SYC,2017,f,67,223
Seychelles,SYC,2017,f,68,188
Seychelles,SYC,2017,f,69,167
Seychelles,SYC,2017,f,70,166
Seychelles,SYC,2017,f,71,179
Seychelles,SYC,2017,f,72,192
Seychelles,SYC,2017,f,73,206
Seychelles,SYC,2017,f,74,214
Seychelles,SYC,2017,f,75,207
Seychelles,SYC,2017,f,76,191
Seychelles,SYC,2017,f,77,177
Seychelles,SYC,2017,f,78,165
Seychelles,SYC,2017,f,79,152
Seychelles,SYC,2017,f,80,141
Seychelles,SYC,2017,f,81,131
Seychelles,SYC,2017,f,82,120
Seychelles,SYC,2017,f,83,109
Seychelles,SYC,2017,f,84,98
Seychelles,SYC,2017,f,85,89
Seychelles,SYC,2017,f,86,81
Seychelles,SYC,2017,f,87,73
Seychelles,SYC,2017,f,88,66
Seychelles,SYC,2017,f,89,59
Seychelles,SYC,2017,f,90,49
Seychelles,SYC,2017,f,91,38
Seychelles,SYC,2017,f,92,27
Seychelles,SYC,2017,f,93,19
Seychelles,SYC,2017,f,94,16
Seychelles,SYC,2017,f,95,12
Seychelles,SYC,2017,f,96,8
Seychelles,SYC,2017,f,97,6
Seychelles,SYC,2017,f,98,4
Seychelles,SYC,2017,f,99,2
Seychelles,SYC,2017,f,100,3
Seychelles,SYC,2017,m,0,815
Seychelles,SYC,2017,m,1,831
Seychelles,SYC,2017,m,2,820
Seychelles,SYC,2017,m,3,827
Seychelles,SYC,2017,m,4,828
Seychelles,SYC,2017,m,5,823
Seychelles,SYC,2017,m,6,814
Seychelles,SYC,2017,m,7,802
Seychelles,SYC,2017,m,8,787
Seychelles,SYC,2017,m,9,768
Seychelles,SYC,2017,m,10,745
Seychelles,SYC,2017,m,11,721
Seychelles,SYC,2017,m,12,696
Seychelles,SYC,2017,m,13,672
Seychelles,SYC,2017,m,14,654
Seychelles,SYC,2017,m,15,647
Seychelles,SYC,2017,m,16,649
Seychelles,SYC,2017,m,17,650
Seychelles,SYC,2017,m,18,652
Seychelles,SYC,2017,m,19,661
Seychelles,SYC,2017,m,20,678
Seychelles,SYC,2017,m,21,700
Seychelles,SYC,2017,m,22,724
Seychelles,SYC,2017,m,23,749
Seychelles,SYC,2017,m,24,768
Seychelles,SYC,2017,m,25,776
Seychelles,SYC,2017,m,26,777
Seychelles,SYC,2017,m,27,779
Seychelles,SYC,2017,m,28,779
Seychelles,SYC,2017,m,29,783
Seychelles,SYC,2017,m,30,793
Seychelles,SYC,2017,m,31,806
Seychelles,SYC,2017,m,32,818
Seychelles,SYC,2017,m,33,829
Seychelles,SYC,2017,m,34,835
Seychelles,SYC,2017,m,35,834
Seychelles,SYC,2017,m,36,828
Seychelles,SYC,2017,m,37,821
Seychelles,SYC,2017,m,38,813
Seychelles,SYC,2017,m,39,808
Seychelles,SYC,2017,m,40,807
Seychelles,SYC,2017,m,41,808
Seychelles,SYC,2017,m,42,808
Seychelles,SYC,2017,m,43,807
Seychelles,SYC,2017,m,44,802
Seychelles,SYC,2017,m,45,788
Seychelles,SYC,2017,m,46,769
Seychelles,SYC,2017,m,47,750
Seychelles,SYC,2017,m,48,729
Seychelles,SYC,2017,m,49,710
Seychelles,SYC,2017,m,50,695
Seychelles,SYC,2017,m,51,682
Seychelles,SYC,2017,m,52,668
Seychelles,SYC,2017,m,53,651
Seychelles,SYC,2017,m,54,633
Seychelles,SYC,2017,m,55,613
Seychelles,SYC,2017,m,56,590
Seychelles,SYC,2017,m,57,567
Seychelles,SYC,2017,m,58,543
Seychelles,SYC,2017,m,59,515
Seychelles,SYC,2017,m,60,479
Seychelles,SYC,2017,m,61,439
Seychelles,SYC,2017,m,62,400
Seychelles,SYC,2017,m,63,362
Seychelles,SYC,2017,m,64,324
Seychelles,SYC,2017,m,65,288
Seychelles,SYC,2017,m,66,254
Seychelles,SYC,2017,m,67,221
Seychelles,SYC,2017,m,68,186
Seychelles,SYC,2017,m,69,164
Seychelles,SYC,2017,m,70,157
Seychelles,SYC,2017,m,71,162
Seychelles,SYC,2017,m,72,166
Seychelles,SYC,2017,m,73,174
Seychelles,SYC,2017,m,74,173
Seychelles,SYC,2017,m,75,159
Seychelles,SYC,2017,m,76,135
Seychelles,SYC,2017,m,77,115
Seychelles,SYC,2017,m,78,95
Seychelles,SYC,2017,m,79,79
Seychelles,SYC,2017,m,80,70
Seychelles,SYC,2017,m,81,65
Seychelles,SYC,2017,m,82,60
Seychelles,SYC,2017,m,83,55
Seychelles,SYC,2017,m,84,50
Seychelles,SYC,2017,m,85,44
Seychelles,SYC,2017,m,86,37
Seychelles,SYC,2017,m,87,30
Seychelles,SYC,2017,m,88,25
Seychelles,SYC,2017,m,89,20
Seychelles,SYC,2017,m,90,16
Seychelles,SYC,2017,m,91,12
Seychelles,SYC,2017,m,92,8
Seychelles,SYC,2017,m,93,5
Seychelles,SYC,2017,m,94,4
Seychelles,SYC,2017,m,95,3
Seychelles,SYC,2017,m,96,2
Seychelles,SYC,2017,m,97,1
Seychelles,SYC,2017,m,98,1
Seychelles,SYC,2017,m,99,0
Seychelles,SYC,2017,m,100,0
Seychelles,SYC,2017,t,0,1587
Seychelles,SYC,2017,t,1,1616
Seychelles,SYC,2017,t,2,1595
Seychelles,SYC,2017,t,3,1608
Seychelles,SYC,2017,t,4,1610
Seychelles,SYC,2017,t,5,1602
Seychelles,SYC,2017,t,6,1585
Seychelles,SYC,2017,t,7,1563
Seychelles,SYC,2017,t,8,1535
Seychelles,SYC,2017,t,9,1500
Seychelles,SYC,2017,t,10,1457
Seychelles,SYC,2017,t,11,1412
Seychelles,SYC,2017,t,12,1365
Seychelles,SYC,2017,t,13,1318
Seychelles,SYC,2017,t,14,1284
Seychelles,SYC,2017,t,15,1270
Seychelles,SYC,2017,t,16,1272
Seychelles,SYC,2017,t,17,1273
Seychelles,SYC,2017,t,18,1275
Seychelles,SYC,2017,t,19,1288
Seychelles,SYC,2017,t,20,1316
Seychelles,SYC,2017,t,21,1353
Seychelles,SYC,2017,t,22,1392
Seychelles,SYC,2017,t,23,1434
Seychelles,SYC,2017,t,24,1463
Seychelles,SYC,2017,t,25,1467
Seychelles,SYC,2017,t,26,1456
Seychelles,SYC,2017,t,27,1448
Seychelles,SYC,2017,t,28,1437
Seychelles,SYC,2017,t,29,1434
Seychelles,SYC,2017,t,30,1444
Seychelles,SYC,2017,t,31,1462
Seychelles,SYC,2017,t,32,1478
Seychelles,SYC,2017,t,33,1493
Seychelles,SYC,2017,t,34,1503
Seychelles,SYC,2017,t,35,1507
Seychelles,SYC,2017,t,36,1507
Seychelles,SYC,2017,t,37,1506
Seychelles,SYC,2017,t,38,1503
Seychelles,SYC,2017,t,39,1503
Seychelles,SYC,2017,t,40,1509
Seychelles,SYC,2017,t,41,1517
Seychelles,SYC,2017,t,42,1523
Seychelles,SYC,2017,t,43,1527
Seychelles,SYC,2017,t,44,1524
Seychelles,SYC,2017,t,45,1505
Seychelles,SYC,2017,t,46,1477
Seychelles,SYC,2017,t,47,1448
Seychelles,SYC,2017,t,48,1415
Seychelles,SYC,2017,t,49,1386
Seychelles,SYC,2017,t,50,1367
Seychelles,SYC,2017,t,51,1351
Seychelles,SYC,2017,t,52,1333
Seychelles,SYC,2017,t,53,1310
Seychelles,SYC,2017,t,54,1279
Seychelles,SYC,2017,t,55,1237
Seychelles,SYC,2017,t,56,1186
Seychelles,SYC,2017,t,57,1134
Seychelles,SYC,2017,t,58,1081
Seychelles,SYC,2017,t,59,1020
Seychelles,SYC,2017,t,60,950
Seychelles,SYC,2017,t,61,874
Seychelles,SYC,2017,t,62,799
Seychelles,SYC,2017,t,63,727
Seychelles,SYC,2017,t,64,654
Seychelles,SYC,2017,t,65,581
Seychelles,SYC,2017,t,66,511
Seychelles,SYC,2017,t,67,444
Seychelles,SYC,2017,t,68,374
Seychelles,SYC,2017,t,69,331
Seychelles,SYC,2017,t,70,323
Seychelles,SYC,2017,t,71,341
Seychelles,SYC,2017,t,72,358
Seychelles,SYC,2017,t,73,380
Seychelles,SYC,2017,t,74,387
Seychelles,SYC,2017,t,75,366
Seychelles,SYC,2017,t,76,326
Seychelles,SYC,2017,t,77,292
Seychelles,SYC,2017,t,78,260
Seychelles,SYC,2017,t,79,231
Seychelles,SYC,2017,t,80,211
Seychelles,SYC,2017,t,81,196
Seychelles,SYC,2017,t,82,180
Seychelles,SYC,2017,t,83,164
Seychelles,SYC,2017,t,84,148
Seychelles,SYC,2017,t,85,133
Seychelles,SYC,2017,t,86,118
Seychelles,SYC,2017,t,87,103
Seychelles,SYC,2017,t,88,91
Seychelles,SYC,2017,t,89,79
Seychelles,SYC,2017,t,90,65
Seychelles,SYC,2017,t,91,50
Seychelles,SYC,2017,t,92,35
Seychelles,SYC,2017,t,93,24
Seychelles,SYC,2017,t,94,20
Seychelles,SYC,2017,t,95,15
Seychelles,SYC,2017,t,96,10
Seychelles,SYC,2017,t,97,7
Seychelles,SYC,2017,t,98,5
Seychelles,SYC,2017,t,99,2
Seychelles,SYC,2017,t,100,3
Seychelles,SYC,2018,f,0,773
Seychelles,SYC,2018,f,1,783
Seychelles,SYC,2018,f,2,790
Seychelles,SYC,2018,f,3,778
Seychelles,SYC,2018,f,4,781
Seychelles,SYC,2018,f,5,780
Seychelles,SYC,2018,f,6,776
Seychelles,SYC,2018,f,7,768
Seychelles,SYC,2018,f,8,758
Seychelles,SYC,2018,f,9,747
Seychelles,SYC,2018,f,10,732
Seychelles,SYC,2018,f,11,712
Seychelles,SYC,2018,f,12,689
Seychelles,SYC,2018,f,13,667
Seychelles,SYC,2018,f,14,644
Seychelles,SYC,2018,f,15,627
Seychelles,SYC,2018,f,16,620
Seychelles,SYC,2018,f,17,620
Seychelles,SYC,2018,f,18,619
Seychelles,SYC,2018,f,19,618
Seychelles,SYC,2018,f,20,622
Seychelles,SYC,2018,f,21,633
Seychelles,SYC,2018,f,22,648
Seychelles,SYC,2018,f,23,663
Seychelles,SYC,2018,f,24,681
Seychelles,SYC,2018,f,25,690
Seychelles,SYC,2018,f,26,687
Seychelles,SYC,2018,f,27,675
Seychelles,SYC,2018,f,28,665
Seychelles,SYC,2018,f,29,654
Seychelles,SYC,2018,f,30,648
Seychelles,SYC,2018,f,31,648
Seychelles,SYC,2018,f,32,653
Seychelles,SYC,2018,f,33,657
Seychelles,SYC,2018,f,34,661
Seychelles,SYC,2018,f,35,666
Seychelles,SYC,2018,f,36,671
Seychelles,SYC,2018,f,37,676
Seychelles,SYC,2018,f,38,682
Seychelles,SYC,2018,f,39,687
Seychelles,SYC,2018,f,40,693
Seychelles,SYC,2018,f,41,700
Seychelles,SYC,2018,f,42,706
Seychelles,SYC,2018,f,43,712
Seychelles,SYC,2018,f,44,718
Seychelles,SYC,2018,f,45,719
Seychelles,SYC,2018,f,46,714
Seychelles,SYC,2018,f,47,705
Seychelles,SYC,2018,f,48,695
Seychelles,SYC,2018,f,49,683
Seychelles,SYC,2018,f,50,673
Seychelles,SYC,2018,f,51,668
Seychelles,SYC,2018,f,52,666
Seychelles,SYC,2018,f,53,661
Seychelles,SYC,2018,f,54,654
Seychelles,SYC,2018,f,55,642
Seychelles,SYC,2018,f,56,620
Seychelles,SYC,2018,f,57,592
Seychelles,SYC,2018,f,58,563
Seychelles,SYC,2018,f,59,533
Seychelles,SYC,2018,f,60,501
Seychelles,SYC,2018,f,61,466
Seychelles,SYC,2018,f,62,430
Seychelles,SYC,2018,f,63,395
Seychelles,SYC,2018,f,64,360
Seychelles,SYC,2018,f,65,325
Seychelles,SYC,2018,f,66,289
Seychelles,SYC,2018,f,67,253
Seychelles,SYC,2018,f,68,219
Seychelles,SYC,2018,f,69,185
Seychelles,SYC,2018,f,70,163
Seychelles,SYC,2018,f,71,162
Seychelles,SYC,2018,f,72,174
Seychelles,SYC,2018,f,73,186
Seychelles,SYC,2018,f,74,200
Seychelles,SYC,2018,f,75,206
Seychelles,SYC,2018,f,76,199
Seychelles,SYC,2018,f,77,183
Seychelles,SYC,2018,f,78,169
Seychelles,SYC,2018,f,79,155
Seychelles,SYC,2018,f,80,142
Seychelles,SYC,2018,f,81,131
Seychelles,SYC,2018,f,82,121
Seychelles,SYC,2018,f,83,110
Seychelles,SYC,2018,f,84,99
Seychelles,SYC,2018,f,85,88
Seychelles,SYC,2018,f,86,79
Seychelles,SYC,2018,f,87,71
Seychelles,SYC,2018,f,88,63
Seychelles,SYC,2018,f,89,57
Seychelles,SYC,2018,f,90,50
Seychelles,SYC,2018,f,91,41
Seychelles,SYC,2018,f,92,30
Seychelles,SYC,2018,f,93,21
Seychelles,SYC,2018,f,94,15
Seychelles,SYC,2018,f,95,12
Seychelles,SYC,2018,f,96,9
Seychelles,SYC,2018,f,97,6
Seychelles,SYC,2018,f,98,4
Seychelles,SYC,2018,f,99,2
Seychelles,SYC,2018,f,100,4
Seychelles,SYC,2018,m,0,815
Seychelles,SYC,2018,m,1,829
Seychelles,SYC,2018,m,2,837
Seychelles,SYC,2018,m,3,823
Seychelles,SYC,2018,m,4,827
Seychelles,SYC,2018,m,5,826
Seychelles,SYC,2018,m,6,820
Seychelles,SYC,2018,m,7,811
Seychelles,SYC,2018,m,8,799
Seychelles,SYC,2018,m,9,786
Seychelles,SYC,2018,m,10,768
Seychelles,SYC,2018,m,11,745
Seychelles,SYC,2018,m,12,720
Seychelles,SYC,2018,m,13,695
Seychelles,SYC,2018,m,14,670
Seychelles,SYC,2018,m,15,651
Seychelles,SYC,2018,m,16,644
Seychelles,SYC,2018,m,17,645
Seychelles,SYC,2018,m,18,646
Seychelles,SYC,2018,m,19,647
Seychelles,SYC,2018,m,20,656
Seychelles,SYC,2018,m,21,673
Seychelles,SYC,2018,m,22,695
Seychelles,SYC,2018,m,23,718
Seychelles,SYC,2018,m,24,744
Seychelles,SYC,2018,m,25,763
Seychelles,SYC,2018,m,26,771
Seychelles,SYC,2018,m,27,772
Seychelles,SYC,2018,m,28,774
Seychelles,SYC,2018,m,29,775
Seychelles,SYC,2018,m,30,779
Seychelles,SYC,2018,m,31,789
Seychelles,SYC,2018,m,32,802
Seychelles,SYC,2018,m,33,813
Seychelles,SYC,2018,m,34,824
Seychelles,SYC,2018,m,35,831
Seychelles,SYC,2018,m,36,830
Seychelles,SYC,2018,m,37,824
Seychelles,SYC,2018,m,38,817
Seychelles,SYC,2018,m,39,809
Seychelles,SYC,2018,m,40,803
Seychelles,SYC,2018,m,41,803
Seychelles,SYC,2018,m,42,804
Seychelles,SYC,2018,m,43,804
Seychelles,SYC,2018,m,44,803
Seychelles,SYC,2018,m,45,796
Seychelles,SYC,2018,m,46,782
Seychelles,SYC,2018,m,47,763
Seychelles,SYC,2018,m,48,744
Seychelles,SYC,2018,m,49,723
Seychelles,SYC,2018,m,50,703
Seychelles,SYC,2018,m,51,688
Seychelles,SYC,2018,m,52,675
Seychelles,SYC,2018,m,53,660
Seychelles,SYC,2018,m,54,644
Seychelles,SYC,2018,m,55,625
Seychelles,SYC,2018,m,56,604
Seychelles,SYC,2018,m,57,581
Seychelles,SYC,2018,m,58,557
Seychelles,SYC,2018,m,59,533
Seychelles,SYC,2018,m,60,505
Seychelles,SYC,2018,m,61,469
Seychelles,SYC,2018,m,62,429
Seychelles,SYC,2018,m,63,390
Seychelles,SYC,2018,m,64,352
Seychelles,SYC,2018,m,65,315
Seychelles,SYC,2018,m,66,279
Seychelles,SYC,2018,m,67,246
Seychelles,SYC,2018,m,68,213
Seychelles,SYC,2018,m,69,180
